job_id	entity_id	control_class	expected_behavior	conformation	docking_seed	state	representative_model	remote_representative_model_gz	job_hash	representative_pair_label	model_strict_a_fraction	haddock_score	native_hotspot_overlap	cross_hotspot_overlap	native_total_occlusion	cross_total_occlusion	native_cdr3_occlusion	cross_cdr3_occlusion
CONTROL_CTRL_MUTANT_025_mut_25_20H5_cdr3_center_ala_scan_8x6b_s1931_11fe97d282b1	CTRL_MUTANT_025_mut_25_20H5_cdr3_center_ala_scan	destructive_alanine	DISRUPTIVE_CONTROL	8x6b	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_v3_dual_conformation_redocking_20260714/runs/CONTROL_CTRL_MUTANT_025_mut_25_20H5_cdr3_center_ala_scan_8x6b_s1931_11fe97d282b1/haddock_run/6_seletopclusts/cluster_1_model_1.pdb.gz	11fe97d282b10a1f4cab7279fe12f01cc6305ca6edc0365aae6c3b7078d51c71	SUPPORTED_AB	0.1	-69.2567	18	18	744	746	108	104
CONTROL_CTRL_MUTANT_025_mut_25_20H5_cdr3_center_ala_scan_8x6b_s3253_34ae8c6011ec	CTRL_MUTANT_025_mut_25_20H5_cdr3_center_ala_scan	destructive_alanine	DISRUPTIVE_CONTROL	8x6b	3253	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_v3_dual_conformation_redocking_20260714/runs/CONTROL_CTRL_MUTANT_025_mut_25_20H5_cdr3_center_ala_scan_8x6b_s3253_34ae8c6011ec/haddock_run/6_seletopclusts/cluster_1_model_1.pdb.gz	34ae8c6011ecefccb3f7fe35f46a6853193783e0ed950c2536f17321b190256f	SUPPORTED_AB	0.3	-94.66199999999999	19	19	575	555	86	86
CONTROL_CTRL_MUTANT_025_mut_25_20H5_cdr3_center_ala_scan_9e6y_s917_36b251704ad3	CTRL_MUTANT_025_mut_25_20H5_cdr3_center_ala_scan	destructive_alanine	DISRUPTIVE_CONTROL	9e6y	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_v3_dual_conformation_redocking_20260714/runs/CONTROL_CTRL_MUTANT_025_mut_25_20H5_cdr3_center_ala_scan_9e6y_s917_36b251704ad3/haddock_run/6_seletopclusts/cluster_1_model_1.pdb.gz	36b251704ad3dd72486e720c0a1769be6589a9b86f3692ebf97db5ceffa9f1d2	SUPPORTED_AB	0.3	-69.39849999999998	15	15	547	552	93	99
CONTROL_CTRL_MUTANT_025_mut_25_20H5_cdr3_center_ala_scan_9e6y_s1931_0a1bc98a76d0	CTRL_MUTANT_025_mut_25_20H5_cdr3_center_ala_scan	destructive_alanine	DISRUPTIVE_CONTROL	9e6y	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_v3_dual_conformation_redocking_20260714/runs/CONTROL_CTRL_MUTANT_025_mut_25_20H5_cdr3_center_ala_scan_9e6y_s1931_0a1bc98a76d0/haddock_run/6_seletopclusts/cluster_1_model_1.pdb.gz	0a1bc98a76d06210d0c8515acd6072602352f8d2c9b39e9cf3e3afb678ba90f7	SUPPORTED_AB	0.3	-61.8304	13	13	821	804	130	121
CONTROL_CTRL_MUTANT_025_mut_25_20H5_cdr3_center_ala_scan_9e6y_s3253_48fb021c00fe	CTRL_MUTANT_025_mut_25_20H5_cdr3_center_ala_scan	destructive_alanine	DISRUPTIVE_CONTROL	9e6y	3253	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_v3_dual_conformation_redocking_20260714/runs/CONTROL_CTRL_MUTANT_025_mut_25_20H5_cdr3_center_ala_scan_9e6y_s3253_48fb021c00fe/haddock_run/6_seletopclusts/cluster_1_model_1.pdb.gz	48fb021c00fe05dd38639ba509fa6e392c7ade0fcf0d985844c55b3983186c57	SUPPORTED_AB	0.3	-70.0591	19	19	568	589	91	102
CONTROL_CTRL_MUTANT_029_mut_29_30H2_cdr3_arom_W100A_8x6b_s917_287d3151accc	CTRL_MUTANT_029_mut_29_30H2_cdr3_arom_W100A	destructive_alanine	DISRUPTIVE_CONTROL	8x6b	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_v3_dual_conformation_redocking_20260714/runs/CONTROL_CTRL_MUTANT_029_mut_29_30H2_cdr3_arom_W100A_8x6b_s917_287d3151accc/haddock_run/6_seletopclusts/cluster_1_model_1.pdb.gz	287d3151accc14675b026a79d6b35a4f1ecc899f44ca70986e68c5250ffdc0a2	SUPPORTED_AB	0.1	-63.9559	17	17	596	592	86	82
CONTROL_CTRL_MUTANT_029_mut_29_30H2_cdr3_arom_W100A_8x6b_s1931_79251bf78517	CTRL_MUTANT_029_mut_29_30H2_cdr3_arom_W100A	destructive_alanine	DISRUPTIVE_CONTROL	8x6b	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_v3_dual_conformation_redocking_20260714/runs/CONTROL_CTRL_MUTANT_029_mut_29_30H2_cdr3_arom_W100A_8x6b_s1931_79251bf78517/haddock_run/6_seletopclusts/cluster_1_model_1.pdb.gz	79251bf785177b57d92ce5136a1322da0eabe72391279f9172e2a097361f9961	SUPPORTED_AB	0.1	-70.8883	13	13	693	682	98	103
CONTROL_CTRL_MUTANT_029_mut_29_30H2_cdr3_arom_W100A_8x6b_s3253_0f4e19072ebb	CTRL_MUTANT_029_mut_29_30H2_cdr3_arom_W100A	destructive_alanine	DISRUPTIVE_CONTROL	8x6b	3253	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_v3_dual_conformation_redocking_20260714/runs/CONTROL_CTRL_MUTANT_029_mut_29_30H2_cdr3_arom_W100A_8x6b_s3253_0f4e19072ebb/haddock_run/6_seletopclusts/cluster_1_model_1.pdb.gz	0f4e19072ebbd959f23cc38cd65e4d9d025c34e5789b068ca58aa6868dc63cab	SUPPORTED_AB	0.0	-73.93619000000001	15	15	813	781	121	113
CONTROL_CTRL_MUTANT_029_mut_29_30H2_cdr3_arom_W100A_9e6y_s917_52fac0f9e11c	CTRL_MUTANT_029_mut_29_30H2_cdr3_arom_W100A	destructive_alanine	DISRUPTIVE_CONTROL	9e6y	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_v3_dual_conformation_redocking_20260714/runs/CONTROL_CTRL_MUTANT_029_mut_29_30H2_cdr3_arom_W100A_9e6y_s917_52fac0f9e11c/haddock_run/6_seletopclusts/cluster_1_model_1.pdb.gz	52fac0f9e11ce0301240350352ac626d08a6dc707d59f83cf7ba2bc657469b0b	SUPPORTED_AB	0.2	-75.63820000000001	16	16	591	623	83	89
CONTROL_CTRL_MUTANT_029_mut_29_30H2_cdr3_arom_W100A_9e6y_s1931_d0d8839cba70	CTRL_MUTANT_029_mut_29_30H2_cdr3_arom_W100A	destructive_alanine	DISRUPTIVE_CONTROL	9e6y	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_v3_dual_conformation_redocking_20260714/runs/CONTROL_CTRL_MUTANT_029_mut_29_30H2_cdr3_arom_W100A_9e6y_s1931_d0d8839cba70/haddock_run/6_seletopclusts/cluster_1_model_1.pdb.gz	d0d8839cba7007da472cdca6612d0297beb3ef9c234aceeb2f5633d204c19dc1	SUPPORTED_AB	0.1	-69.15673	17	17	598	623	88	92
CONTROL_CTRL_MUTANT_029_mut_29_30H2_cdr3_arom_W100A_9e6y_s3253_ac70ce1f9861	CTRL_MUTANT_029_mut_29_30H2_cdr3_arom_W100A	destructive_alanine	DISRUPTIVE_CONTROL	9e6y	3253	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_v3_dual_conformation_redocking_20260714/runs/CONTROL_CTRL_MUTANT_029_mut_29_30H2_cdr3_arom_W100A_9e6y_s3253_ac70ce1f9861/haddock_run/6_seletopclusts/cluster_1_model_1.pdb.gz	ac70ce1f98613d0d20ebca1249d173425eb03f389acc2c734b387cbd1effcd37	SUPPORTED_AB	0.0	-66.97825	15	15	540	561	82	82
CONTROL_CTRL_MUTANT_030_mut_30_30H2_cdr3_center_ala_scan_8x6b_s917_bc3677744098	CTRL_MUTANT_030_mut_30_30H2_cdr3_center_ala_scan	destructive_alanine	DISRUPTIVE_CONTROL	8x6b	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_v3_dual_conformation_redocking_20260714/runs/CONTROL_CTRL_MUTANT_030_mut_30_30H2_cdr3_center_ala_scan_8x6b_s917_bc3677744098/haddock_run/6_seletopclusts/cluster_1_model_1.pdb.gz	bc3677744098d617c9e667b4c9826dd813c577198d984a8611a8ef9b9f335ef8	SUPPORTED_AB	0.125	-58.33467999999999	14	14	926	888	117	114
CONTROL_CTRL_MUTANT_030_mut_30_30H2_cdr3_center_ala_scan_8x6b_s1931_550470efdebd	CTRL_MUTANT_030_mut_30_30H2_cdr3_center_ala_scan	destructive_alanine	DISRUPTIVE_CONTROL	8x6b	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_v3_dual_conformation_redocking_20260714/runs/CONTROL_CTRL_MUTANT_030_mut_30_30H2_cdr3_center_ala_scan_8x6b_s1931_550470efdebd/haddock_run/6_seletopclusts/cluster_1_model_1.pdb.gz	550470efdebdeba4272d481554e4c2315ec7276066f1c610f4e7045eb6fa5828	STRICT_A	0.3	-62.9625	17	17	678	679	112	103
CONTROL_CTRL_MUTANT_030_mut_30_30H2_cdr3_center_ala_scan_8x6b_s3253_b386bf56a837	CTRL_MUTANT_030_mut_30_30H2_cdr3_center_ala_scan	destructive_alanine	DISRUPTIVE_CONTROL	8x6b	3253	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_v3_dual_conformation_redocking_20260714/runs/CONTROL_CTRL_MUTANT_030_mut_30_30H2_cdr3_center_ala_scan_8x6b_s3253_b386bf56a837/haddock_run/6_seletopclusts/cluster_1_model_1.pdb.gz	b386bf56a8370bb1fff04791c1257bf4f83cda30c35b2b780cb912920fcb980f	STRICT_A	0.428571	-72.7681	19	19	717	698	120	113
CONTROL_CTRL_MUTANT_030_mut_30_30H2_cdr3_center_ala_scan_9e6y_s917_df32ff732f01	CTRL_MUTANT_030_mut_30_30H2_cdr3_center_ala_scan	destructive_alanine	DISRUPTIVE_CONTROL	9e6y	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_v3_dual_conformation_redocking_20260714/runs/CONTROL_CTRL_MUTANT_030_mut_30_30H2_cdr3_center_ala_scan_9e6y_s917_df32ff732f01/haddock_run/6_seletopclusts/cluster_1_model_1.pdb.gz	df32ff732f01d565a55d40f2873f3b32fed182a0c73780c57352dbd18d90e0be	SUPPORTED_AB	0.2	-68.7644	17	17	938	970	140	139
CONTROL_CTRL_MUTANT_030_mut_30_30H2_cdr3_center_ala_scan_9e6y_s1931_8b07ce8198e6	CTRL_MUTANT_030_mut_30_30H2_cdr3_center_ala_scan	destructive_alanine	DISRUPTIVE_CONTROL	9e6y	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_v3_dual_conformation_redocking_20260714/runs/CONTROL_CTRL_MUTANT_030_mut_30_30H2_cdr3_center_ala_scan_9e6y_s1931_8b07ce8198e6/haddock_run/6_seletopclusts/cluster_1_model_1.pdb.gz	8b07ce8198e66f9e578fe6807f76150e2b471615a08b81548d5e75e0ed273510	SUPPORTED_AB	0.222222	-59.28210000000001	15	15	325	340	49	56
CONTROL_CTRL_MUTANT_030_mut_30_30H2_cdr3_center_ala_scan_9e6y_s3253_2b0e947ad5b4	CTRL_MUTANT_030_mut_30_30H2_cdr3_center_ala_scan	destructive_alanine	DISRUPTIVE_CONTROL	9e6y	3253	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_v3_dual_conformation_redocking_20260714/runs/CONTROL_CTRL_MUTANT_030_mut_30_30H2_cdr3_center_ala_scan_9e6y_s3253_2b0e947ad5b4/haddock_run/6_seletopclusts/cluster_1_model_1.pdb.gz	2b0e947ad5b4bcc8b19f5d6c20da6caf028e23921941b2edb96ad152f8e7878b	OTHER	0.1	-57.975660000000005	16	16	699	712	64	71
CONTROL_CTRL_MUTANT_034_mut_34_39H4_cdr3_arom_F99A_8x6b_s917_ec0d2192cb7a	CTRL_MUTANT_034_mut_34_39H4_cdr3_arom_F99A	destructive_alanine	DISRUPTIVE_CONTROL	8x6b	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_v3_dual_conformation_redocking_20260714/runs/CONTROL_CTRL_MUTANT_034_mut_34_39H4_cdr3_arom_F99A_8x6b_s917_ec0d2192cb7a/haddock_run/6_seletopclusts/cluster_1_model_1.pdb.gz	ec0d2192cb7abf34d5aa893ff5fa6eef3df8796ccd3acad480b1c5e8ed943dda	SUPPORTED_AB	0.1	-70.22080000000001	16	16	700	692	94	96
CONTROL_CTRL_MUTANT_034_mut_34_39H4_cdr3_arom_F99A_8x6b_s1931_d2ea5c14435c	CTRL_MUTANT_034_mut_34_39H4_cdr3_arom_F99A	destructive_alanine	DISRUPTIVE_CONTROL	8x6b	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_v3_dual_conformation_redocking_20260714/runs/CONTROL_CTRL_MUTANT_034_mut_34_39H4_cdr3_arom_F99A_8x6b_s1931_d2ea5c14435c/haddock_run/6_seletopclusts/cluster_1_model_1.pdb.gz	d2ea5c14435c7458a832ed28fd7cc978fdb255c32c94395489fa60c030baf0d3	SUPPORTED_AB	0.2	-77.2844	21	21	632	631	85	90
CONTROL_CTRL_MUTANT_034_mut_34_39H4_cdr3_arom_F99A_8x6b_s3253_f326ee0b3d0f	CTRL_MUTANT_034_mut_34_39H4_cdr3_arom_F99A	destructive_alanine	DISRUPTIVE_CONTROL	8x6b	3253	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_v3_dual_conformation_redocking_20260714/runs/CONTROL_CTRL_MUTANT_034_mut_34_39H4_cdr3_arom_F99A_8x6b_s3253_f326ee0b3d0f/haddock_run/6_seletopclusts/cluster_1_model_1.pdb.gz	f326ee0b3d0f5c024c2266ad1dcc85c25d002234693d2e3068f6df028527ac61	SUPPORTED_AB	0.3	-68.96110000000002	13	13	623	617	103	95
CONTROL_CTRL_MUTANT_034_mut_34_39H4_cdr3_arom_F99A_9e6y_s917_a578eee52c9a	CTRL_MUTANT_034_mut_34_39H4_cdr3_arom_F99A	destructive_alanine	DISRUPTIVE_CONTROL	9e6y	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_v3_dual_conformation_redocking_20260714/runs/CONTROL_CTRL_MUTANT_034_mut_34_39H4_cdr3_arom_F99A_9e6y_s917_a578eee52c9a/haddock_run/6_seletopclusts/cluster_1_model_1.pdb.gz	a578eee52c9abd6049528fc22833a52452fcf8bd05eeeb8a952f1fa6c7ae19d6	SUPPORTED_AB	0.555556	-72.43831999999999	16	16	517	533	66	71
CONTROL_CTRL_MUTANT_034_mut_34_39H4_cdr3_arom_F99A_9e6y_s1931_4a579e0c3aad	CTRL_MUTANT_034_mut_34_39H4_cdr3_arom_F99A	destructive_alanine	DISRUPTIVE_CONTROL	9e6y	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_v3_dual_conformation_redocking_20260714/runs/CONTROL_CTRL_MUTANT_034_mut_34_39H4_cdr3_arom_F99A_9e6y_s1931_4a579e0c3aad/haddock_run/6_seletopclusts/cluster_1_model_1.pdb.gz	4a579e0c3aad98bf01398d23df3b2fa334a02948d363f8811d17572b5618d00a	STRICT_A	0.5	-66.56799999999998	17	17	678	682	109	115
CONTROL_CTRL_MUTANT_034_mut_34_39H4_cdr3_arom_F99A_9e6y_s3253_65e455edf9fb	CTRL_MUTANT_034_mut_34_39H4_cdr3_arom_F99A	destructive_alanine	DISRUPTIVE_CONTROL	9e6y	3253	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_v3_dual_conformation_redocking_20260714/runs/CONTROL_CTRL_MUTANT_034_mut_34_39H4_cdr3_arom_F99A_9e6y_s3253_65e455edf9fb/haddock_run/6_seletopclusts/cluster_1_model_1.pdb.gz	65e455edf9fb0ecaca17601bcf41bdde81c6cd505ed4ffb6f88a24e2b91d2f62	STRICT_A	0.4	-73.43140000000002	17	17	682	680	108	112
CONTROL_CTRL_MUTANT_035_mut_35_39H4_cdr3_center_ala_scan_8x6b_s917_e65c035c2e4a	CTRL_MUTANT_035_mut_35_39H4_cdr3_center_ala_scan	destructive_alanine	DISRUPTIVE_CONTROL	8x6b	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_v3_dual_conformation_redocking_20260714/runs/CONTROL_CTRL_MUTANT_035_mut_35_39H4_cdr3_center_ala_scan_8x6b_s917_e65c035c2e4a/haddock_run/6_seletopclusts/cluster_1_model_1.pdb.gz	e65c035c2e4a1d43695db3534a023c9948aaf3282142fb02dbe91011718df30e	STRICT_A	0.3	-72.02329999999999	17	17	657	623	113	112
CONTROL_CTRL_MUTANT_035_mut_35_39H4_cdr3_center_ala_scan_8x6b_s1931_491f20b637db	CTRL_MUTANT_035_mut_35_39H4_cdr3_center_ala_scan	destructive_alanine	DISRUPTIVE_CONTROL	8x6b	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_v3_dual_conformation_redocking_20260714/runs/CONTROL_CTRL_MUTANT_035_mut_35_39H4_cdr3_center_ala_scan_8x6b_s1931_491f20b637db/haddock_run/6_seletopclusts/cluster_1_model_1.pdb.gz	491f20b637db3a154f250ad78c7fa20fef3aea921014edb6c242fae698e90e92	STRICT_A	0.4	-95.52950000000001	17	17	597	585	118	112
CONTROL_CTRL_MUTANT_035_mut_35_39H4_cdr3_center_ala_scan_8x6b_s3253_3926914aa23e	CTRL_MUTANT_035_mut_35_39H4_cdr3_center_ala_scan	destructive_alanine	DISRUPTIVE_CONTROL	8x6b	3253	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_v3_dual_conformation_redocking_20260714/runs/CONTROL_CTRL_MUTANT_035_mut_35_39H4_cdr3_center_ala_scan_8x6b_s3253_3926914aa23e/haddock_run/6_seletopclusts/cluster_1_model_1.pdb.gz	3926914aa23e0a1c907242e3c3aab01424b491d3ab399da3fdd9736156e88a39	SUPPORTED_AB	0.5	-95.87629999999999	20	20	428	404	60	60
CONTROL_CTRL_MUTANT_035_mut_35_39H4_cdr3_center_ala_scan_9e6y_s917_9e20d3dc1b4b	CTRL_MUTANT_035_mut_35_39H4_cdr3_center_ala_scan	destructive_alanine	DISRUPTIVE_CONTROL	9e6y	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_v3_dual_conformation_redocking_20260714/runs/CONTROL_CTRL_MUTANT_035_mut_35_39H4_cdr3_center_ala_scan_9e6y_s917_9e20d3dc1b4b/haddock_run/6_seletopclusts/cluster_1_model_1.pdb.gz	9e20d3dc1b4be6f808d3f23f361631d8f301acb3ba9c5f04eafa6d0c9b9d8f83	SUPPORTED_AB	0.6	-80.3087	14	14	393	405	60	62
CONTROL_CTRL_MUTANT_035_mut_35_39H4_cdr3_center_ala_scan_9e6y_s1931_a0d88a57dc13	CTRL_MUTANT_035_mut_35_39H4_cdr3_center_ala_scan	destructive_alanine	DISRUPTIVE_CONTROL	9e6y	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_v3_dual_conformation_redocking_20260714/runs/CONTROL_CTRL_MUTANT_035_mut_35_39H4_cdr3_center_ala_scan_9e6y_s1931_a0d88a57dc13/haddock_run/6_seletopclusts/cluster_1_model_1.pdb.gz	a0d88a57dc1317c271dde98877dcd8af9a659d87f13d2b970fd9ff2abdf280e5	STRICT_A	0.2	-70.6717	16	16	608	618	118	115
CONTROL_CTRL_MUTANT_035_mut_35_39H4_cdr3_center_ala_scan_9e6y_s3253_fa6f1ff54143	CTRL_MUTANT_035_mut_35_39H4_cdr3_center_ala_scan	destructive_alanine	DISRUPTIVE_CONTROL	9e6y	3253	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_v3_dual_conformation_redocking_20260714/runs/CONTROL_CTRL_MUTANT_035_mut_35_39H4_cdr3_center_ala_scan_9e6y_s3253_fa6f1ff54143/haddock_run/6_seletopclusts/cluster_1_model_1.pdb.gz	fa6f1ff5414354e0ace7061ae83171ab9b8ff78cdddd36dcf4058b350b03fe6d	SUPPORTED_AB	0.3	-62.80509999999999	17	17	927	964	129	136
