candidate_id_a	submission_id_a	competition_rank_a	candidate_id_b	submission_id_b	competition_rank_b	weighted_jaccard_contact_similarity
P1MCPUFP__CPUFP500K_0188__00549	PVRIG_CAND_028	28	NODE1GEN_095824_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_qrg_L_bb358_mpn04_arm_P4_qrg_L_backbone_P4_qrg_L_bb358_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_037	37	0.747619
P1MCPUFP__CPUFP500K_0188__00549	PVRIG_CAND_028	28	NODE1GEN_017313_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_qrg_L_bb054_mpn00_arm_P1_qrg_L_backbone_P1_qrg_L_bb054_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_038	38	0.766497
P1MCPUFP__CPUFP500K_0188__00549	PVRIG_CAND_028	28	NODE1GEN_109783_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qkg_L_bb121_mpn06_arm_P5_qkg_L_backbone_P5_qkg_L_bb121_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_039	39	0.706468
P1MCPUFP__CPUFP500K_0188__00549	PVRIG_CAND_028	28	NODE1GEN_100102_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_ekg_L_bb007_mpn10_arm_P5_ekg_L_backbone_P5_ekg_L_bb007_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_040	40	0.729167
P1MCPUFP__CPUFP500K_0188__00549	PVRIG_CAND_028	28	NODE1GEN_109883_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qkg_L_bb130_mpn02_arm_P5_qkg_L_backbone_P5_qkg_L_bb130_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_041	41	0.727749
P1MCPUFP__CPUFP500K_0188__00549	PVRIG_CAND_028	28	P1MCPUFP__CPUFP500K_0030__00860	PVRIG_CAND_042	42	0.656566
P1MCPUFP__CPUFP500K_0188__00549	PVRIG_CAND_028	28	P1MCPUFP__CPUFP500K_0029__00647	PVRIG_CAND_043	43	0.666667
P1MCPUFP__CPUFP500K_0188__00549	PVRIG_CAND_028	28	P1MCPUFP__CPUFP500K_0090__00860	PVRIG_CAND_044	44	0.642157
P1MCPUFP__CPUFP500K_0188__00549	PVRIG_CAND_028	28	P1MCPUFP__CPUFP500K_0289__00496	PVRIG_CAND_045	45	0.687204
P1MCPUFP__CPUFP500K_0188__00549	PVRIG_CAND_028	28	P1MCPUFP__CPUFP500K_0091__00849	PVRIG_CAND_046	46	0.730000
P1MCPUFP__CPUFP500K_0188__00549	PVRIG_CAND_028	28	P1MCPUFP__CPUFP500K_0388__00174	PVRIG_CAND_047	47	0.736318
P1MCPUFP__CPUFP500K_0188__00549	PVRIG_CAND_028	28	P1MCPUFP__CPUFP500K_0487__00827	PVRIG_CAND_048	48	0.759162
P1MCPUFP__CPUFP500K_0188__00549	PVRIG_CAND_028	28	P1MCPUFP__CPUFP500K_0188__00645	PVRIG_CAND_049	49	0.800000
P1MCPUFP__CPUFP500K_0188__00549	PVRIG_CAND_028	28	NODE1GEN_128929_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb339_mpn06_arm_P6_ekg_L_backbone_P6_ekg_L_bb339_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_050	50	0.758974
P1MCPUFP__CPUFP500K_0188__00481	PVRIG_CAND_029	29	NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7	PVRIG_CAND_030	30	0.765957
P1MCPUFP__CPUFP500K_0188__00481	PVRIG_CAND_029	29	NODE1GEN_128014_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb258_mpn01_arm_P6_ekg_L_backbone_P6_ekg_L_bb258_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_031	31	0.761421
P1MCPUFP__CPUFP500K_0188__00481	PVRIG_CAND_029	29	NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE	PVRIG_CAND_032	32	0.820652
P1MCPUFP__CPUFP500K_0188__00481	PVRIG_CAND_029	29	NODE1GEN_195165_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__499D245F888E5DC4	PVRIG_CAND_033	33	0.739796
P1MCPUFP__CPUFP500K_0188__00481	PVRIG_CAND_029	29	NODE1GEN_235318_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__B52C2EC7CC64BFED	PVRIG_CAND_034	34	0.712871
P1MCPUFP__CPUFP500K_0188__00481	PVRIG_CAND_029	29	NODE1GEN_076816_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_ekg_L_bb155_mpn03_arm_P4_ekg_L_backbone_P4_ekg_L_bb155_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_035	35	0.765625
P1MCPUFP__CPUFP500K_0188__00481	PVRIG_CAND_029	29	NODE1GEN_136300_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_qkg_L_bb255_mpn02_arm_P6_qkg_L_backbone_P6_qkg_L_bb255_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_036	36	0.729064
P1MCPUFP__CPUFP500K_0188__00481	PVRIG_CAND_029	29	NODE1GEN_095824_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_qrg_L_bb358_mpn04_arm_P4_qrg_L_backbone_P4_qrg_L_bb358_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_037	37	0.782178
P1MCPUFP__CPUFP500K_0188__00481	PVRIG_CAND_029	29	NODE1GEN_017313_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_qrg_L_bb054_mpn00_arm_P1_qrg_L_backbone_P1_qrg_L_bb054_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_038	38	0.813830
P1MCPUFP__CPUFP500K_0188__00481	PVRIG_CAND_029	29	NODE1GEN_109783_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qkg_L_bb121_mpn06_arm_P5_qkg_L_backbone_P5_qkg_L_bb121_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_039	39	0.759162
P1MCPUFP__CPUFP500K_0188__00481	PVRIG_CAND_029	29	NODE1GEN_100102_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_ekg_L_bb007_mpn10_arm_P5_ekg_L_backbone_P5_ekg_L_bb007_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_040	40	0.728723
P1MCPUFP__CPUFP500K_0188__00481	PVRIG_CAND_029	29	NODE1GEN_109883_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qkg_L_bb130_mpn02_arm_P5_qkg_L_backbone_P5_qkg_L_bb130_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_041	41	0.774725
P1MCPUFP__CPUFP500K_0188__00481	PVRIG_CAND_029	29	P1MCPUFP__CPUFP500K_0030__00860	PVRIG_CAND_042	42	0.680628
P1MCPUFP__CPUFP500K_0188__00481	PVRIG_CAND_029	29	P1MCPUFP__CPUFP500K_0029__00647	PVRIG_CAND_043	43	0.606965
P1MCPUFP__CPUFP500K_0188__00481	PVRIG_CAND_029	29	P1MCPUFP__CPUFP500K_0090__00860	PVRIG_CAND_044	44	0.623762
P1MCPUFP__CPUFP500K_0188__00481	PVRIG_CAND_029	29	P1MCPUFP__CPUFP500K_0289__00496	PVRIG_CAND_045	45	0.661905
P1MCPUFP__CPUFP500K_0188__00481	PVRIG_CAND_029	29	P1MCPUFP__CPUFP500K_0091__00849	PVRIG_CAND_046	46	0.756477
P1MCPUFP__CPUFP500K_0188__00481	PVRIG_CAND_029	29	P1MCPUFP__CPUFP500K_0388__00174	PVRIG_CAND_047	47	0.736041
P1MCPUFP__CPUFP500K_0188__00481	PVRIG_CAND_029	29	P1MCPUFP__CPUFP500K_0487__00827	PVRIG_CAND_048	48	0.759358
P1MCPUFP__CPUFP500K_0188__00481	PVRIG_CAND_029	29	P1MCPUFP__CPUFP500K_0188__00645	PVRIG_CAND_049	49	0.755102
P1MCPUFP__CPUFP500K_0188__00481	PVRIG_CAND_029	29	NODE1GEN_128929_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb339_mpn06_arm_P6_ekg_L_backbone_P6_ekg_L_bb339_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_050	50	0.768421
NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7	PVRIG_CAND_030	30	NODE1GEN_128014_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb258_mpn01_arm_P6_ekg_L_backbone_P6_ekg_L_bb258_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_031	31	0.808743
NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7	PVRIG_CAND_030	30	NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE	PVRIG_CAND_032	32	0.772222
NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7	PVRIG_CAND_030	30	NODE1GEN_195165_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__499D245F888E5DC4	PVRIG_CAND_033	33	0.795580
NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7	PVRIG_CAND_030	30	NODE1GEN_235318_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__B52C2EC7CC64BFED	PVRIG_CAND_034	34	0.650000
NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7	PVRIG_CAND_030	30	NODE1GEN_076816_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_ekg_L_bb155_mpn03_arm_P4_ekg_L_backbone_P4_ekg_L_bb155_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_035	35	0.745946
NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7	PVRIG_CAND_030	30	NODE1GEN_136300_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_qkg_L_bb255_mpn02_arm_P6_qkg_L_backbone_P6_qkg_L_bb255_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_036	36	0.791444
NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7	PVRIG_CAND_030	30	NODE1GEN_095824_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_qrg_L_bb358_mpn04_arm_P4_qrg_L_backbone_P4_qrg_L_bb358_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_037	37	0.773196
NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7	PVRIG_CAND_030	30	NODE1GEN_017313_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_qrg_L_bb054_mpn00_arm_P1_qrg_L_backbone_P1_qrg_L_bb054_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_038	38	0.766304
NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7	PVRIG_CAND_030	30	NODE1GEN_109783_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qkg_L_bb121_mpn06_arm_P5_qkg_L_backbone_P5_qkg_L_bb121_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_039	39	0.818182
NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7	PVRIG_CAND_030	30	NODE1GEN_100102_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_ekg_L_bb007_mpn10_arm_P5_ekg_L_backbone_P5_ekg_L_bb007_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_040	40	0.735955
NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7	PVRIG_CAND_030	30	NODE1GEN_109883_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qkg_L_bb130_mpn02_arm_P5_qkg_L_backbone_P5_qkg_L_bb130_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_041	41	0.686813
NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7	PVRIG_CAND_030	30	P1MCPUFP__CPUFP500K_0030__00860	PVRIG_CAND_042	42	0.657609
NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7	PVRIG_CAND_030	30	P1MCPUFP__CPUFP500K_0029__00647	PVRIG_CAND_043	43	0.650538
NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7	PVRIG_CAND_030	30	P1MCPUFP__CPUFP500K_0090__00860	PVRIG_CAND_044	44	0.642105
NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7	PVRIG_CAND_030	30	P1MCPUFP__CPUFP500K_0289__00496	PVRIG_CAND_045	45	0.608696
NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7	PVRIG_CAND_030	30	P1MCPUFP__CPUFP500K_0091__00849	PVRIG_CAND_046	46	0.736559
NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7	PVRIG_CAND_030	30	P1MCPUFP__CPUFP500K_0388__00174	PVRIG_CAND_047	47	0.752688
NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7	PVRIG_CAND_030	30	P1MCPUFP__CPUFP500K_0487__00827	PVRIG_CAND_048	48	0.798851
NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7	PVRIG_CAND_030	30	P1MCPUFP__CPUFP500K_0188__00645	PVRIG_CAND_049	49	0.782609
NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7	PVRIG_CAND_030	30	NODE1GEN_128929_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb339_mpn06_arm_P6_ekg_L_backbone_P6_ekg_L_bb339_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_050	50	0.693122
NODE1GEN_128014_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb258_mpn01_arm_P6_ekg_L_backbone_P6_ekg_L_bb258_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_031	31	NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE	PVRIG_CAND_032	32	0.805405
NODE1GEN_128014_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb258_mpn01_arm_P6_ekg_L_backbone_P6_ekg_L_bb258_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_031	31	NODE1GEN_195165_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__499D245F888E5DC4	PVRIG_CAND_033	33	0.798942
NODE1GEN_128014_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb258_mpn01_arm_P6_ekg_L_backbone_P6_ekg_L_bb258_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_031	31	NODE1GEN_235318_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__B52C2EC7CC64BFED	PVRIG_CAND_034	34	0.760204
NODE1GEN_128014_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb258_mpn01_arm_P6_ekg_L_backbone_P6_ekg_L_bb258_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_031	31	NODE1GEN_076816_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_ekg_L_bb155_mpn03_arm_P4_ekg_L_backbone_P4_ekg_L_bb155_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_035	35	0.797872
NODE1GEN_128014_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb258_mpn01_arm_P6_ekg_L_backbone_P6_ekg_L_bb258_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_031	31	NODE1GEN_136300_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_qkg_L_bb255_mpn02_arm_P6_qkg_L_backbone_P6_qkg_L_bb255_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_036	36	0.794872
NODE1GEN_128014_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb258_mpn01_arm_P6_ekg_L_backbone_P6_ekg_L_bb258_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_031	31	NODE1GEN_095824_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_qrg_L_bb358_mpn04_arm_P4_qrg_L_backbone_P4_qrg_L_bb358_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_037	37	0.734300
NODE1GEN_128014_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb258_mpn01_arm_P6_ekg_L_backbone_P6_ekg_L_bb258_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_031	31	NODE1GEN_017313_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_qrg_L_bb054_mpn00_arm_P1_qrg_L_backbone_P1_qrg_L_bb054_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_038	38	0.837838
NODE1GEN_128014_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb258_mpn01_arm_P6_ekg_L_backbone_P6_ekg_L_bb258_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_031	31	NODE1GEN_109783_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qkg_L_bb121_mpn06_arm_P5_qkg_L_backbone_P5_qkg_L_bb121_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_039	39	0.753927
NODE1GEN_128014_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb258_mpn01_arm_P6_ekg_L_backbone_P6_ekg_L_bb258_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_031	31	NODE1GEN_100102_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_ekg_L_bb007_mpn10_arm_P5_ekg_L_backbone_P5_ekg_L_bb007_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_040	40	0.760870
NODE1GEN_128014_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb258_mpn01_arm_P6_ekg_L_backbone_P6_ekg_L_bb258_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_031	31	NODE1GEN_109883_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qkg_L_bb130_mpn02_arm_P5_qkg_L_backbone_P5_qkg_L_bb130_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_041	41	0.694737
NODE1GEN_128014_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb258_mpn01_arm_P6_ekg_L_backbone_P6_ekg_L_bb258_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_031	31	P1MCPUFP__CPUFP500K_0030__00860	PVRIG_CAND_042	42	0.624365
NODE1GEN_128014_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb258_mpn01_arm_P6_ekg_L_backbone_P6_ekg_L_bb258_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_031	31	P1MCPUFP__CPUFP500K_0029__00647	PVRIG_CAND_043	43	0.712766
NODE1GEN_128014_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb258_mpn01_arm_P6_ekg_L_backbone_P6_ekg_L_bb258_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_031	31	P1MCPUFP__CPUFP500K_0090__00860	PVRIG_CAND_044	44	0.703125
NODE1GEN_128014_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb258_mpn01_arm_P6_ekg_L_backbone_P6_ekg_L_bb258_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_031	31	P1MCPUFP__CPUFP500K_0289__00496	PVRIG_CAND_045	45	0.714286
NODE1GEN_128014_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb258_mpn01_arm_P6_ekg_L_backbone_P6_ekg_L_bb258_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_031	31	P1MCPUFP__CPUFP500K_0091__00849	PVRIG_CAND_046	46	0.797872
NODE1GEN_128014_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb258_mpn01_arm_P6_ekg_L_backbone_P6_ekg_L_bb258_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_031	31	P1MCPUFP__CPUFP500K_0388__00174	PVRIG_CAND_047	47	0.813830
NODE1GEN_128014_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb258_mpn01_arm_P6_ekg_L_backbone_P6_ekg_L_bb258_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_031	31	P1MCPUFP__CPUFP500K_0487__00827	PVRIG_CAND_048	48	0.885057
NODE1GEN_128014_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb258_mpn01_arm_P6_ekg_L_backbone_P6_ekg_L_bb258_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_031	31	P1MCPUFP__CPUFP500K_0188__00645	PVRIG_CAND_049	49	0.824468
NODE1GEN_128014_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb258_mpn01_arm_P6_ekg_L_backbone_P6_ekg_L_bb258_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_031	31	NODE1GEN_128929_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_ekg_L_bb339_mpn06_arm_P6_ekg_L_backbone_P6_ekg_L_bb339_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_050	50	0.709184
NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE	PVRIG_CAND_032	32	NODE1GEN_195165_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__499D245F888E5DC4	PVRIG_CAND_033	33	0.735450
NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE	PVRIG_CAND_032	32	NODE1GEN_235318_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__B52C2EC7CC64BFED	PVRIG_CAND_034	34	0.681818
NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE	PVRIG_CAND_032	32	NODE1GEN_076816_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_ekg_L_bb155_mpn03_arm_P4_ekg_L_backbone_P4_ekg_L_bb155_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_035	35	0.743316
NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE	PVRIG_CAND_032	32	NODE1GEN_136300_source_rfantibody_source_id_PVRIG_RFAb_v2_P6_qkg_L_bb255_mpn02_arm_P6_qkg_L_backbone_P6_qkg_L_bb255_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_036	36	0.724490
NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE	PVRIG_CAND_032	32	NODE1GEN_095824_source_rfantibody_source_id_PVRIG_RFAb_v2_P4_qrg_L_bb358_mpn04_arm_P4_qrg_L_backbone_P4_qrg_L_bb358_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_037	37	0.735000
NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE	PVRIG_CAND_032	32	NODE1GEN_017313_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_qrg_L_bb054_mpn00_arm_P1_qrg_L_backbone_P1_qrg_L_bb054_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_038	38	0.842697
NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE	PVRIG_CAND_032	32	NODE1GEN_109783_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qkg_L_bb121_mpn06_arm_P5_qkg_L_backbone_P5_qkg_L_bb121_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_039	39	0.774725
NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE	PVRIG_CAND_032	32	NODE1GEN_100102_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_ekg_L_bb007_mpn10_arm_P5_ekg_L_backbone_P5_ekg_L_bb007_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_040	40	0.714286
NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE	PVRIG_CAND_032	32	NODE1GEN_109883_source_rfantibody_source_id_PVRIG_RFAb_v2_P5_qkg_L_bb130_mpn02_arm_P5_qkg_L_backbone_P5_qkg_L_bb130_status_NEEDS_RF2_AND_DOCKING	PVRIG_CAND_041	41	0.771429
NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE	PVRIG_CAND_032	32	P1MCPUFP__CPUFP500K_0030__00860	PVRIG_CAND_042	42	0.683060
NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE	PVRIG_CAND_032	32	P1MCPUFP__CPUFP500K_0029__00647	PVRIG_CAND_043	43	0.675676
NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE	PVRIG_CAND_032	32	P1MCPUFP__CPUFP500K_0090__00860	PVRIG_CAND_044	44	0.598985
NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE	PVRIG_CAND_032	32	P1MCPUFP__CPUFP500K_0289__00496	PVRIG_CAND_045	45	0.623188
NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE	PVRIG_CAND_032	32	P1MCPUFP__CPUFP500K_0091__00849	PVRIG_CAND_046	46	0.771739
NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE	PVRIG_CAND_032	32	P1MCPUFP__CPUFP500K_0388__00174	PVRIG_CAND_047	47	0.788043
NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE	PVRIG_CAND_032	32	P1MCPUFP__CPUFP500K_0487__00827	PVRIG_CAND_048	48	0.795455
NODE1GEN_218195_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__A6B62FDDBC1A99BE	PVRIG_CAND_032	32	P1MCPUFP__CPUFP500K_0188__00645	PVRIG_CAND_049	49	0.828729
