final_rank	top10_rank	candidate_id	conformation	seed	state	representative_model	pdb_path	pdb_sha256	archive_path	archive_symlink	archive_sha256	haddock_score	representative_pair_label
37		P1MCPUFP__CPUFP500K_0134__00289	8x6b	3047	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R37__P1MCPUFP__CPUFP500K_0134__00289__8x6b__s3047__cluster_1_model_1.pdb	54a44928aee9fb519078dc12547f87d2fd4a6b1dd625a590533a8046df391486	/data1/qlyu/projects/pvrig_top200_common4_seed_completion106_docking_results_v1_20260725/top200_seed_completion/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0134__00289_8x6b_s3047_ac2496489850.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0134__00289_8x6b_s3047_ac2496489850.tar.gz	0bb1ae7897859453f98bb06f4de5a3919ea4a7c9fc55e576c87b475971a65e71	-78.71318000000001	STRICT_A
37		P1MCPUFP__CPUFP500K_0134__00289	9e6y	42	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R37__P1MCPUFP__CPUFP500K_0134__00289__9e6y__s42__cluster_1_model_1.pdb	4345cc72f074925d6995b230c3c44ecd9e02b673f6f76760c7a7031cf7c2f5c4	/data1/qlyu/projects/pvrig_top200_common4_seed_completion106_docking_results_v1_20260725/top200_seed_completion/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0134__00289_9e6y_s42_40a866a6354b.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0134__00289_9e6y_s42_40a866a6354b.tar.gz	1d8c43d3e9707a7775d9299eea035cd4eceedda92aa395e5e43086dfe77243c9	-78.96111	STRICT_A
37		P1MCPUFP__CPUFP500K_0134__00289	9e6y	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R37__P1MCPUFP__CPUFP500K_0134__00289__9e6y__s917__cluster_1_model_1.pdb	c7c2e4928039c016754d19a10727ee6bd2da13655031e66938cd5842f04e138c	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_docking_results_v1_20260722/top7500_25k/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0134__00289_9e6y_s917_8ed9be58a905.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0134__00289_9e6y_s917_8ed9be58a905.tar.gz	0368ec38329a4ac19926fd7951c7b152a2adab3e391eea7eb09766ee950a54db	-72.66779	STRICT_A
37		P1MCPUFP__CPUFP500K_0134__00289	9e6y	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R37__P1MCPUFP__CPUFP500K_0134__00289__9e6y__s1931__cluster_1_model_1.pdb	0c7a8826610ec1c5de817b2ea85106f281b7533457fa99c01d5f2c6cd6138a4c	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_docking_results_v1_20260722/top7500_25k/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0134__00289_9e6y_s1931_a7991f21f9a5.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0134__00289_9e6y_s1931_a7991f21f9a5.tar.gz	d15a42e43b24465b9f230f13185a4fed81d6e6f3fd2ea328ad15e196252b6992	-70.69179	STRICT_A
37		P1MCPUFP__CPUFP500K_0134__00289	9e6y	3047	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R37__P1MCPUFP__CPUFP500K_0134__00289__9e6y__s3047__cluster_1_model_1.pdb	bcfb0a7824b251a7d8743a9fa4f8bbf8e92f1abd9255f46f663906fe4e831b5d	/data1/qlyu/projects/pvrig_top200_common4_seed_completion106_docking_results_v1_20260725/top200_seed_completion/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0134__00289_9e6y_s3047_b12f6e47bd96.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0134__00289_9e6y_s3047_b12f6e47bd96.tar.gz	3a2216989ee9383f59efd5249ceab4a583c98ecb33ed20d7024208f719bf3ed1	-79.49027	STRICT_A
38		P1MCPUFP__CPUFP500K_0128__00809	8x6b	42	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R38__P1MCPUFP__CPUFP500K_0128__00809__8x6b__s42__cluster_1_model_1.pdb	c8aa4bf9e976809b5b4648c86633bc5cef22a842d2d318bb32bba30d3f784aed	/data1/qlyu/projects/pvrig_top200_common4_seed_completion106_docking_results_v1_20260725/top200_seed_completion/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0128__00809_8x6b_s42_83c1f16cba46.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0128__00809_8x6b_s42_83c1f16cba46.tar.gz	b92b4043cc76ee6bcde8251acab6978ef4673fd687b2ae36ce85ff4bdb443a01	-61.0637	STRICT_A
38		P1MCPUFP__CPUFP500K_0128__00809	8x6b	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R38__P1MCPUFP__CPUFP500K_0128__00809__8x6b__s917__cluster_1_model_1.pdb	7539c9cd30b0c2c617bc76bbb9a4b43d7ae750f6fd4f9b696ccb32c76356cef7	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_docking_results_v1_20260722/top7500_25k/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0128__00809_8x6b_s917_49a833887526.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0128__00809_8x6b_s917_49a833887526.tar.gz	199e99501da045e4c6a9a9552db1f76e7c9b5aa3c29b6b538cf905134f49a1ae	-72.59450000000001	STRICT_A
38		P1MCPUFP__CPUFP500K_0128__00809	8x6b	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R38__P1MCPUFP__CPUFP500K_0128__00809__8x6b__s1931__cluster_1_model_1.pdb	919d6892d9f9420c7f91181b134551608e58fce417cdade96a3625b187d96705	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_docking_results_v1_20260722/top7500_25k/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0128__00809_8x6b_s1931_62facdafa6e8.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0128__00809_8x6b_s1931_62facdafa6e8.tar.gz	fe04025557491f04fc28be62ed6524085720a25c8ea82e8545dbbd338a68dce9	-66.85470000000001	STRICT_A
38		P1MCPUFP__CPUFP500K_0128__00809	8x6b	3047	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R38__P1MCPUFP__CPUFP500K_0128__00809__8x6b__s3047__cluster_1_model_1.pdb	fbb0aa34d05da06d47a3b2534d164b5ab28e8eccd51060d26f932d0f72569662	/data1/qlyu/projects/pvrig_top200_common4_seed_completion106_docking_results_v1_20260725/top200_seed_completion/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0128__00809_8x6b_s3047_82a1420f76ed.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0128__00809_8x6b_s3047_82a1420f76ed.tar.gz	d2b967665ad3924c9714db3534d687132736ee0d0639c6a6bdb0932c8b105c85	-79.67580000000001	STRICT_A
38		P1MCPUFP__CPUFP500K_0128__00809	9e6y	42	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R38__P1MCPUFP__CPUFP500K_0128__00809__9e6y__s42__cluster_1_model_1.pdb	7e7b44f944ac0cd5849a406220aeb789ece53e0d731426f9bff19040a6d93393	/data1/qlyu/projects/pvrig_top200_common4_seed_completion106_docking_results_v1_20260725/top200_seed_completion/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0128__00809_9e6y_s42_ef0edebdd87f.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0128__00809_9e6y_s42_ef0edebdd87f.tar.gz	1a9fc46bce096ce2c19a0d5b1d225411383984664c531a83868daaeeeacec7b5	-74.98840000000001	STRICT_A
38		P1MCPUFP__CPUFP500K_0128__00809	9e6y	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R38__P1MCPUFP__CPUFP500K_0128__00809__9e6y__s917__cluster_1_model_1.pdb	4d4ce9a972d9545535097eba727dda95051afb9e99412af582d89818a6b76a97	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_docking_results_v1_20260722/top7500_25k/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0128__00809_9e6y_s917_ef5704631e9f.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0128__00809_9e6y_s917_ef5704631e9f.tar.gz	9ea4f487da547705322a9db0056810f6d20dbb88aaf6222db1987b0aea7c169a	-71.49010999999999	STRICT_A
38		P1MCPUFP__CPUFP500K_0128__00809	9e6y	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R38__P1MCPUFP__CPUFP500K_0128__00809__9e6y__s1931__cluster_1_model_1.pdb	265d41931104b2c4bf13552c81568b6caea5b8a70c9fdc03fcf3c21ee377b469	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_docking_results_v1_20260722/top7500_25k/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0128__00809_9e6y_s1931_225b6312ed37.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0128__00809_9e6y_s1931_225b6312ed37.tar.gz	77ce1f9ae834eeefbca8e3e31e509d0adaef916906c7ca8575b775470e1381ab	-69.0899	STRICT_A
38		P1MCPUFP__CPUFP500K_0128__00809	9e6y	3047	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R38__P1MCPUFP__CPUFP500K_0128__00809__9e6y__s3047__cluster_1_model_1.pdb	0fb52e5ceca48b434c464fe65c467eba3ad5bc64a8c57f565d22c480a5c4dd7c	/data1/qlyu/projects/pvrig_top200_common4_seed_completion106_docking_results_v1_20260725/top200_seed_completion/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0128__00809_9e6y_s3047_f513d1bad3da.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0128__00809_9e6y_s3047_f513d1bad3da.tar.gz	a9bbcefa5ecf6a085048269014a3b92a52cf159f4de24e1d064f4cc6d5c9c27a	-68.64751999999999	STRICT_A
39		P1MCPUFP__CPUFP500K_0130__00610	8x6b	42	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R39__P1MCPUFP__CPUFP500K_0130__00610__8x6b__s42__cluster_1_model_1.pdb	98c8e8939e93e75cc0d1331e2b18e60e54601696e0a56551b8999cc3ac2fc534	/data1/qlyu/projects/pvrig_top200_common4_seed_completion106_docking_results_v1_20260725/top200_seed_completion/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0130__00610_8x6b_s42_78114941f405.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0130__00610_8x6b_s42_78114941f405.tar.gz	2d881fa08b9b18f53b5ed9f7801c8181f6105c107fdbbe39f3d11e036adce690	-70.99803	STRICT_A
39		P1MCPUFP__CPUFP500K_0130__00610	8x6b	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R39__P1MCPUFP__CPUFP500K_0130__00610__8x6b__s917__cluster_1_model_1.pdb	5485adbff8a07c029f2e2895574fdef492ce28b8f4de84f91ad46a18df9ef2e0	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_docking_results_v1_20260722/top7500_25k/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0130__00610_8x6b_s917_16e5c8a60c95.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0130__00610_8x6b_s917_16e5c8a60c95.tar.gz	bf7555b59db3ad25e09d9138b8b7107dc50c701f016abe30e1471424e1c8bb40	-48.09274999999999	STRICT_A
39		P1MCPUFP__CPUFP500K_0130__00610	8x6b	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R39__P1MCPUFP__CPUFP500K_0130__00610__8x6b__s1931__cluster_1_model_1.pdb	0f28a1ed008b19e3141fdfe66a77f35e3bf7ed614822fad66259cb73b77b0dcf	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_docking_results_v1_20260722/top7500_25k/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0130__00610_8x6b_s1931_533ab35f21af.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0130__00610_8x6b_s1931_533ab35f21af.tar.gz	16b0f9648689c2894e34f1525da9d5e51cbc98f4ab53180c207fce255cbcc751	-69.76403000000002	STRICT_A
39		P1MCPUFP__CPUFP500K_0130__00610	8x6b	3047	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R39__P1MCPUFP__CPUFP500K_0130__00610__8x6b__s3047__cluster_1_model_1.pdb	a56754811c6e74c04ac6499f429e6147fba26425daf9a37b25683a8890be3f90	/data1/qlyu/projects/pvrig_top200_common4_seed_completion106_docking_results_v1_20260725/top200_seed_completion/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0130__00610_8x6b_s3047_d117f0cbe1dc.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0130__00610_8x6b_s3047_d117f0cbe1dc.tar.gz	2c55990ea4289799cf8426fedf445fd7a76193a0f9f07185995ebbf78fb93437	-70.06780000000002	STRICT_A
39		P1MCPUFP__CPUFP500K_0130__00610	9e6y	42	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R39__P1MCPUFP__CPUFP500K_0130__00610__9e6y__s42__cluster_1_model_1.pdb	fac3f3e073b194da69cdd2b485a5d82db46013d5b34e35ab7be4e9b77c4c680f	/data1/qlyu/projects/pvrig_top200_common4_seed_completion106_docking_results_v1_20260725/top200_seed_completion/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0130__00610_9e6y_s42_81f653f44cfc.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0130__00610_9e6y_s42_81f653f44cfc.tar.gz	eeb6004a665eae53e9473df5ac822cbb9914d5f2b1e2a77bfc8a099548d26d2b	-93.26531	STRICT_A
39		P1MCPUFP__CPUFP500K_0130__00610	9e6y	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R39__P1MCPUFP__CPUFP500K_0130__00610__9e6y__s917__cluster_1_model_1.pdb	f6ee2d698e795feaa415a57eda761b485d63bcd7db69bbdf894a9fb3a593bb53	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_docking_results_v1_20260722/top7500_25k/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0130__00610_9e6y_s917_37e61f97ba92.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0130__00610_9e6y_s917_37e61f97ba92.tar.gz	5aedec08ebd5963bc38d4957a586dede686be114f0adb40ee884a5be30bdbfc8	-89.12989999999999	STRICT_A
39		P1MCPUFP__CPUFP500K_0130__00610	9e6y	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R39__P1MCPUFP__CPUFP500K_0130__00610__9e6y__s1931__cluster_1_model_1.pdb	1f89b14d9fa2a8cf724142eb4003049484073e12988f2a4cb787230e394964a7	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_docking_results_v1_20260722/top7500_25k/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0130__00610_9e6y_s1931_b42c2c7ffd1c.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0130__00610_9e6y_s1931_b42c2c7ffd1c.tar.gz	a8d4aa3403d67f198ff9c395f59023fe7e3e4df65e152041ac0a068c17910174	-83.13481	STRICT_A
39		P1MCPUFP__CPUFP500K_0130__00610	9e6y	3047	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R39__P1MCPUFP__CPUFP500K_0130__00610__9e6y__s3047__cluster_1_model_1.pdb	cab744d7173c95916cb8691ec003d3b91c643573e3851d8e1cd30cbc79c336e3	/data1/qlyu/projects/pvrig_top200_common4_seed_completion106_docking_results_v1_20260725/top200_seed_completion/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0130__00610_9e6y_s3047_ab722c99bd56.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0130__00610_9e6y_s3047_ab722c99bd56.tar.gz	d11c86e75eaf2b3975e239c8fce6ff2c77a1f3139c24aee0285179ba108fda8d	-53.29495	STRICT_A
40		P1MCPUFP__CPUFP500K_0134__00713	8x6b	42	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R40__P1MCPUFP__CPUFP500K_0134__00713__8x6b__s42__cluster_1_model_1.pdb	0029cf234968b315f4395f8416e3a5152d6c15f4841c37621fa3582eb5983b66	/data1/qlyu/projects/pvrig_top200_common4_seed_completion106_docking_results_v1_20260725/top200_seed_completion/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0134__00713_8x6b_s42_918a8633bd2b.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0134__00713_8x6b_s42_918a8633bd2b.tar.gz	a5da5cae699ab804d438ae83fc3856a4f912594cb09bf176126ee9e9e3afd261	-56.8581	STRICT_A
40		P1MCPUFP__CPUFP500K_0134__00713	8x6b	917	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R40__P1MCPUFP__CPUFP500K_0134__00713__8x6b__s917__cluster_1_model_1.pdb	64b3cadf061478f306cae14209c3762864af9f6346ec2c29bc7faa085f1d5bfd	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_docking_results_v1_20260722/top7500_25k/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0134__00713_8x6b_s917_e7b21e028c7b.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0134__00713_8x6b_s917_e7b21e028c7b.tar.gz	a895842a8ae9a5ed3025f6d897720887b84348bb96e37aafdd0d426eee8f0e6e	-71.61415999999998	STRICT_A
40		P1MCPUFP__CPUFP500K_0134__00713	8x6b	1931	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R40__P1MCPUFP__CPUFP500K_0134__00713__8x6b__s1931__cluster_1_model_1.pdb	a55db6f75017eb7b4c88b21f95e95c7d9d381a3584ba0dca03258fdb9457391b	/data1/qlyu/projects/pvrig_priority_top7500_dualreceptor_multiseed_docking_results_v1_20260722/top7500_25k/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0134__00713_8x6b_s1931_46e9edc9d7ed.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0134__00713_8x6b_s1931_46e9edc9d7ed.tar.gz	bb132c6639a8a27e17f924bdd8c395ba8cbf905bda7dcf71783ecf014573a408	-72.373	STRICT_A
40		P1MCPUFP__CPUFP500K_0134__00713	8x6b	3047	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R40__P1MCPUFP__CPUFP500K_0134__00713__8x6b__s3047__cluster_1_model_1.pdb	1e41111390d1bd8968f8bd631b10e19e63ef0b23a4d6da18e4ec5bc7cb255816	/data1/qlyu/projects/pvrig_top200_common4_seed_completion106_docking_results_v1_20260725/top200_seed_completion/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0134__00713_8x6b_s3047_d5678f37f0ba.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0134__00713_8x6b_s3047_d5678f37f0ba.tar.gz	6b58ce870ac0bd1bcae747d7ca7cc5fd9eef6ddce4c265e1194d3fe49f050440	-67.4367	STRICT_A
40		P1MCPUFP__CPUFP500K_0134__00713	9e6y	42	SUCCESS	cluster_1_model_1.pdb.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/representative_complexes/R40__P1MCPUFP__CPUFP500K_0134__00713__9e6y__s42__cluster_1_model_1.pdb	cb7a02820cb167037fcb0d41ba40be0f527b3b17a679995937e30dcde092cd63	/data1/qlyu/projects/pvrig_top200_common4_seed_completion106_docking_results_v1_20260725/top200_seed_completion/compressed_queue/CANDIDATE_P1MCPUFP__CPUFP500K_0134__00713_9e6y_s42_1b3257775fd8.tar.gz	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/common4_rerank_v2_20260725/final50_structure_bundle_v1_20260725/docking/archives/CANDIDATE_P1MCPUFP__CPUFP500K_0134__00713_9e6y_s42_1b3257775fd8.tar.gz	f843300b1e42d56ead480e0fdbfdeebf0a5c2297fb080fb28a0645bb71fec61a	-75.75299999999999	STRICT_A
