candidate_id	final_rank	top10_rank	pdb_path	vhh_chain	chain_identity_proxy	mapped_sequence_fraction	free_vhh_sasa_a2	bound_vhh_sasa_a2	binding_buried_sasa_a2	largest_hydrophobic_patch_residues	largest_hydrophobic_patch_free_sasa_a2	largest_positive_patch_residues	largest_positive_patch_free_sasa_a2	largest_negative_patch_residues	largest_negative_patch_free_sasa_a2	c_terminal_target_min_distance_a	c_terminal_target_contact_4p5a	motif_type	motif	seq_index_1based	region	pdb_residue	free_residue_sasa_a2	bound_residue_sasa_a2	bound_to_free_sasa_fraction	pvrig_contact_4p5a
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s1931.pdb	A	1.000000	1.000000	6117.513733	5512.303208	605.210525	14	909.046433	3	293.030044	2	188.305472	26.689211	False	OXIDATION_RESIDUE	M	36	FRAMEWORK	A:39	14.616783	14.616783	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s3047.pdb	A	1.000000	1.000000	6155.722851	5475.951085	679.771766	20	1125.730184	3	299.364375	2	160.157304	28.691412	False	OXIDATION_RESIDUE	M	36	FRAMEWORK	A:39	12.472123	12.472123	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s42.pdb	A	1.000000	1.000000	6177.111861	5550.560748	626.551113	9	634.911184	3	285.068788	3	224.839681	27.586094	False	OXIDATION_RESIDUE	M	36	FRAMEWORK	A:39	8.314749	8.314749	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s917.pdb	A	1.000000	1.000000	6181.565005	5561.674111	619.890894	20	1141.349051	3	294.789106	2	176.068948	25.983842	False	OXIDATION_RESIDUE	M	36	FRAMEWORK	A:39	10.459409	10.459409	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s1931.pdb	A	1.000000	1.000000	6199.961628	5379.915760	820.045867	14	878.576775	3	295.544428	3	227.676246	26.892355	False	OXIDATION_RESIDUE	W	38	FRAMEWORK	A:41	2.012714	2.012714	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s3047.pdb	A	1.000000	1.000000	6194.066073	5650.677923	543.388149	19	1073.997180	3	283.071195	3	222.826968	41.778946	False	OXIDATION_RESIDUE	W	38	FRAMEWORK	A:41	4.025427	4.025427	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s42.pdb	A	1.000000	1.000000	6293.794487	5559.125777	734.668710	15	932.515261	3	289.733236	3	220.676191	36.228878	False	OXIDATION_RESIDUE	W	38	FRAMEWORK	A:41	2.012714	2.012714	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s917.pdb	A	1.000000	1.000000	6154.954417	5496.776326	658.178091	16	1003.926867	3	294.577279	2	190.128119	26.060105	False	OXIDATION_RESIDUE	W	38	FRAMEWORK	A:41	2.012714	2.012714	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s1931.pdb	A	1.000000	1.000000	6117.513733	5512.303208	605.210525	14	909.046433	3	293.030044	2	188.305472	26.689211	False	OXIDATION_RESIDUE	W	38	FRAMEWORK	A:41	2.012714	2.012714	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s3047.pdb	A	1.000000	1.000000	6155.722851	5475.951085	679.771766	20	1125.730184	3	299.364375	2	160.157304	28.691412	False	OXIDATION_RESIDUE	W	38	FRAMEWORK	A:41	2.012714	2.012714	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s42.pdb	A	1.000000	1.000000	6177.111861	5550.560748	626.551113	9	634.911184	3	285.068788	3	224.839681	27.586094	False	OXIDATION_RESIDUE	W	38	FRAMEWORK	A:41	2.012714	2.012714	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s917.pdb	A	1.000000	1.000000	6181.565005	5561.674111	619.890894	20	1141.349051	3	294.789106	2	176.068948	25.983842	False	OXIDATION_RESIDUE	W	38	FRAMEWORK	A:41	2.012714	2.012714	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s1931.pdb	A	1.000000	1.000000	6199.961628	5379.915760	820.045867	14	878.576775	3	295.544428	3	227.676246	26.892355	False	ISOMERIZATION	DS	63	FRAMEWORK	A:69	111.817995	111.817995	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s3047.pdb	A	1.000000	1.000000	6194.066073	5650.677923	543.388149	19	1073.997180	3	283.071195	3	222.826968	41.778946	False	ISOMERIZATION	DS	63	FRAMEWORK	A:69	117.259234	117.259234	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s42.pdb	A	1.000000	1.000000	6293.794487	5559.125777	734.668710	15	932.515261	3	289.733236	3	220.676191	36.228878	False	ISOMERIZATION	DS	63	FRAMEWORK	A:69	120.011855	120.011855	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s917.pdb	A	1.000000	1.000000	6154.954417	5496.776326	658.178091	16	1003.926867	3	294.577279	2	190.128119	26.060105	False	ISOMERIZATION	DS	63	FRAMEWORK	A:69	114.511555	114.511555	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s1931.pdb	A	1.000000	1.000000	6117.513733	5512.303208	605.210525	14	909.046433	3	293.030044	2	188.305472	26.689211	False	ISOMERIZATION	DS	63	FRAMEWORK	A:69	112.271893	112.271893	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s3047.pdb	A	1.000000	1.000000	6155.722851	5475.951085	679.771766	20	1125.730184	3	299.364375	2	160.157304	28.691412	False	ISOMERIZATION	DS	63	FRAMEWORK	A:69	119.414953	119.414953	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s42.pdb	A	1.000000	1.000000	6177.111861	5550.560748	626.551113	9	634.911184	3	285.068788	3	224.839681	27.586094	False	ISOMERIZATION	DS	63	FRAMEWORK	A:69	121.654615	121.654615	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s917.pdb	A	1.000000	1.000000	6181.565005	5561.674111	619.890894	20	1141.349051	3	294.789106	2	176.068948	25.983842	False	ISOMERIZATION	DS	63	FRAMEWORK	A:69	117.856136	117.856136	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s1931.pdb	A	1.000000	1.000000	6199.961628	5379.915760	820.045867	14	878.576775	3	295.544428	3	227.676246	26.892355	False	ISOMERIZATION	DS	64	FRAMEWORK	A:70	65.281981	65.281981	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s3047.pdb	A	1.000000	1.000000	6194.066073	5650.677923	543.388149	19	1073.997180	3	283.071195	3	222.826968	41.778946	False	ISOMERIZATION	DS	64	FRAMEWORK	A:70	56.126207	56.126207	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s42.pdb	A	1.000000	1.000000	6293.794487	5559.125777	734.668710	15	932.515261	3	289.733236	3	220.676191	36.228878	False	ISOMERIZATION	DS	64	FRAMEWORK	A:70	59.924686	59.924686	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s917.pdb	A	1.000000	1.000000	6154.954417	5496.776326	658.178091	16	1003.926867	3	294.577279	2	190.128119	26.060105	False	ISOMERIZATION	DS	64	FRAMEWORK	A:70	63.353211	63.353211	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s1931.pdb	A	1.000000	1.000000	6117.513733	5512.303208	605.210525	14	909.046433	3	293.030044	2	188.305472	26.689211	False	ISOMERIZATION	DS	64	FRAMEWORK	A:70	59.781681	59.781681	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s3047.pdb	A	1.000000	1.000000	6155.722851	5475.951085	679.771766	20	1125.730184	3	299.364375	2	160.157304	28.691412	False	ISOMERIZATION	DS	64	FRAMEWORK	A:70	56.723110	56.723110	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s42.pdb	A	1.000000	1.000000	6177.111861	5550.560748	626.551113	9	634.911184	3	285.068788	3	224.839681	27.586094	False	ISOMERIZATION	DS	64	FRAMEWORK	A:70	60.373641	60.373641	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s917.pdb	A	1.000000	1.000000	6181.565005	5561.674111	619.890894	20	1141.349051	3	294.789106	2	176.068948	25.983842	False	ISOMERIZATION	DS	64	FRAMEWORK	A:70	56.723110	56.723110	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s1931.pdb	A	1.000000	1.000000	6199.961628	5379.915760	820.045867	14	878.576775	3	295.544428	3	227.676246	26.892355	False	OXIDATION_RESIDUE	M	84	FRAMEWORK	A:91	0.000000	0.000000		False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s3047.pdb	A	1.000000	1.000000	6194.066073	5650.677923	543.388149	19	1073.997180	3	283.071195	3	222.826968	41.778946	False	OXIDATION_RESIDUE	M	84	FRAMEWORK	A:91	0.000000	0.000000		False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s42.pdb	A	1.000000	1.000000	6293.794487	5559.125777	734.668710	15	932.515261	3	289.733236	3	220.676191	36.228878	False	OXIDATION_RESIDUE	M	84	FRAMEWORK	A:91	0.000000	0.000000		False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s917.pdb	A	1.000000	1.000000	6154.954417	5496.776326	658.178091	16	1003.926867	3	294.577279	2	190.128119	26.060105	False	OXIDATION_RESIDUE	M	84	FRAMEWORK	A:91	0.000000	0.000000		False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s1931.pdb	A	1.000000	1.000000	6117.513733	5512.303208	605.210525	14	909.046433	3	293.030044	2	188.305472	26.689211	False	OXIDATION_RESIDUE	M	84	FRAMEWORK	A:91	0.000000	0.000000		False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s3047.pdb	A	1.000000	1.000000	6155.722851	5475.951085	679.771766	20	1125.730184	3	299.364375	2	160.157304	28.691412	False	OXIDATION_RESIDUE	M	84	FRAMEWORK	A:91	0.000000	0.000000		False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s42.pdb	A	1.000000	1.000000	6177.111861	5550.560748	626.551113	9	634.911184	3	285.068788	3	224.839681	27.586094	False	OXIDATION_RESIDUE	M	84	FRAMEWORK	A:91	0.000000	0.000000		False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s917.pdb	A	1.000000	1.000000	6181.565005	5561.674111	619.890894	20	1141.349051	3	294.789106	2	176.068948	25.983842	False	OXIDATION_RESIDUE	M	84	FRAMEWORK	A:91	0.000000	0.000000		False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s1931.pdb	A	1.000000	1.000000	6199.961628	5379.915760	820.045867	14	878.576775	3	295.544428	3	227.676246	26.892355	False	DEAMIDATION	NS	85	FRAMEWORK	A:92	38.497328	38.497328	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s3047.pdb	A	1.000000	1.000000	6194.066073	5650.677923	543.388149	19	1073.997180	3	283.071195	3	222.826968	41.778946	False	DEAMIDATION	NS	85	FRAMEWORK	A:92	42.295806	42.295806	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s42.pdb	A	1.000000	1.000000	6293.794487	5559.125777	734.668710	15	932.515261	3	289.733236	3	220.676191	36.228878	False	DEAMIDATION	NS	85	FRAMEWORK	A:92	37.313701	37.313701	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s917.pdb	A	1.000000	1.000000	6154.954417	5496.776326	658.178091	16	1003.926867	3	294.577279	2	190.128119	26.060105	False	DEAMIDATION	NS	85	FRAMEWORK	A:92	32.923263	32.923263	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s1931.pdb	A	1.000000	1.000000	6117.513733	5512.303208	605.210525	14	909.046433	3	293.030044	2	188.305472	26.689211	False	DEAMIDATION	NS	85	FRAMEWORK	A:92	29.827810	29.827810	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s3047.pdb	A	1.000000	1.000000	6155.722851	5475.951085	679.771766	20	1125.730184	3	299.364375	2	160.157304	28.691412	False	DEAMIDATION	NS	85	FRAMEWORK	A:92	40.103205	40.103205	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s42.pdb	A	1.000000	1.000000	6177.111861	5550.560748	626.551113	9	634.911184	3	285.068788	3	224.839681	27.586094	False	DEAMIDATION	NS	85	FRAMEWORK	A:92	36.938511	36.938511	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s917.pdb	A	1.000000	1.000000	6181.565005	5561.674111	619.890894	20	1141.349051	3	294.789106	2	176.068948	25.983842	False	DEAMIDATION	NS	85	FRAMEWORK	A:92	36.721741	36.721741	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s1931.pdb	A	1.000000	1.000000	6199.961628	5379.915760	820.045867	14	878.576775	3	295.544428	3	227.676246	26.892355	False	DEAMIDATION	NS	86	FRAMEWORK	A:93	55.916496	55.916496	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s3047.pdb	A	1.000000	1.000000	6194.066073	5650.677923	543.388149	19	1073.997180	3	283.071195	3	222.826968	41.778946	False	DEAMIDATION	NS	86	FRAMEWORK	A:93	55.240592	55.240592	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s42.pdb	A	1.000000	1.000000	6293.794487	5559.125777	734.668710	15	932.515261	3	289.733236	3	220.676191	36.228878	False	DEAMIDATION	NS	86	FRAMEWORK	A:93	60.084928	60.084928	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s917.pdb	A	1.000000	1.000000	6154.954417	5496.776326	658.178091	16	1003.926867	3	294.577279	2	190.128119	26.060105	False	DEAMIDATION	NS	86	FRAMEWORK	A:93	56.883352	56.883352	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s1931.pdb	A	1.000000	1.000000	6117.513733	5512.303208	605.210525	14	909.046433	3	293.030044	2	188.305472	26.689211	False	DEAMIDATION	NS	86	FRAMEWORK	A:93	56.656403	56.656403	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s3047.pdb	A	1.000000	1.000000	6155.722851	5475.951085	679.771766	20	1125.730184	3	299.364375	2	160.157304	28.691412	False	DEAMIDATION	NS	86	FRAMEWORK	A:93	60.681831	60.681831	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s42.pdb	A	1.000000	1.000000	6177.111861	5550.560748	626.551113	9	634.911184	3	285.068788	3	224.839681	27.586094	False	DEAMIDATION	NS	86	FRAMEWORK	A:93	60.311877	60.311877	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__9e6y__s917.pdb	A	1.000000	1.000000	6181.565005	5561.674111	619.890894	20	1141.349051	3	294.789106	2	176.068948	25.983842	False	DEAMIDATION	NS	86	FRAMEWORK	A:93	58.669117	58.669117	1.000000	False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s1931.pdb	A	1.000000	1.000000	6199.961628	5379.915760	820.045867	14	878.576775	3	295.544428	3	227.676246	26.892355	False	ISOMERIZATION	DT	91	FRAMEWORK	A:98	0.000000	0.000000		False
P1MCPUFP__CPUFP500K_0287__00804	17		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_top20_plus_top10_fusion_developability_v2_20260726/fusion_panel_common4_bundle/representative_complexes/R17__P1MCPUFP__CPUFP500K_0287__00804__8x6b__s3047.pdb	A	1.000000	1.000000	6194.066073	5650.677923	543.388149	19	1073.997180	3	283.071195	3	222.826968	41.778946	False	ISOMERIZATION	DT	91	FRAMEWORK	A:98	0.000000	0.000000		False
