group_type	group_value	n	any_consensus_a_count	stable_consensus_a_count	strict_good_count	stable_strict_good_count	any_9e6y_a_count	best_haddock_le_m80_count	best_haddock_le_m90_count	any_consensus_a_rate	stable_consensus_a_rate	strict_good_rate	stable_strict_good_rate	any_9e6y_a_rate	best_haddock_le_m80_rate	best_haddock_le_m90_rate	any_consensus_a_wilson95_low	any_consensus_a_wilson95_high	strict_good_wilson95_low	strict_good_wilson95_high	any_consensus_a_lift	strict_good_lift	consensus_a_pose_count	9e6y_a_pose_count	median_best_haddock	mean_best_haddock
backbone_group	P6_qrg_L_bb007	3	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.3333333333333333	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-86.5968	-81.7177
backbone_group	P6_qrg_S_bb000	2	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6576280471103807	0.0	0.6576280471103807	0.0	0.0	0	0	-59.84	-59.84
backbone_group	P6_qrg_S_bb001	4	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.5	0.25	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-81.80969999999999	-82.19745
backbone_group	P6_qrg_S_bb002	4	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-72.03025	-73.54390000000001
backbone_group	P6_qrg_S_bb003	3	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.6666666666666666	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-95.9785	-89.7869
backbone_group	P6_qrg_S_bb004	4	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-75.95015000000001	-77.95512500000001
backbone_group	P6_qrg_S_bb005	3	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-77.7459	-73.68586666666667
backbone_group	P6_qrg_S_bb006	3	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-66.2111	-67.78403333333334
backbone_group	P6_qrg_S_bb007	4	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-74.38165000000001	-75.618125
near_cdr3_family	cdr3fam_21e02fde12429677	1	1	0	0	0	1	0	0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.20654329147389294	1.0	0.0	0.7934567085261071	21.78723404255319	0.0	1	1	-75.5863	-75.5863
near_cdr3_family	cdr3fam_5423b7c2f44bf3e5	5	4	1	4	1	4	5	2	0.8	0.2	0.8	0.2	0.8	1.0	0.4	0.3755282641185388	0.9637768390302125	0.3755282641185388	0.9637768390302125	17.429787234042553	25.6	5	5	-88.287	-89.08976
near_cdr3_family	cdr3fam_50c2e1562afdc685	2	1	1	1	1	1	2	2	0.5	0.5	0.5	0.5	0.5	1.0	1.0	0.09452865480086614	0.9054713451991339	0.09452865480086614	0.9054713451991339	10.893617021276595	16.0	2	2	-94.74074999999999	-94.74074999999999
near_cdr3_family	cdr3fam_1762466967d46b0e	2	1	0	1	0	1	1	1	0.5	0.0	0.5	0.0	0.5	0.5	0.5	0.09452865480086614	0.9054713451991339	0.09452865480086614	0.9054713451991339	10.893617021276595	16.0	1	1	-87.44965	-87.44965
near_cdr3_family	cdr3fam_4014404289c4a5bb	2	1	0	1	0	1	1	0	0.5	0.0	0.5	0.0	0.5	0.5	0.0	0.09452865480086614	0.9054713451991339	0.09452865480086614	0.9054713451991339	10.893617021276595	16.0	1	2	-83.99000000000001	-83.99000000000001
near_cdr3_family	cdr3fam_70cf0d845194cd11	2	1	0	0	0	1	0	0	0.5	0.0	0.0	0.0	0.5	0.0	0.0	0.09452865480086614	0.9054713451991339	0.0	0.6576280471103807	10.893617021276595	0.0	1	1	-76.46960000000001	-76.46960000000001
near_cdr3_family	cdr3fam_6fbf6dd84aa9a641	3	1	0	1	0	1	3	2	0.3333333333333333	0.0	0.3333333333333333	0.0	0.3333333333333333	1.0	0.6666666666666666	0.0614903152761605	0.7923450448735121	0.0614903152761605	0.7923450448735121	7.26241134751773	10.666666666666666	1	1	-96.8367	-94.35683333333333
near_cdr3_family	cdr3fam_85883584551877a4	3	1	0	0	0	1	2	0	0.3333333333333333	0.0	0.0	0.0	0.3333333333333333	0.6666666666666666	0.0	0.0614903152761605	0.7923450448735121	0.0	0.5615060804490177	7.26241134751773	0.0	1	1	-85.4204	-82.36446666666667
near_cdr3_family	cdr3fam_6339ed0b0c3128f9	4	1	1	1	1	1	3	2	0.25	0.25	0.25	0.25	0.25	0.75	0.5	0.045586062644636216	0.6993639475573634	0.045586062644636216	0.6993639475573634	5.446808510638298	8.0	3	3	-86.2678	-86.93115
near_cdr3_family	cdr3fam_2352b3129f9fcd51	4	1	0	1	0	1	2	1	0.25	0.0	0.25	0.0	0.25	0.5	0.25	0.045586062644636216	0.6993639475573634	0.045586062644636216	0.6993639475573634	5.446808510638298	8.0	1	1	-80.36365	-80.7723
near_cdr3_family	cdr3fam_5a8a2dcdbefa3711	16	4	0	2	0	4	9	2	0.25	0.0	0.125	0.0	0.25	0.5625	0.125	0.10181901984237346	0.49498768929398645	0.034976749337057134	0.3602333143674828	5.446808510638298	4.0	4	4	-83.6238	-82.7198125
near_cdr3_family	cdr3fam_7e3daa8e6202bfc6	5	1	0	0	0	1	2	1	0.2	0.0	0.0	0.0	0.2	0.4	0.2	0.03622316096978745	0.6244717358814613	-2.7755575615628914e-17	0.43449149475208104	4.357446808510638	0.0	1	1	-76.1116	-78.28018
near_cdr3_family	cdr3fam_46fd6a273c482d41	20	3	2	2	2	3	12	4	0.15	0.1	0.1	0.1	0.15	0.6	0.2	0.05236779195949584	0.36042329588695743	0.027865893984153206	0.30103820641179335	3.2680851063829786	3.2	5	5	-84.4939	-83.342195
near_cdr3_family	cdr3fam_7613b1d45053a428	8	1	0	1	0	1	5	1	0.125	0.0	0.125	0.0	0.125	0.625	0.125	0.02241690886329617	0.4708948057698615	0.02241690886329617	0.4708948057698615	2.723404255319149	4.0	1	1	-81.5955	-80.4586125
near_cdr3_family	cdr3fam_66145dd0508e246a	97	11	6	10	5	11	43	14	0.1134020618556701	0.061855670103092786	0.10309278350515463	0.05154639175257732	0.1134020618556701	0.44329896907216493	0.14432989690721648	0.06451291694876782	0.1917464046010688	0.056966879372416616	0.1794593574187489	2.4707172625575784	3.2989690721649483	19	19	-78.898	-79.14225773195876
near_cdr3_family	cdr3fam_2714dcd990988f6f	36	4	0	2	0	4	19	9	0.1111111111111111	0.0	0.05555555555555555	0.0	0.1111111111111111	0.5277777777777778	0.25	0.04406568908741834	0.2531512901503632	0.015369663767066846	0.18144974107611211	2.42080378250591	1.7777777777777777	4	4	-81.0643	-83.90638333333334
near_cdr3_family	cdr3fam_27b08d53ad42974e	12	1	0	0	0	1	7	2	0.08333333333333333	0.0	0.0	0.0	0.08333333333333333	0.5833333333333334	0.16666666666666666	0.014864709450773478	0.35388592179859524	0.0	0.2425007574992425	1.8156028368794326	0.0	1	1	-81.08279999999999	-81.66381666666666
near_cdr3_family	cdr3fam_adbd7c626350b752	44	3	0	3	0	3	29	16	0.06818181818181818	0.0	0.06818181818181818	0.0	0.06818181818181818	0.6590909090909091	0.36363636363636365	0.023458970172840127	0.1822532133661719	0.023458970172840127	0.1822532133661719	1.485493230174081	2.1818181818181817	3	3	-84.95815	-85.45033181818182
near_cdr3_family	cdr3fam_9421d3e3572c34ff	62	3	1	0	0	4	19	5	0.04838709677419355	0.016129032258064516	0.0	0.0	0.06451612903225806	0.3064516129032258	0.08064516129032258	0.016591385000846108	0.13288250384754152	-6.938893903907228e-18	0.05834609122500061	1.0542210020590255	0.0	5	6	-75.89795000000001	-76.15214354838709
near_cdr3_family	cdr3fam_c494700d5c100c30	33	1	0	1	0	1	26	12	0.030303030303030304	0.0	0.030303030303030304	0.0	0.030303030303030304	0.7878787878787878	0.36363636363636365	0.005369272089651725	0.15319061673168066	0.005369272089651725	0.15319061673168066	0.6602192134107028	0.9696969696969697	1	1	-86.6608	-87.1408909090909
near_cdr3_family	cdr3fam_437693d92536fdcc	93	2	0	1	0	3	46	17	0.021505376344086023	0.0	0.010752688172043012	0.0	0.03225806451612903	0.4946236559139785	0.1827956989247312	0.005917375771978241	0.07505609017653975	0.001900593097955601	0.05842059118648415	0.4685426675817891	0.34408602150537637	2	3	-79.9466	-81.2351376344086
near_cdr3_family	cdr3fam_002e2bd3fe37bfaf	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-75.674	-75.674
near_cdr3_family	cdr3fam_022026148fcb3d26	3	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-74.13	-78.84423333333332
near_cdr3_family	cdr3fam_024fcb6c703b5f27	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-76.4493	-76.4493
near_cdr3_family	cdr3fam_044474e063ad6d50	3	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-69.8968	-74.66953333333333
near_cdr3_family	cdr3fam_06e917d48c2d8cde	51	0	0	0	0	0	21	5	0.0	0.0	0.0	0.0	0.0	0.4117647058823529	0.09803921568627451	0.0	0.07004901388726806	0.0	0.07004901388726806	0.0	0.0	0	0	-77.6322	-78.55369803921569
near_cdr3_family	cdr3fam_0b2fc47f9a851170	9	0	0	0	0	0	8	3	0.0	0.0	0.0	0.0	0.0	0.8888888888888888	0.3333333333333333	0.0	0.2991527535509594	0.0	0.2991527535509594	0.0	0.0	0	0	-83.7643	-86.268
near_cdr3_family	cdr3fam_1123a5138b7256ef	4	0	0	0	0	0	4	2	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-89.1485	-93.5738
near_cdr3_family	cdr3fam_118181ac6513edab	1	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-97.1786	-97.1786
near_cdr3_family	cdr3fam_14db0c5a2fa847f0	5	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.7755575615628914e-17	0.43449149475208104	-2.7755575615628914e-17	0.43449149475208104	0.0	0.0	0	0	-76.8363	-73.32498
near_cdr3_family	cdr3fam_1656dd536e6368e2	1	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-102.022	-102.022
near_cdr3_family	cdr3fam_17d0af8545ba276d	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-75.8033	-75.8033
near_cdr3_family	cdr3fam_1b2bc2c2e129266c	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-73.7092	-73.7092
near_cdr3_family	cdr3fam_1c3bdfdee9350ade	10	0	0	0	0	0	7	0	0.0	0.0	0.0	0.0	0.0	0.7	0.0	-2.7755575615628914e-17	0.2775401687666166	-2.7755575615628914e-17	0.2775401687666166	0.0	0.0	0	0	-82.23910000000001	-79.885
near_cdr3_family	cdr3fam_2178b32d6bbb731d	2	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.6576280471103807	0.0	0.6576280471103807	0.0	0.0	0	0	-86.5378	-86.5378
near_cdr3_family	cdr3fam_23936c54a921c57d	1	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-88.257	-88.257
near_cdr3_family	cdr3fam_2448fd763ef46a7a	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-73.1811	-73.1811
near_cdr3_family	cdr3fam_24a0c2b58d0a0550	2	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.6576280471103807	0.0	0.6576280471103807	0.0	0.0	0	0	-74.2683	-74.2683
near_cdr3_family	cdr3fam_29a903e93528621d	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-64.1861	-64.1861
near_cdr3_family	cdr3fam_2c99443d11e4c5cc	2	0	0	0	0	0	2	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.6576280471103807	0.0	0.6576280471103807	0.0	0.0	0	0	-86.31905	-86.31905
near_cdr3_family	cdr3fam_2d21e9cc92432605	2	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6576280471103807	0.0	0.6576280471103807	0.0	0.0	0	0	-75.6437	-75.6437
near_cdr3_family	cdr3fam_34167aa664ca4668	3	0	0	0	0	0	2	0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-82.8136	-80.32606666666666
near_cdr3_family	cdr3fam_3432bae989d94b19	2	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.6576280471103807	0.0	0.6576280471103807	0.0	0.0	0	0	-75.66239999999999	-75.66239999999999
near_cdr3_family	cdr3fam_363aee55dc90a2c6	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-58.8587	-58.8587
near_cdr3_family	cdr3fam_376703d867f9a933	2	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.0	0.6576280471103807	0.0	0.6576280471103807	0.0	0.0	0	0	-87.19839999999999	-87.19839999999999
near_cdr3_family	cdr3fam_38dc3f95222ec414	1	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-85.8644	-85.8644
near_cdr3_family	cdr3fam_393a15f538d2d1e9	1	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-99.8717	-99.8717
near_cdr3_family	cdr3fam_3c3b6b2131097ad5	1	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-88.1558	-88.1558
near_cdr3_family	cdr3fam_3cc549836722aa72	2	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.6576280471103807	0.0	0.6576280471103807	0.0	0.0	0	0	-92.6348	-92.6348
near_cdr3_family	cdr3fam_3ef0c099f94e06dd	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-73.0994	-73.0994
near_cdr3_family	cdr3fam_3ff0c9b08ead9725	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-66.2463	-66.2463
near_cdr3_family	cdr3fam_445c63f4195c5686	45	0	0	0	0	0	8	0	0.0	0.0	0.0	0.0	0.0	0.17777777777777778	0.0	0.0	0.07865426194064076	0.0	0.07865426194064076	0.0	0.0	0	0	-68.3966	-70.22279777777779
near_cdr3_family	cdr3fam_4988206223043914	4	0	0	0	0	0	4	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.48990002040399916	0.0	0.48990002040399916	0.0	0.0	0	0	-83.41290000000001	-83.677825
near_cdr3_family	cdr3fam_4a3003607b09c2f8	5	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.7755575615628914e-17	0.43449149475208104	-2.7755575615628914e-17	0.43449149475208104	0.0	0.0	0	0	-69.2236	-69.08978
near_cdr3_family	cdr3fam_4deb5a20c4b19f49	3	0	0	0	0	0	2	0	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.0	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-80.6882	-80.65736666666666
near_cdr3_family	cdr3fam_4f66adcd7d72f850	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-53.5318	-53.5318
near_cdr3_family	cdr3fam_50b9b4f84d4914c5	2	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6576280471103807	0.0	0.6576280471103807	0.0	0.0	0	0	-67.3958	-67.3958
near_cdr3_family	cdr3fam_51fda309c69e25e7	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-79.215	-79.215
near_cdr3_family	cdr3fam_56a6e2bc0f6b72af	1	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-102.382	-102.382
near_cdr3_family	cdr3fam_585fe72017a93045	1	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-87.339	-87.339
near_cdr3_family	cdr3fam_58744484be46e6b4	2	0	0	0	0	0	2	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.6576280471103807	0.0	0.6576280471103807	0.0	0.0	0	0	-81.5226	-81.5226
near_cdr3_family	cdr3fam_5878979f4825bad8	2	0	0	0	0	0	2	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.6576280471103807	0.0	0.6576280471103807	0.0	0.0	0	0	-85.31275	-85.31275
near_cdr3_family	cdr3fam_58d581f7a9128540	2	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.0	0.6576280471103807	0.0	0.6576280471103807	0.0	0.0	0	0	-91.84075	-91.84075
near_cdr3_family	cdr3fam_594938faf53555e3	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-79.8923	-79.8923
near_cdr3_family	cdr3fam_5b29521adbfd6fc4	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-63.7439	-63.7439
near_cdr3_family	cdr3fam_5bf78d2d6f74ea86	3	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-77.2855	-79.95309999999999
near_cdr3_family	cdr3fam_5f24d9097560d383	1	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-82.5924	-82.5924
near_cdr3_family	cdr3fam_6250cae5f36a422f	150	0	0	0	0	0	51	11	0.0	0.0	0.0	0.0	0.0	0.34	0.07333333333333333	0.0	0.02497113914571871	0.0	0.02497113914571871	0.0	0.0	0	0	-75.5578	-74.62880533333333
near_cdr3_family	cdr3fam_66e45dfeb271aed3	2	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.6576280471103807	0.0	0.6576280471103807	0.0	0.0	0	0	-74.37899999999999	-74.37899999999999
near_cdr3_family	cdr3fam_6b2dd72909ef083a	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-55.1239	-55.1239
near_cdr3_family	cdr3fam_6bd06143d670a729	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-69.7775	-69.7775
near_cdr3_family	cdr3fam_6d86405418f0798b	2	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.5	0.5	0.0	0.6576280471103807	0.0	0.6576280471103807	0.0	0.0	0	0	-85.9444	-85.9444
near_cdr3_family	cdr3fam_7307d9309226f4d5	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-64.8565	-64.8565
near_cdr3_family	cdr3fam_74b1d2739096ea5d	10	0	0	0	0	0	5	3	0.0	0.0	0.0	0.0	0.0	0.5	0.3	-2.7755575615628914e-17	0.2775401687666166	-2.7755575615628914e-17	0.2775401687666166	0.0	0.0	0	0	-78.66024999999999	-80.46775
near_cdr3_family	cdr3fam_7693828ba783cc7c	3	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.3333333333333333	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-76.8635	-81.28576666666667
near_cdr3_family	cdr3fam_774813cc5335bb61	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-72.3493	-72.3493
near_cdr3_family	cdr3fam_78dceb17f8cafbcd	3	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	0.6666666666666666	0.3333333333333333	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-89.0751	-84.6679
near_cdr3_family	cdr3fam_79d296f6df331975	2	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.6576280471103807	0.0	0.6576280471103807	0.0	0.0	0	0	-77.36189999999999	-77.36189999999999
near_cdr3_family	cdr3fam_7ad6fcd87c928c1d	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-71.7314	-71.7314
near_cdr3_family	cdr3fam_7ec6caee3844cb67	3	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-71.2803	-76.15276666666666
near_cdr3_family	cdr3fam_7fad44d71bf946fc	1	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-82.1192	-82.1192
near_cdr3_family	cdr3fam_8251b85f9823b46b	1	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-88.4176	-88.4176
near_cdr3_family	cdr3fam_84083e6f8c852115	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-63.9538	-63.9538
near_cdr3_family	cdr3fam_8620643091d49a5b	1	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-82.0157	-82.0157
near_cdr3_family	cdr3fam_8723d2423f8c2232	3	0	0	0	0	0	3	1	0.0	0.0	0.0	0.0	0.0	1.0	0.3333333333333333	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-86.319	-86.92873333333334
near_cdr3_family	cdr3fam_8915e987345ce211	2	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6576280471103807	0.0	0.6576280471103807	0.0	0.0	0	0	-59.316050000000004	-59.316050000000004
near_cdr3_family	cdr3fam_8e7428cfba077438	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-76.0076	-76.0076
near_cdr3_family	cdr3fam_8f9e191f5abaa53f	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-77.7468	-77.7468
near_cdr3_family	cdr3fam_8fcd47617420de40	9	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.1111111111111111	0.0	0.2991527535509594	0.0	0.2991527535509594	0.0	0.0	0	0	-64.389	-66.40961111111112
near_cdr3_family	cdr3fam_91b61f90545928b4	2	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.0	1.0	0.5	0.0	0.6576280471103807	0.0	0.6576280471103807	0.0	0.0	0	0	-90.69475	-90.69475
near_cdr3_family	cdr3fam_930a18f19acf6a61	3	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-65.7519	-65.58876666666667
near_cdr3_family	cdr3fam_934b5a744381e83b	1	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-83.9206	-83.9206
near_cdr3_family	cdr3fam_935cbc2769d2fea7	1	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-72.7755	-72.7755
near_cdr3_family	cdr3fam_951601abaf57f8e2	1	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-88.7815	-88.7815
near_cdr3_family	cdr3fam_96c07e14d0884ef6	1	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.7934567085261071	0.0	0.7934567085261071	0.0	0.0	0	0	-82.5348	-82.5348
near_cdr3_family	cdr3fam_97f8c83e31a1a854	6	0	0	0	0	0	2	0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.3903430336530645	0.0	0.3903430336530645	0.0	0.0	0	0	-77.4623	-76.03111666666666
near_cdr3_family	cdr3fam_9d0c702ba1ed44d9	3	0	0	0	0	0	1	0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	0.5615060804490177	0.0	0.5615060804490177	0.0	0.0	0	0	-77.8252	-76.04090000000001
