candidate_id	final_rank	top10_rank	pdb_path	vhh_chain	chain_identity_proxy	mapped_sequence_fraction	free_vhh_sasa_a2	bound_vhh_sasa_a2	binding_buried_sasa_a2	largest_hydrophobic_patch_residues	largest_hydrophobic_patch_free_sasa_a2	largest_positive_patch_residues	largest_positive_patch_free_sasa_a2	largest_negative_patch_residues	largest_negative_patch_free_sasa_a2	c_terminal_target_min_distance_a	c_terminal_target_contact_4p5a
P1MCPUFP__CPUFP500K_0189__00858	22		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R22__P1MCPUFP__CPUFP500K_0189__00858__9e6y__s42.pdb	A	1.000000	1.000000	6511.500134	5696.323715	815.176420	14	700.350936	3	285.660454	4	392.518231	37.224666	False
P1MCPUFP__CPUFP500K_0189__00858	22		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R22__P1MCPUFP__CPUFP500K_0189__00858__9e6y__s917.pdb	A	1.000000	1.000000	6440.139884	5589.610891	850.528992	11	589.112543	3	269.605806	4	381.295038	35.029702	False
NODE1GEN_174576_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D5384A7F42146722	23		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R23__NODE1GEN_174576_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D5384A7F42146722__8x6b__s1931.pdb	A	1.000000	1.000000	6369.370105	5549.539291	819.830815	5	240.090647	3	266.034401	4	332.617840	32.257769	False
NODE1GEN_174576_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D5384A7F42146722	23		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R23__NODE1GEN_174576_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D5384A7F42146722__8x6b__s3047.pdb	A	1.000000	1.000000	6400.325014	5563.420041	836.904973	5	249.457306	3	255.156867	4	341.326774	32.619063	False
NODE1GEN_174576_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D5384A7F42146722	23		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R23__NODE1GEN_174576_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D5384A7F42146722__8x6b__s42.pdb	A	1.000000	1.000000	6278.222826	5467.159485	811.063342	4	226.708321	3	259.636192	4	338.364441	32.319024	False
NODE1GEN_174576_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D5384A7F42146722	23		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R23__NODE1GEN_174576_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D5384A7F42146722__8x6b__s917.pdb	A	1.000000	1.000000	6367.252944	5531.269840	835.983104	5	306.750803	3	252.964266	4	348.834846	31.369956	False
NODE1GEN_174576_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D5384A7F42146722	23		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R23__NODE1GEN_174576_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D5384A7F42146722__9e6y__s1931.pdb	A	1.000000	1.000000	6300.120000	5524.253805	775.866194	5	261.719654	3	235.715938	4	366.919445	32.317446	False
NODE1GEN_174576_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D5384A7F42146722	23		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R23__NODE1GEN_174576_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D5384A7F42146722__9e6y__s3047.pdb	A	1.000000	1.000000	6416.202288	5610.153577	806.048711	5	275.871587	3	243.349778	4	346.080109	32.239391	False
NODE1GEN_174576_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D5384A7F42146722	23		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R23__NODE1GEN_174576_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D5384A7F42146722__9e6y__s42.pdb	A	1.000000	1.000000	6361.947590	5630.604822	731.342768	7	389.520481	3	257.196284	4	346.301528	32.221629	False
NODE1GEN_174576_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D5384A7F42146722	23		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R23__NODE1GEN_174576_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D5384A7F42146722__9e6y__s917.pdb	A	1.000000	1.000000	6362.657737	5591.823369	770.834368	5	300.712662	3	254.824214	4	331.137437	32.182023	False
NODE1GEN_002130_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_ekg_L_bb177_mpn10_arm_P1_ekg_L_backbone_P1_ekg_L_bb177_status_NEEDS_RF2_AND_DOCKING	24	9	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R24__NODE1GEN_002130__8x6b__s1931.pdb	A	1.000000	1.000000	5935.126414	5179.619081	755.507333	7	428.356452	5	330.428694	4	330.659706	33.871396	False
NODE1GEN_002130_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_ekg_L_bb177_mpn10_arm_P1_ekg_L_backbone_P1_ekg_L_bb177_status_NEEDS_RF2_AND_DOCKING	24	9	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R24__NODE1GEN_002130__8x6b__s3047.pdb	A	1.000000	1.000000	5803.971958	5100.757418	703.214539	7	383.087547	3	192.249783	4	350.554951	33.997701	False
NODE1GEN_002130_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_ekg_L_bb177_mpn10_arm_P1_ekg_L_backbone_P1_ekg_L_bb177_status_NEEDS_RF2_AND_DOCKING	24	9	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R24__NODE1GEN_002130__8x6b__s42.pdb	A	1.000000	1.000000	6021.181883	5352.068620	669.113263	8	397.085415	5	339.108391	4	340.543387	33.344208	False
NODE1GEN_002130_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_ekg_L_bb177_mpn10_arm_P1_ekg_L_backbone_P1_ekg_L_bb177_status_NEEDS_RF2_AND_DOCKING	24	9	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R24__NODE1GEN_002130__8x6b__s917.pdb	A	1.000000	1.000000	5829.889071	5140.430749	689.458322	10	582.622495	5	330.951832	4	342.329152	36.090914	False
NODE1GEN_002130_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_ekg_L_bb177_mpn10_arm_P1_ekg_L_backbone_P1_ekg_L_bb177_status_NEEDS_RF2_AND_DOCKING	24	9	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R24__NODE1GEN_002130__9e6y__s1931.pdb	A	1.000000	1.000000	5901.966778	5233.334053	668.632725	9	496.512592	2	224.047560	4	360.413751	34.487472	False
NODE1GEN_002130_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_ekg_L_bb177_mpn10_arm_P1_ekg_L_backbone_P1_ekg_L_bb177_status_NEEDS_RF2_AND_DOCKING	24	9	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R24__NODE1GEN_002130__9e6y__s3047.pdb	A	1.000000	1.000000	5980.719804	5230.100118	750.619686	10	521.700835	3	243.169890	4	343.100999	33.269800	False
NODE1GEN_002130_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_ekg_L_bb177_mpn10_arm_P1_ekg_L_backbone_P1_ekg_L_bb177_status_NEEDS_RF2_AND_DOCKING	24	9	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R24__NODE1GEN_002130__9e6y__s42.pdb	A	1.000000	1.000000	6046.675196	5402.082503	644.592693	6	392.813519	3	204.759899	4	338.757622	33.965219	False
NODE1GEN_002130_source_rfantibody_source_id_PVRIG_RFAb_v2_P1_ekg_L_bb177_mpn10_arm_P1_ekg_L_backbone_P1_ekg_L_bb177_status_NEEDS_RF2_AND_DOCKING	24	9	/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R24__NODE1GEN_002130__9e6y__s917.pdb	A	1.000000	1.000000	5867.654659	5144.643771	723.010888	7	419.158559	3	241.564013	4	360.302685	34.492563	False
P1MCPUFP__CPUFP500K_0380__00771	25		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R25__P1MCPUFP__CPUFP500K_0380__00771__8x6b__s1931.pdb	A	1.000000	1.000000	6419.257068	5754.431744	664.825324	18	893.637214	3	247.263846	2	219.909161	37.396680	False
P1MCPUFP__CPUFP500K_0380__00771	25		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R25__P1MCPUFP__CPUFP500K_0380__00771__8x6b__s3047.pdb	A	1.000000	1.000000	6487.128601	5767.501460	719.627141	9	584.559559	3	241.220762	2	216.051620	37.586081	False
P1MCPUFP__CPUFP500K_0380__00771	25		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R25__P1MCPUFP__CPUFP500K_0380__00771__8x6b__s42.pdb	A	1.000000	1.000000	6484.255866	5751.092691	733.163175	18	947.697301	3	256.722155	2	213.668953	37.112627	False
P1MCPUFP__CPUFP500K_0380__00771	25		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R25__P1MCPUFP__CPUFP500K_0380__00771__8x6b__s917.pdb	A	1.000000	1.000000	6476.688565	5907.703640	568.984925	14	930.781500	3	247.596918	2	218.762417	38.588457	False
P1MCPUFP__CPUFP500K_0380__00771	25		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R25__P1MCPUFP__CPUFP500K_0380__00771__9e6y__s1931.pdb	A	1.000000	1.000000	6536.612288	5798.782424	737.829864	9	552.587801	3	262.876179	2	226.371962	36.935040	False
P1MCPUFP__CPUFP500K_0380__00771	25		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R25__P1MCPUFP__CPUFP500K_0380__00771__9e6y__s3047.pdb	A	1.000000	1.000000	6409.654643	5852.184975	557.469668	9	375.083481	3	247.855806	2	217.329369	38.739216	False
P1MCPUFP__CPUFP500K_0380__00771	25		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R25__P1MCPUFP__CPUFP500K_0380__00771__9e6y__s42.pdb	A	1.000000	1.000000	6550.745538	5969.338798	581.406740	24	1303.494607	3	249.493623	2	215.000820	38.408358	False
P1MCPUFP__CPUFP500K_0380__00771	25		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R25__P1MCPUFP__CPUFP500K_0380__00771__9e6y__s917.pdb	A	1.000000	1.000000	6549.043947	5829.252878	719.791069	16	879.694449	3	250.270413	2	215.341537	30.925863	False
NODE1GEN_217675_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__68DDB4A6D7CBCA89	26		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R26__NODE1GEN_217675_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__68DDB4A6D7CBCA89__8x6b__s1931.pdb	A	1.000000	1.000000	6541.413374	5878.431180	662.982194	11	588.480706	3	311.499593	3	300.212228	32.858348	False
NODE1GEN_217675_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__68DDB4A6D7CBCA89	26		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R26__NODE1GEN_217675_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__68DDB4A6D7CBCA89__8x6b__s3047.pdb	A	1.000000	1.000000	6478.011594	5781.855564	696.156030	11	629.966736	3	293.151582	3	301.544095	28.666689	False
NODE1GEN_217675_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__68DDB4A6D7CBCA89	26		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R26__NODE1GEN_217675_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__68DDB4A6D7CBCA89__8x6b__s42.pdb	A	1.000000	1.000000	6515.796367	5725.495476	790.300891	8	419.507423	3	297.610549	3	311.183591	31.044657	False
NODE1GEN_217675_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__68DDB4A6D7CBCA89	26		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R26__NODE1GEN_217675_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__68DDB4A6D7CBCA89__8x6b__s917.pdb	A	1.000000	1.000000	6529.950708	5859.469784	670.480924	11	618.795358	3	302.871900	2	196.573390	31.191661	False
NODE1GEN_217675_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__68DDB4A6D7CBCA89	26		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R26__NODE1GEN_217675_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__68DDB4A6D7CBCA89__9e6y__s1931.pdb	A	1.000000	1.000000	6368.384776	5609.920345	758.464431	14	713.270840	3	290.832500	3	307.454353	32.490630	False
NODE1GEN_217675_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__68DDB4A6D7CBCA89	26		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R26__NODE1GEN_217675_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__68DDB4A6D7CBCA89__9e6y__s3047.pdb	A	1.000000	1.000000	6534.085086	5765.848982	768.236103	20	1020.268426	3	302.639715	3	298.389580	29.789814	False
NODE1GEN_217675_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__68DDB4A6D7CBCA89	26		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R26__NODE1GEN_217675_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__68DDB4A6D7CBCA89__9e6y__s42.pdb	A	1.000000	1.000000	6410.085858	5597.223871	812.861987	8	429.750816	3	293.891490	2	192.325957	35.157855	False
NODE1GEN_217675_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__68DDB4A6D7CBCA89	26		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R26__NODE1GEN_217675_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__68DDB4A6D7CBCA89__9e6y__s917.pdb	A	1.000000	1.000000	6444.131863	5685.573185	758.558679	7	366.140581	3	288.983149	2	195.702477	32.570163	False
P1MCPUFP__CPUFP500K_0404__00029	27		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R27__P1MCPUFP__CPUFP500K_0404__00029__8x6b__s1931.pdb	A	1.000000	1.000000	6334.855668	5410.426824	924.428844	10	565.478656	3	301.122200	2	192.244715	25.634746	False
P1MCPUFP__CPUFP500K_0404__00029	27		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R27__P1MCPUFP__CPUFP500K_0404__00029__8x6b__s3047.pdb	A	1.000000	1.000000	6470.253725	5672.425180	797.828545	12	666.865663	4	497.224435	3	255.256749	28.363004	False
P1MCPUFP__CPUFP500K_0404__00029	27		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R27__P1MCPUFP__CPUFP500K_0404__00029__8x6b__s42.pdb	A	1.000000	1.000000	6500.950101	5700.301641	800.648459	9	533.280117	4	527.318086	3	229.121295	28.647133	False
P1MCPUFP__CPUFP500K_0404__00029	27		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R27__P1MCPUFP__CPUFP500K_0404__00029__8x6b__s917.pdb	A	1.000000	1.000000	6336.052133	5280.776437	1055.275696	13	638.349301	6	433.997181	2	172.707423	26.136159	False
P1MCPUFP__CPUFP500K_0404__00029	27		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R27__P1MCPUFP__CPUFP500K_0404__00029__9e6y__s1931.pdb	A	1.000000	1.000000	6614.754441	5862.786866	751.967575	14	818.731090	3	276.737033	3	228.213500	36.060260	False
P1MCPUFP__CPUFP500K_0404__00029	27		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R27__P1MCPUFP__CPUFP500K_0404__00029__9e6y__s3047.pdb	A	1.000000	1.000000	6553.733130	5734.876418	818.856712	6	364.919549	4	515.039862	3	250.491414	27.951677	False
P1MCPUFP__CPUFP500K_0404__00029	27		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R27__P1MCPUFP__CPUFP500K_0404__00029__9e6y__s42.pdb	A	1.000000	1.000000	6399.776743	5743.059744	656.716999	10	535.699730	4	497.005026	2	191.132151	29.213090	False
P1MCPUFP__CPUFP500K_0404__00029	27		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R27__P1MCPUFP__CPUFP500K_0404__00029__9e6y__s917.pdb	A	1.000000	1.000000	6451.272285	5768.029478	683.242807	9	560.614026	3	310.008363	2	189.943289	34.493518	False
P1MCPUFP__CPUFP500K_0188__00549	28		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R28__P1MCPUFP__CPUFP500K_0188__00549__8x6b__s1931.pdb	A	1.000000	1.000000	6373.602794	5472.766557	900.836237	8	471.929609	3	251.718457	3	279.219247	32.802595	False
P1MCPUFP__CPUFP500K_0188__00549	28		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R28__P1MCPUFP__CPUFP500K_0188__00549__8x6b__s3047.pdb	A	1.000000	1.000000	6352.648225	5495.203833	857.444391	14	786.400311	3	276.309797	2	219.995345	34.893832	False
P1MCPUFP__CPUFP500K_0188__00549	28		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R28__P1MCPUFP__CPUFP500K_0188__00549__8x6b__s42.pdb	A	1.000000	1.000000	6369.449986	5443.615782	925.834204	14	742.801225	3	273.922186	3	287.460168	34.392648	False
P1MCPUFP__CPUFP500K_0188__00549	28		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R28__P1MCPUFP__CPUFP500K_0188__00549__8x6b__s917.pdb	A	1.000000	1.000000	6472.604180	5643.475382	829.128798	14	747.403134	3	274.883807	2	250.353351	36.103779	False
P1MCPUFP__CPUFP500K_0188__00549	28		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R28__P1MCPUFP__CPUFP500K_0188__00549__9e6y__s1931.pdb	A	1.000000	1.000000	6293.170022	5428.046279	865.123742	8	474.132221	3	256.979808	3	326.951768	34.957796	False
P1MCPUFP__CPUFP500K_0188__00549	28		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R28__P1MCPUFP__CPUFP500K_0188__00549__9e6y__s3047.pdb	A	1.000000	1.000000	6248.721491	5412.157276	836.564215	15	835.797708	3	262.194098	2	226.003662	35.951799	False
P1MCPUFP__CPUFP500K_0188__00549	28		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R28__P1MCPUFP__CPUFP500K_0188__00549__9e6y__s42.pdb	A	1.000000	1.000000	6321.692311	5422.863573	898.828738	8	464.918391	3	271.063861	3	317.825232	33.288713	False
P1MCPUFP__CPUFP500K_0188__00549	28		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R28__P1MCPUFP__CPUFP500K_0188__00549__9e6y__s917.pdb	A	1.000000	1.000000	6431.613475	5563.622883	867.990592	8	491.109493	3	261.438775	2	232.525525	34.258308	False
P1MCPUFP__CPUFP500K_0188__00481	29		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R29__P1MCPUFP__CPUFP500K_0188__00481__8x6b__s1931.pdb	A	1.000000	1.000000	6381.566648	5555.892492	825.674156	14	697.754430	4	410.961390	2	138.111743	33.071597	False
P1MCPUFP__CPUFP500K_0188__00481	29		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R29__P1MCPUFP__CPUFP500K_0188__00481__8x6b__s3047.pdb	A	1.000000	1.000000	6524.525555	5716.441029	808.084525	13	654.944722	4	429.819135	2	181.192236	33.744056	False
P1MCPUFP__CPUFP500K_0188__00481	29		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R29__P1MCPUFP__CPUFP500K_0188__00481__8x6b__s42.pdb	A	1.000000	1.000000	6374.920043	5519.287827	855.632216	16	744.427460	4	429.957198	2	177.393757	32.782903	False
P1MCPUFP__CPUFP500K_0188__00481	29		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R29__P1MCPUFP__CPUFP500K_0188__00481__8x6b__s917.pdb	A	1.000000	1.000000	6474.547863	5705.295685	769.252178	14	713.239424	4	431.922138	2	174.927146	33.385140	False
P1MCPUFP__CPUFP500K_0188__00481	29		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R29__P1MCPUFP__CPUFP500K_0188__00481__9e6y__s1931.pdb	A	1.000000	1.000000	6421.680346	5616.489290	805.191056	13	771.986432	4	426.232484	2	192.557848	32.461425	False
P1MCPUFP__CPUFP500K_0188__00481	29		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R29__P1MCPUFP__CPUFP500K_0188__00481__9e6y__s3047.pdb	A	1.000000	1.000000	6377.694467	5570.381789	807.312678	14	645.223818	4	420.934250	2	193.465643	32.349036	False
P1MCPUFP__CPUFP500K_0188__00481	29		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R29__P1MCPUFP__CPUFP500K_0188__00481__9e6y__s42.pdb	A	1.000000	1.000000	6400.090295	5587.387209	812.703086	16	756.133851	4	408.307833	2	168.237983	32.886927	False
P1MCPUFP__CPUFP500K_0188__00481	29		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R29__P1MCPUFP__CPUFP500K_0188__00481__9e6y__s917.pdb	A	1.000000	1.000000	6451.022800	5614.323036	836.699764	8	560.066132	4	411.857896	2	186.549531	32.629208	False
NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7	30		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R30__NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7__8x6b__s1931.pdb	A	1.000000	1.000000	6135.212649	5379.871527	755.341122	12	595.432046	3	236.026955	2	192.350838	29.002134	False
NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7	30		/data/qlyu/projects/pvrig_top7500_dualpanel_screen_v1_20260724/run/qc397_final50_fusion_developability_v1_20260726/final50_common4_bundle/representative_complexes/R30__NODE1GEN_182669_source_fixed_pose_mpnn_source_id_P500K__FIXED_POSE_MPNN__D4BBD3AB583903E7__8x6b__s3047.pdb	A	1.000000	1.000000	6070.506103	5422.191356	648.314747	15	805.513949	5	327.119131	2	169.547671	31.440698	False
