candidate_id	sequence_sha256	parent_framework_cluster	fast_hard_fail	reason_summary	official_validator_failed_reason	census_role
RFV1__PLDNANO_VHH_00698__B_LOWER__H1H3__B06__M00	ca089b4553c836ef3b18b78e289fe0b4ce80d72413d8a3abfe93752a9e7db9fd	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H1H3__B06__M01	9f9c6b4c69baa9b8998f05cba479b6a78ab654dc80d61fd7fcded12073371910	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H1H3__B06__M02	8bf47992268080199f8496bfe259e0136c56bc876978c3bf12a7f91fa89ab3fe	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H1H3__B07__M00	2ad4d468ed6a7443601bf2dda106736f9d3e403ccd76c7cb73247349e66dbb46	C0453	False	hydrophobic_run		V4_D_MEMBER
RFV1__PLDNANO_VHH_00698__B_LOWER__H1H3__B07__M01	6428bc957334730a6dec2f73ce5c6f700d1c2ec0c70aa2f9433f7b0734d0f0fc	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H1H3__B08__M00	34069b06c4e1087c7b339fc36817a21c09ac810cd974d41134454a3a28f492f6	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H1H3__B08__M01	1c3d7d093fb3be9236b3d14c4e4b585a8ab88f66cbeacb5267ecdeed8d472e87	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H1H3__B08__M02	a11a69c4f1b3713fd57d1464c9986fd1754b15bfd8b798b069adeae9203aeb65	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H1H3__B09__M00	0929be7ac38f3c3838b6f53bce3b4f21cad1dc69ccfb991a2238f0b8d87f3145	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H1H3__B09__M01	99a3e1eed4231e26bf91e5cb5b14b3ef57dadc3ad21e75dcfdf697749eef83bd	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H1H3__B09__M02	ed0e8080b845a9a95b3f154df9056089dcc6307148c42c1bde5b4c3255d0d093	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H1H3__B10__M01	ebbdd5900559f98331576caf36e28acae8ad6e6e2a2c32c1273136c673133d54	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H1H3__B10__M02	2f69254786ec463553eef57e9734e3cf0cdd887c1683508ab0d8e1b8949926fe	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H1H3__B11__M01	c2b63567fb16fb82b26db409a5476dad3252e556d56e11a7aed1c4128c390bbb	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H1H3__B11__M02	04418158216d23da71855f5780d5fa01605d58973a53137d6e4babd601319fbe	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H3__B00__M00	340b878e371c419175ae9211104e6a42b6b010e244818cd912b852aff05f4495	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H3__B00__M01	168f4fb25c975ae0db9028482d52aacf0d3ea7c1c3bbf8009f490a44d107c95e	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H3__B00__M02	40a39276b0911741034a8cd9719b5b0a615d20738498fc5ab349af1d09d9d97c	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H3__B01__M00	b3240bc5b2ab936560b108afe6bf8303f9aa6fb0524b7ebda1d442b61a0049d5	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H3__B01__M01	1cf73c7a43c2aa3b3fa69657092cd54570a525c2e113350b228738095d91330d	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H3__B01__M02	49fa9b4179515757258590b23aa3d00d78fc327dd885bc02ecf6087a11f56927	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H3__B02__M02	d9adea6f70fb0851da49386b4f9251213d950e84b372d4a106ec616bd2258393	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H3__B03__M00	52aea0d81b97096ad4de74b5d68db2cfce67336bd6ed952bd7000b34bff59471	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H3__B03__M01	2a31aee7dc3371f10e06f0b0c5e61e8eac4b0c21157507b39df56522dc7abbcf	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H3__B03__M02	f132917cd6556d3d4886f75afc0b56d9873e381c9bceb6d83e6e9e0545ba2c00	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H3__B04__M00	ecfdbe049e71b78e8774c98662463b4335b01444299afad8159d047be1bc41d0	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H3__B04__M01	2ade631b5799e245e7a2fb5a1d7c4adf006dfa6ce831be2106172dde0fb258ca	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H3__B04__M02	2f7ae3c8ed2c466e1e48f40f229520dd8f5f36a2903c9b24e75399e7df402788	C0453	False	hydrophobic_run		V4_D_MEMBER
RFV1__PLDNANO_VHH_00698__B_LOWER__H3__B05__M00	6fc2322b205fc3ee05fe258b90df33eda4824b12928265a0eb15b23a3fd3171c	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H3__B05__M01	58ff936a59d22bdccb5c471101e191a06ba320e3b5408c1136df03f575763963	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H3__B05__M02	05a391cfddfed9d5f6fc72f94066294a599cfdbda853bad524bf621864b7c0f1	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H3__B06__M00	47438198d664d35be874f0f65c792263e5cd65d5d6ab745974127314f96c8ab8	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H3__B06__M01	8c0e048a0835723c6e468b87341254bcb5e5c7eddfccfcbd558de35be2543cd3	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H3__B07__M00	38051edee09f1c6b6107313d74732a4c004af01dc41cecfb2f4ad58322ae0030	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H3__B07__M01	bc249804d867378a3dd4299046e43636fd4ea5f64a17a2ff53df2014c48a94dd	C0453	False	hydrophobic_run		V4_D_MEMBER
RFV1__PLDNANO_VHH_00698__B_LOWER__H3__B07__M02	d1683bc4051d9b3e550aee06de99c5919c49eba13ca08b8d42f3dd71f45ec088	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H3__B08__M00	0f788e6d78f0f665af43cff6176db558213c4e0899fb6ebaf0dc796364c63fc0	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H3__B08__M01	dcff9b9612b804c719dcc0bb524b6dbedf4e2a4d43745fb618a56ba6e6ff831a	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H3__B08__M02	6dcf0a6673acb2a8e2d0f22080043c812c6556780162786e25cc403922ecf2ca	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H3__B09__M00	b8751be42e24855e163791e2844bdb420d21f8db18294f065f597cf10108442b	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H3__B09__M01	a7a7df73792e5e74ead40d71cdad57aa6fb89ac3f2a2bc6770758cbf47a4ed2b	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H3__B09__M02	fe6e1e957e33e1f5232ddef715dd33cda8aa5051103bf80295100a2595ff5d11	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H3__B10__M00	add5a32f993ee774162b85aaf038728ce3b8af96904d9fe9523a9e568fe1c0be	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H3__B10__M01	1312adb9e3b0e4d85b10929493908290191664f757e6cbe886039faa532ce00c	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H3__B10__M02	2405131c4c1e30615e18496d36964086fabb22acbebb071213a782c5c4f6ef52	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H3__B11__M00	cc797f72ad4072f748555ba5bf2f6212614536fad76ab0a671140b03fc013a97	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H3__B11__M01	edc3e49704474bf8b44900c851e094b0ec33361d201d3dbca5e142382efcea40	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__B_LOWER__H3__B11__M02	75e11e9dee0d4c19f86aa641d8157efe24699029e494255a3e3d1086ace2cdf2	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H1H3__B00__M00	858bd8b4a23dbbf6fef7adc7135dd9f676c5cef079b0899b1c5cc693e99f41ee	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H1H3__B00__M01	143a65293017cff4cd61781e581a67c8e662c714a9e0e1a622aecee6e56ff39b	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H1H3__B00__M02	013af6288381d29a1355bcea639f5fd47600096b85e2a5190487df948a561823	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H1H3__B01__M00	ae95ae482043f3f77dd347ab443e321f82acab90d19578514b81ee5e5a86474b	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H1H3__B01__M01	9641871f872d8624880c3668bad180a8aa40a4cc52077fdef7c5521b92396dfe	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H1H3__B01__M02	d999df619384e8cf5ce6b6759bd826c85ee754b910b5242a5d511e2c77432c42	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H1H3__B02__M00	5af7afdb0daa4c933c34f3a8596a00e678c81083009a4163cfcdce47d21c467b	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H1H3__B02__M02	02f9336fdf2c0b9bfc7ff066ac50aba96415daa9884909a127806eaa458700e9	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H1H3__B03__M00	8c30e2951d73a48ac6d6660b7aca0683cebdbe1ab85529a366ab489861145aa6	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H1H3__B03__M01	690bd918720ca19f6193d038483d0ca6432def4b78e663f63acd723639a6a642	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H1H3__B03__M02	c26b750d1e83f74b13c59f0c63b567a51e9a9ab49541f63acbdd8325452b6cc6	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H1H3__B04__M00	8d5be8f3ef04edb08dea971683f9b039b1861fae9b38e5a9863ac4f8586a4cb0	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H1H3__B04__M01	9f0e169a8d6e9d870d6972b33cc6421b9e462e5e9c499343abc79a40102e96a5	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H1H3__B04__M02	2e33d07827dfb0a9476c52831452f22eb02a3401a06c3e8d602a4e345091d3ad	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H1H3__B05__M00	a04359d232e6a9a4e8a48e61560f5c9f5a19be8a8bd93c048cda9ca4782a2beb	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H1H3__B05__M01	32d86652ce3b34f60668ce5ca657685c72eceb69775c0a18ced859e571cb0ecc	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H1H3__B05__M02	2a59639ac32fb3229a9aafd0911d15b7d2683a1788163df09d486de1ea5e6e9c	C0453	False	hydrophobic_run		V4_D_MEMBER
RFV1__PLDNANO_VHH_00698__C_CROSS__H1H3__B06__M00	0d7087228a8ff90495ffdf8e5fbdc8ca6f7c2cc58ea971f018fe2869cf295d6c	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H1H3__B06__M01	970e7ace58f7fe39f7851642477d4fb2cb1441ab19b54302d273c70d860a21f3	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H1H3__B06__M02	800df53f0150a50f19e2e136f286efe6fc24b211b1c53c3693b9da973d6b0a0d	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H1H3__B07__M00	e21f69b2cefd5eba7fd6c80ef2efe72d8d1945e38f16ca4096a668accb64f992	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H1H3__B07__M01	e5324d7c14c512ab3b34c0e078a0a22acf4c8a2c85a8ddef29e7a3fcaa660fe7	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H1H3__B07__M02	e9ee9549c2b545709d66a5466ba02e573a603acc9b229b156c3c6c63436f271f	C0453	False	hydrophobic_run		V4_D_MEMBER
RFV1__PLDNANO_VHH_00698__C_CROSS__H1H3__B09__M00	a8181a48b2ff6e9711bfa951d443f1d2b4f3e0d8174e7c5567b07ba77e34b294	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H1H3__B09__M01	32ba9a18db7ab23c0a4b023d70ddea68a180a07b67a09ea1e90b486c9572069b	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H1H3__B09__M02	223b382ac966ae74f894de0cfa434ae628d6e29c2772ec41fcbfa0cd5452b155	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H1H3__B10__M01	3174173b59291c4ac2902ec2dd0345ddd27cb17ff7e810ceabbc68d1cfe87985	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H1H3__B10__M02	3b67c502e21b72be88d036717319c09185e851839f1fd292ce63a2bd38caaccf	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H1H3__B11__M00	aeb6042d96773ba1f508e039c3690c01cedf6b7ffd0c34947843652dd639c7b1	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H3__B00__M00	caded9632ad0b22386fc2c0885c1a3d8fef061e3474fc18dba1a55c6f92da483	C0453	False	hydrophobic_run		V4_D_MEMBER
RFV1__PLDNANO_VHH_00698__C_CROSS__H3__B00__M01	eadfdd1f0076d7f506ca431328bb08881469a34822e535a2713592dea04f020c	C0453	False	hydrophobic_run		V4_D_MEMBER
RFV1__PLDNANO_VHH_00698__C_CROSS__H3__B00__M02	20935acf4b3de12a03580621b2ceb377fd583faf74b6d483b056425eb34f82e6	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H3__B03__M00	be801ea3cb108c39b933ef61a70de00dc71d5e6f3323d7d081777165715e01b3	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H3__B03__M01	91ca5a39575b54ea39622cbb961c2052ca1af3331134680e7b7588cf081942dc	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H3__B03__M02	49cac82fb4b74b26ae9b3ccb29360da950e951d4c14a542e0411306620c036d5	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H3__B04__M00	893e61f800d8656a558552853f184c04452b8b31a79d01eb5be601dee7a7aab3	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H3__B04__M01	1a304ac04af80bfd4651d5337c191ad852f590420fe9c4ad0c63f72b4bae59fb	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H3__B04__M02	4acc3acec9e067348575fe0534c44100a061fec6b867625887e9a8f02e76fdd4	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H3__B05__M00	d3b8cc53d2348a06b4d42f054f96c615b000957aff32d38ad964be6c1e588bb6	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H3__B06__M00	b5c2ca79defd142b2772fb8f6eb9762bf6f79e29cb2fd33c8c755d85f841dbff	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H3__B06__M01	ac2b014b44ab9ef8df58f455ad1005de0af76d725f5b22c78399ac0bdb75be07	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H3__B06__M02	5bc12545084c5f8556e9300321267055e7c7f44b2f43acc48aaf914986004f74	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H3__B08__M00	8e8f18ba2fd5c05a8a6f4b38a42711cf3dddf90df35fd9b1c12c6f3544a72deb	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H3__B08__M01	815e609a9c1a4aaea8062c229a71053d654fdadddd89572ed0941a758f46e448	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H3__B08__M02	8f25a7a5089cd9547dd0e81c0474e8a9b0324b2b8e9604390b48f0589b9eaf45	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H3__B09__M00	8c49c50f77720b093d192275ee720509d6a053f938f61f2bbc0707350ca9ed40	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H3__B09__M01	cb341dae0b37476b38edc5c27824e07eae6b4bb32766124e6a593ac4d64479d8	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H3__B09__M02	6821541dfdcf7998c69cfb214229858da57943e3830954752ec139d9f5cf0fc9	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H3__B10__M00	78d71dcb755089e32373467c4dae8db6129756db1781e049247b944eaada9cde	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00698__C_CROSS__H3__B10__M01	a0fbca3454bd9f1bd1943c1e28924fc05032fc1a5e62d5f6a2fa2961292c8019	C0453	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00756__A_CENTER__H1H3__B00__M00	b1e607989e33a9dd7330bcd1079c52b59821aa53276f00b37bdda58399ad1860	C0474	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00756__A_CENTER__H1H3__B00__M01	587731f5f5bebc718749ef5f941e3f7cb7467f2ab35ea8f3c6ce4a8d625f4ac6	C0474	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00756__A_CENTER__H1H3__B00__M02	6a091ad529fd5f4fdd958deed34eeacb8711e3f2a6f22a90916b2b6254db003e	C0474	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00756__A_CENTER__H1H3__B01__M00	1dcb3f856f1e884a1ccba6a70800a6ce679a5972bb6aad45b9071a74056baf8f	C0474	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00756__A_CENTER__H1H3__B01__M01	7f5b14f786b0ff877a3c06e5fe104eb1e01cfcf0c5a14bc1fa87c6ed27972424	C0474	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00756__A_CENTER__H1H3__B01__M02	54655dedcba4d53f943b303a60bdcd4aac9c3f527ea31871492e0fec934c9b77	C0474	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00756__A_CENTER__H1H3__B02__M00	860a6dacb6d973e71012a1413573096e373d7a2569c6d97015f1979e229f5f3b	C0474	False	developability_warn		V4_D_MEMBER
RFV1__PLDNANO_VHH_00756__A_CENTER__H1H3__B02__M01	1ce2d7f0f4e473804202533a097a1deedf0dd129a8a1b6384e19ff4976ae8120	C0474	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00756__A_CENTER__H1H3__B02__M02	f0ee71de56f62515b363126bf00045a01060306da1b65ce90ef85aafb114471a	C0474	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00756__A_CENTER__H1H3__B03__M00	111f69c7c3ab18d5156ed777c4248c373161add7155ac59c26de8afe6014401a	C0474	False	developability_warn		V4_D_MEMBER
RFV1__PLDNANO_VHH_00756__A_CENTER__H1H3__B03__M02	8893aa14f34271ca20ae7950d976748c8dbcc4ca39ccedc5bde796d54f94c626	C0474	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00756__A_CENTER__H1H3__B04__M00	a6adf1265012049bb301d486e4a1ea58938b9e9ce46be71903091e7c17ce6006	C0474	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00756__A_CENTER__H1H3__B04__M01	ba452c913978660a8ca9348e511a2ce7196990096601a4b22ee93fd421e7dbe0	C0474	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00756__A_CENTER__H1H3__B04__M02	96638affa4c9697e4828cb4a13acbc92690760ccaa528dde9bb0ab6df4f58798	C0474	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00756__A_CENTER__H1H3__B05__M00	095465f63dc67e42ee530fdeeee91f24c03d4846523835c77fed624ed8cdb635	C0474	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00756__A_CENTER__H1H3__B05__M01	090d594cb587b871f9f1b02174f6ab6954eaab166cf163d64af5deb3a8894b1c	C0474	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00756__A_CENTER__H1H3__B05__M02	464113bbd6d2138091c61c4ce8fbf75a4f4c10ae59e668281548b9209825ba73	C0474	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00756__A_CENTER__H1H3__B06__M00	da4590b863c4b3066dd82d83b8d23c1b3439a056350e55b8281fcc8def8aead7	C0474	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00756__A_CENTER__H1H3__B06__M01	172fecfc1441017f0235523daea4c370b58abfa712a1a1a133be170b3131c3c7	C0474	False	hydrophobic_run		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00756__A_CENTER__H1H3__B06__M02	9c5211ff9fda59a43d44b79597e65185e700e2fde7652452e56b330af55159b1	C0474	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00756__A_CENTER__H1H3__B07__M00	59fa37edb94c973f285aa176407b3e4ff805e1b4e32311ac14686f14f301563c	C0474	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00756__A_CENTER__H1H3__B07__M01	73910391e50f1ab21bf091f2d2418239974d41b61d6050e7e98878eb039eaf0f	C0474	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00756__A_CENTER__H1H3__B07__M02	c273797930fafa8e712d2576f9c3f8f9b7eb094b0c102ebccfae933040df297b	C0474	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00756__A_CENTER__H1H3__B08__M00	339b341197f8fcdd6f6df8b2adcb49f85705fa0ae73cdd1efa7a745ac069c874	C0474	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00756__A_CENTER__H1H3__B08__M01	17488a62f99f9437121ba8a926f683b7fc551926cdb27b6b696a1ebd9cb4bd5e	C0474	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00756__A_CENTER__H1H3__B08__M02	74288fbc601f4a607d06f77931c4c80e8f67463e7c0050a9369027149708d38f	C0474	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00756__A_CENTER__H1H3__B09__M02	256a06117edc1dce15c5e4f6376f3a32ff0945aff45b8a4410d3f3585c2e303c	C0474	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00756__A_CENTER__H1H3__B10__M01	e0521c6bd4da1fd4e32761076b6fcfd25c723c8532500fc60cfb5587815eb54b	C0474	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00756__A_CENTER__H1H3__B11__M02	00e684f586e4fe7ea3a8a12d030f2e9be9b95692b8b37278bcec6cf36b53b720	C0474	False	developability_warn		GLOBAL_POOL_OTHER
RFV1__PLDNANO_VHH_00756__A_CENTER__H3__B00__M00	7dcc42b36f5f8fe5e18ac8581c64d3096945c25976aae49a6f3f862aff0c56d4	C0474	False	developability_warn		GLOBAL_POOL_OTHER
