candidate_id	postprocess_status	scored_pose_count	baseline_blocker_geometry	baseline_affinity_proxy	consensus_blocker_like_a_count	single_baseline_recheck_count	blocker_plausible_count	binder_like_count	evidence_only_count	best_haddock_rank	best_haddock_score	evidence_boundary
PVRIG_RFAb_v2_P3_qkg_S_bb005_mpn01	success	4	0	-87.8573	0	0	4	0	0	1	-87.8573	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_S_bb005_mpn02	success	4	0	-70.0268	0	2	2	0	0	1	-70.0268	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_S_bb005_mpn03	success	4	0	-83.2202	0	0	4	0	0	1	-83.2202	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_S_bb006_mpn00	success	4	0	-76.8635	0	0	4	0	0	1	-76.8635	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_S_bb006_mpn01	success	4	0	-91.4586	0	0	2	0	2	1	-91.4586	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_S_bb006_mpn02	success	4	0	-75.5352	0	0	4	0	0	1	-75.5352	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_S_bb006_mpn03	success	4	0	-85.5329	0	0	3	0	1	1	-85.5329	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_S_bb007_mpn00	success	4	0	-81.989	0	0	4	0	0	1	-81.989	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_S_bb007_mpn01	success	4	0	-72.2619	0	0	4	0	0	1	-72.2619	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_S_bb007_mpn02	success	4	0	-103.832	0	0	4	0	0	1	-103.832	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qkg_S_bb007_mpn03	success	4	0	-85.3772	0	0	3	0	1	1	-85.3772	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_L_bb000_mpn00	success	4	0	-79.215	0	4	0	0	0	1	-79.215	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_L_bb000_mpn01	success	4	0	-72.2537	0	1	3	0	0	1	-72.2537	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_L_bb000_mpn02	success	4	0	-72.7755	0	2	2	0	0	1	-72.7755	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_L_bb000_mpn03	success	4	0	-88.1896	0	1	3	0	0	1	-88.1896	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_L_bb001_mpn00	success	4	0.25	-96.8367	1	3	0	0	0	1	-96.8367	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_L_bb001_mpn01	success	4	0	-70.5797	0	3	1	0	0	1	-70.5797	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_L_bb001_mpn02	success	4	0	-88.2878	0	4	0	0	0	1	-88.2878	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_L_bb001_mpn03	success	4	0	-78.898	0	1	3	0	0	1	-78.898	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_L_bb002_mpn00	success	4	0	-99.0979	0	0	4	0	0	1	-99.0979	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_L_bb002_mpn01	success	4	0	-101.366	0	0	4	0	0	1	-101.366	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_L_bb002_mpn02	success	4	0	-77.6356	0	1	3	0	0	1	-77.6356	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_L_bb002_mpn03	success	4	0	-73.795	0	1	3	0	0	1	-73.795	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_L_bb003_mpn00	success	4	0.5	-88.4129	2	1	1	0	0	1	-88.4129	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_L_bb003_mpn01	success	4	0	-86.6261	0	4	0	0	0	1	-86.6261	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_L_bb003_mpn02	success	4	0	-79.5151	0	4	0	0	0	1	-79.5151	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_L_bb003_mpn03	success	4	0	-82.5924	0	2	2	0	0	1	-82.5924	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_L_bb004_mpn00	success	4	0	-78.8963	0	0	4	0	0	1	-78.8963	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_L_bb004_mpn01	success	4	0	-65.2341	0	0	4	0	0	1	-65.2341	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_L_bb004_mpn02	success	4	0	-69.7259	0	0	2	0	2	1	-69.7259	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_L_bb004_mpn03	success	4	0	-76.6168	0	0	4	0	0	1	-76.6168	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_L_bb005_mpn00	success	4	0	-72.1256	0	2	2	0	0	1	-72.1256	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_L_bb005_mpn01	success	4	0	-89.2668	0	3	1	0	0	1	-89.2668	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_L_bb005_mpn03	success	4	0	-88.2753	0	4	0	0	0	1	-88.2753	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_L_bb006_mpn00	success	4	0	-102.382	0	2	2	0	0	1	-102.382	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_L_bb006_mpn01	success	4	0	-83.848	0	4	0	0	0	1	-83.848	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_L_bb006_mpn02	success	4	0.25	-87.7533	1	3	0	0	0	1	-87.7533	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_L_bb006_mpn03	success	4	0	-71.452	0	4	0	0	0	1	-71.452	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_L_bb007_mpn00	success	4	0	-78.3691	0	3	1	0	0	1	-78.3691	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_L_bb007_mpn02	success	4	0.25	-89.6109	1	2	1	0	0	1	-89.6109	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_S_bb000_mpn00	success	4	0	-55.7365	0	0	3	0	1	1	-55.7365	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_S_bb000_mpn01	success	4	0	-55.8259	0	0	0	0	4	1	-55.8259	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_S_bb000_mpn02	success	4	0	-76.8889	0	0	4	0	0	1	-76.8889	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_S_bb001_mpn00	success	4	0	-79.6857	0	0	3	0	1	1	-79.6857	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_S_bb001_mpn01	success	4	0	-73.5809	0	0	4	0	0	1	-73.5809	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_S_bb001_mpn02	success	4	0	-77.1019	0	0	0	0	4	1	-77.1019	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_S_bb001_mpn03	success	4	0	-102.928	0	0	3	0	1	1	-102.928	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_S_bb002_mpn01	success	4	0	-77.3681	0	0	4	0	0	1	-77.3681	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_S_bb002_mpn03	success	4	0	-89.0161	0	0	4	0	0	1	-89.0161	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_S_bb003_mpn00	success	4	0	-65.2306	0	0	4	0	0	1	-65.2306	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_S_bb003_mpn01	success	4	0	-68.711	0	0	4	0	0	1	-68.711	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_S_bb003_mpn02	success	4	0	-65.3534	0	0	4	0	0	1	-65.3534	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_S_bb003_mpn03	success	4	0	-71.7314	0	0	3	0	1	1	-71.7314	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_S_bb004_mpn00	success	4	0	-84.6595	0	0	4	0	0	1	-84.6595	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_S_bb004_mpn01	success	4	0	-85.1852	0	0	2	0	2	1	-85.1852	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_S_bb004_mpn03	success	4	0	-84.0747	0	0	4	0	0	1	-84.0747	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_S_bb005_mpn00	success	4	0	-76.2384	0	0	4	0	0	1	-76.2384	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_S_bb005_mpn01	success	4	0	-55.3664	0	0	4	0	0	1	-55.3664	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_S_bb005_mpn02	success	4	0	-55.1433	0	1	3	0	0	1	-55.1433	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_S_bb005_mpn03	success	4	0	-70.5527	0	0	4	0	0	1	-70.5527	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_S_bb006_mpn00	success	4	0	-74.4435	0	0	4	0	0	1	-74.4435	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_S_bb006_mpn01	success	4	0	-64.7709	0	0	1	0	3	1	-64.7709	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_S_bb006_mpn02	success	4	0	-88.0861	0	0	4	0	0	1	-88.0861	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_S_bb006_mpn03	success	4	0	-77.5635	0	0	4	0	0	1	-77.5635	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_S_bb007_mpn00	success	4	0	-72.2827	0	0	4	0	0	1	-72.2827	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_S_bb007_mpn01	success	4	0	-71.0344	0	0	4	0	0	1	-71.0344	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_S_bb007_mpn02	success	4	0	-79.3795	0	0	4	0	0	1	-79.3795	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P3_qrg_S_bb007_mpn03	success	4	0	-76.2322	0	0	4	0	0	1	-76.2322	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_L_bb000_mpn00	success	4	0	-82.2308	0	2	2	0	0	1	-82.2308	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_L_bb000_mpn01	success	4	0	-93.3744	0	2	2	0	0	1	-93.3744	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_L_bb000_mpn02	success	4	0.25	-83.0839	1	1	2	0	0	1	-83.0839	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_L_bb000_mpn03	success	4	0	-85.1049	0	0	4	0	0	1	-85.1049	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_L_bb001_mpn00	success	4	0	-85.8644	0	1	3	0	0	1	-85.8644	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_L_bb001_mpn01	success	4	0	-80.8466	0	0	4	0	0	1	-80.8466	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_L_bb001_mpn02	success	4	0	-71.8706	0	4	0	0	0	1	-71.8706	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_L_bb001_mpn03	success	4	0	-93.2247	0	1	3	0	0	1	-93.2247	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_L_bb002_mpn00	success	4	0	-79.9466	0	0	4	0	0	1	-79.9466	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_L_bb002_mpn01	success	4	0	-79.7952	0	0	4	0	0	1	-79.7952	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_L_bb002_mpn02	success	4	0	-79.9317	0	2	2	0	0	1	-79.9317	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_L_bb002_mpn03	success	4	0	-95.8315	0	1	3	0	0	1	-95.8315	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_L_bb003_mpn00	success	4	0.5	-89.3738	2	0	2	0	0	1	-89.3738	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_L_bb003_mpn01	success	4	0	-85.9952	0	4	0	0	0	1	-85.9952	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_L_bb003_mpn02	success	4	0	-79.6445	0	3	1	0	0	1	-79.6445	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_L_bb003_mpn03	success	4	0	-73.2881	0	1	3	0	0	1	-73.2881	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_L_bb004_mpn00	success	4	0	-71.9251	0	3	1	0	0	1	-71.9251	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_L_bb004_mpn01	success	4	0.25	-88.8022	1	3	0	0	0	1	-88.8022	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_L_bb004_mpn02	success	4	0	-98.5608	0	0	4	0	0	1	-98.5608	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_L_bb004_mpn03	success	4	0	-63.8011	0	0	4	0	0	1	-63.8011	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_L_bb005_mpn00	success	4	0	-71.8058	0	4	0	0	0	1	-71.8058	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_L_bb005_mpn01	success	4	0	-90.9319	0	3	1	0	0	1	-90.9319	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_L_bb005_mpn02	success	4	0.25	-102.254	1	3	0	0	0	1	-102.254	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_L_bb006_mpn00	success	4	0	-80.6882	0	1	3	0	0	1	-80.6882	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_L_bb006_mpn01	success	4	0	-71.2896	0	1	3	0	0	1	-71.2896	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_L_bb006_mpn02	success	4	0	-89.9943	0	3	1	0	0	1	-89.9943	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_L_bb007_mpn00	success	4	0	-79.9705	0	2	2	0	0	1	-79.9705	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_L_bb007_mpn01	success	4	0.25	-75.5863	1	2	1	0	0	1	-75.5863	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_L_bb007_mpn02	success	4	0	-78.1103	0	3	1	0	0	1	-78.1103	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_S_bb000_mpn00	success	4	0	-81.1587	0	0	3	0	1	1	-81.1587	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_S_bb000_mpn01	success	4	0	-78.1749	0	0	1	0	3	1	-78.1749	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_S_bb000_mpn02	success	4	0	-76.7497	0	0	4	0	0	1	-76.7497	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_S_bb000_mpn03	success	4	0	-62.1574	0	0	3	0	1	1	-62.1574	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_S_bb001_mpn00	success	4	0	-93.815	0	0	4	0	0	1	-93.815	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_S_bb001_mpn01	success	4	0	-108.706	0	0	4	0	0	1	-108.706	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_S_bb001_mpn02	success	4	0	-88.257	0	0	4	0	0	1	-88.257	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_S_bb001_mpn03	success	4	0	-85.3994	0	0	4	0	0	1	-85.3994	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_S_bb002_mpn00	success	4	0	-82.7558	0	0	4	0	0	1	-82.7558	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_S_bb002_mpn01	success	4	0	-62.9292	0	0	4	0	0	1	-62.9292	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_S_bb002_mpn02	success	4	0	-82.6009	0	0	4	0	0	1	-82.6009	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_S_bb003_mpn00	success	4	0	-58.8587	0	0	4	0	0	1	-58.8587	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_S_bb003_mpn01	success	4	0	-72.1424	0	0	4	0	0	1	-72.1424	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_S_bb003_mpn02	success	4	0	-82.8136	0	0	4	0	0	1	-82.8136	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_S_bb003_mpn03	success	4	0	-88.434	0	0	4	0	0	1	-88.434	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_S_bb004_mpn00	success	4	0	-90.5049	0	0	4	0	0	1	-90.5049	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_S_bb004_mpn01	success	4	0	-75.1796	0	0	4	0	0	1	-75.1796	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_S_bb004_mpn02	success	4	0	-88.228	0	0	4	0	0	1	-88.228	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_S_bb004_mpn03	success	4	0	-63.168	0	0	4	0	0	1	-63.168	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_S_bb005_mpn00	success	4	0	-87.2025	0	2	2	0	0	1	-87.2025	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_S_bb005_mpn01	success	4	0	-76.1761	0	0	4	0	0	1	-76.1761	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_S_bb005_mpn02	success	4	0	-96.479	0	0	4	0	0	1	-96.479	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_S_bb005_mpn03	success	4	0	-96.4183	0	0	4	0	0	1	-96.4183	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_S_bb006_mpn00	success	4	0	-87.9419	0	0	4	0	0	1	-87.9419	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_S_bb006_mpn01	success	4	0	-63.7439	0	0	4	0	0	1	-63.7439	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_S_bb006_mpn02	success	4	0	-64.1861	0	0	4	0	0	1	-64.1861	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_S_bb007_mpn00	success	4	0	-68.1631	0	0	4	0	0	1	-68.1631	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_S_bb007_mpn01	success	4	0	-74.5874	0	0	4	0	0	1	-74.5874	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_ekg_S_bb007_mpn02	success	4	0	-85.4953	0	0	4	0	0	1	-85.4953	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_L_bb000_mpn00	success	4	0	-80.9602	0	2	2	0	0	1	-80.9602	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_L_bb000_mpn01	success	4	0	-68.1249	0	2	2	0	0	1	-68.1249	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_L_bb000_mpn02	success	4	0	-74.7142	0	3	1	0	0	1	-74.7142	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_L_bb000_mpn03	success	4	0	-76.0756	0	1	3	0	0	1	-76.0756	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_L_bb001_mpn00	success	4	0	-79.8923	0	0	4	0	0	1	-79.8923	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_L_bb001_mpn01	success	4	0	-96.1046	0	4	0	0	0	1	-96.1046	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_L_bb001_mpn02	success	4	0	-100.415	0	2	2	0	0	1	-100.415	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_L_bb001_mpn03	success	4	0	-81.1029	0	3	1	0	0	1	-81.1029	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_L_bb002_mpn00	success	4	0	-73.9324	0	0	2	0	2	1	-73.9324	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_L_bb002_mpn01	success	4	0	-81.2636	0	0	4	0	0	1	-81.2636	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_L_bb002_mpn02	success	4	0	-89.973	0	1	2	0	1	1	-89.973	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_L_bb002_mpn03	success	4	0	-63.9538	0	1	3	0	0	1	-63.9538	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_L_bb003_mpn00	success	4	0.5	-66.134	2	2	0	0	0	1	-66.134	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_L_bb003_mpn01	success	4	0.25	-92.0285	1	3	0	0	0	1	-92.0285	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_L_bb003_mpn02	success	4	0	-82.8165	0	2	2	0	0	1	-82.8165	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_L_bb003_mpn03	success	4	0	-79.0578	0	3	1	0	0	1	-79.0578	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_L_bb004_mpn00	success	4	0.25	-79.6432	1	2	1	0	0	1	-79.6432	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_L_bb004_mpn01	success	4	0	-81.5673	0	2	2	0	0	1	-81.5673	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_L_bb004_mpn02	success	4	0	-72.1802	0	0	4	0	0	1	-72.1802	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_L_bb004_mpn03	success	4	0	-79.8616	0	1	3	0	0	1	-79.8616	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
PVRIG_RFAb_v2_P4_qkg_L_bb005_mpn00	success	4	0	-87.0929	0	3	1	0	0	1	-87.0929	dual_reference_geometry_proxy_not_binding_affinity_or_blockade_proof
