candidate_id	nbb2_status	monomer_pdb	geometry_report	sequence_validation_report	sequence_exact_match	monomer_qc_score	monomer_clash_score	ca_count	adjacent_ca_distance_min	adjacent_ca_distance_median	adjacent_ca_distance_max	adjacent_ca_distance_gt_6A	likely_sane_backbone
PVRIG_RFAb_v2_P6_qkg_L_bb000_mpn00	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_L_bb000_mpn00/PVRIG_RFAb_v2_P6_qkg_L_bb000_mpn00_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb000_mpn00_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb000_mpn00_sequence_validation.json	True	1.0		120	3.681362926960612	3.8370328380142915	3.890298831709461	0	True
PVRIG_RFAb_v2_P6_qkg_L_bb000_mpn01	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_L_bb000_mpn01/PVRIG_RFAb_v2_P6_qkg_L_bb000_mpn01_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb000_mpn01_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb000_mpn01_sequence_validation.json	True	1.0		120	3.762135829552144	3.834061032378071	3.8935345124963257	0	True
PVRIG_RFAb_v2_P6_qkg_L_bb000_mpn02	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_L_bb000_mpn02/PVRIG_RFAb_v2_P6_qkg_L_bb000_mpn02_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb000_mpn02_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb000_mpn02_sequence_validation.json	True	1.0		120	3.7452628746190832	3.8447918019055325	3.911521698776578	0	True
PVRIG_RFAb_v2_P6_qkg_L_bb000_mpn03	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_L_bb000_mpn03/PVRIG_RFAb_v2_P6_qkg_L_bb000_mpn03_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb000_mpn03_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb000_mpn03_sequence_validation.json	True	1.0		120	3.5533484208560244	3.835048109215841	3.8893940402072915	0	True
PVRIG_RFAb_v2_P6_qkg_L_bb001_mpn00	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_L_bb001_mpn00/PVRIG_RFAb_v2_P6_qkg_L_bb001_mpn00_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb001_mpn00_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb001_mpn00_sequence_validation.json	True	1.0		122	3.7342262920182017	3.8402343678478794	3.894666096085773	0	True
PVRIG_RFAb_v2_P6_qkg_L_bb001_mpn01	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_L_bb001_mpn01/PVRIG_RFAb_v2_P6_qkg_L_bb001_mpn01_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb001_mpn01_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb001_mpn01_sequence_validation.json	True	1.0		122	3.6426036018210928	3.8377258891171473	3.895905799682534	0	True
PVRIG_RFAb_v2_P6_qkg_L_bb001_mpn02	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_L_bb001_mpn02/PVRIG_RFAb_v2_P6_qkg_L_bb001_mpn02_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb001_mpn02_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb001_mpn02_sequence_validation.json	True	1.0		122	3.7764548190068417	3.8372703840099676	3.896831276819668	0	True
PVRIG_RFAb_v2_P6_qkg_L_bb001_mpn03	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_L_bb001_mpn03/PVRIG_RFAb_v2_P6_qkg_L_bb001_mpn03_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb001_mpn03_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb001_mpn03_sequence_validation.json	True	1.0		122	3.772807045158817	3.838268620094221	3.901590829392544	0	True
PVRIG_RFAb_v2_P6_qkg_L_bb002_mpn00	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_L_bb002_mpn00/PVRIG_RFAb_v2_P6_qkg_L_bb002_mpn00_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb002_mpn00_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb002_mpn00_sequence_validation.json	True	1.0		120	3.7523812439569624	3.837853697055165	3.944198397646853	0	True
PVRIG_RFAb_v2_P6_qkg_L_bb002_mpn01	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_L_bb002_mpn01/PVRIG_RFAb_v2_P6_qkg_L_bb002_mpn01_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb002_mpn01_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb002_mpn01_sequence_validation.json	True	1.0		120	3.7599134298544694	3.836630813617595	3.916879497763495	0	True
PVRIG_RFAb_v2_P6_qkg_L_bb002_mpn02	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_L_bb002_mpn02/PVRIG_RFAb_v2_P6_qkg_L_bb002_mpn02_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb002_mpn02_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb002_mpn02_sequence_validation.json	True	1.0		120	3.765906398199509	3.838575386780881	3.901526111664511	0	True
PVRIG_RFAb_v2_P6_qkg_L_bb002_mpn03	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_L_bb002_mpn03/PVRIG_RFAb_v2_P6_qkg_L_bb002_mpn03_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb002_mpn03_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb002_mpn03_sequence_validation.json	True	1.0		120	3.683332458521767	3.83273518521695	3.929584583642398	0	True
PVRIG_RFAb_v2_P6_qkg_L_bb003_mpn00	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_L_bb003_mpn00/PVRIG_RFAb_v2_P6_qkg_L_bb003_mpn00_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb003_mpn00_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb003_mpn00_sequence_validation.json	True	1.0		122	3.633733754693649	3.835357219347373	3.8994472685240917	0	True
PVRIG_RFAb_v2_P6_qkg_L_bb003_mpn01	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_L_bb003_mpn01/PVRIG_RFAb_v2_P6_qkg_L_bb003_mpn01_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb003_mpn01_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb003_mpn01_sequence_validation.json	True	1.0		122	3.6977229479775793	3.837355469591005	3.8979483064812444	0	True
PVRIG_RFAb_v2_P6_qkg_L_bb003_mpn02	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_L_bb003_mpn02/PVRIG_RFAb_v2_P6_qkg_L_bb003_mpn02_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb003_mpn02_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb003_mpn02_sequence_validation.json	True	1.0		122	3.769215700911796	3.841508557845472	3.900943219274026	0	True
PVRIG_RFAb_v2_P6_qkg_L_bb003_mpn03	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_L_bb003_mpn03/PVRIG_RFAb_v2_P6_qkg_L_bb003_mpn03_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb003_mpn03_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb003_mpn03_sequence_validation.json	True	1.0		122	3.698449540009975	3.8364156448435036	3.905526468992369	0	True
PVRIG_RFAb_v2_P6_qkg_L_bb004_mpn00	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_L_bb004_mpn00/PVRIG_RFAb_v2_P6_qkg_L_bb004_mpn00_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb004_mpn00_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb004_mpn00_sequence_validation.json	True	1.0		120	3.727983100820067	3.8449132630008713	3.8959694557324234	0	True
PVRIG_RFAb_v2_P6_qkg_L_bb004_mpn01	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_L_bb004_mpn01/PVRIG_RFAb_v2_P6_qkg_L_bb004_mpn01_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb004_mpn01_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb004_mpn01_sequence_validation.json	True	1.0		120	3.6331690023999705	3.8367634798095125	3.889988303324316	0	True
PVRIG_RFAb_v2_P6_qkg_L_bb004_mpn02	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_L_bb004_mpn02/PVRIG_RFAb_v2_P6_qkg_L_bb004_mpn02_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb004_mpn02_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb004_mpn02_sequence_validation.json	True	1.0		120	3.7683869228092806	3.840355582494932	3.936879220905819	0	True
PVRIG_RFAb_v2_P6_qkg_L_bb004_mpn03	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_L_bb004_mpn03/PVRIG_RFAb_v2_P6_qkg_L_bb004_mpn03_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb004_mpn03_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb004_mpn03_sequence_validation.json	True	1.0		120	3.0358975608541217	3.8431337473473395	3.9031386088633857	0	True
PVRIG_RFAb_v2_P6_qkg_L_bb005_mpn00	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_L_bb005_mpn00/PVRIG_RFAb_v2_P6_qkg_L_bb005_mpn00_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb005_mpn00_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb005_mpn00_sequence_validation.json	True	1.0		124	3.778064054512576	3.8359568558574786	3.8890623548613865	0	True
PVRIG_RFAb_v2_P6_qkg_L_bb005_mpn01	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_L_bb005_mpn01/PVRIG_RFAb_v2_P6_qkg_L_bb005_mpn01_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb005_mpn01_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb005_mpn01_sequence_validation.json	True	1.0		124	3.77334162248795	3.8394465747031834	3.909597549620677	0	True
PVRIG_RFAb_v2_P6_qkg_L_bb005_mpn02	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_L_bb005_mpn02/PVRIG_RFAb_v2_P6_qkg_L_bb005_mpn02_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb005_mpn02_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb005_mpn02_sequence_validation.json	True	1.0		124	3.6490395996755094	3.8350980430752997	3.8920098920737596	0	True
PVRIG_RFAb_v2_P6_qkg_L_bb006_mpn00	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_L_bb006_mpn00/PVRIG_RFAb_v2_P6_qkg_L_bb006_mpn00_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb006_mpn00_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb006_mpn00_sequence_validation.json	True	1.0		122	3.649412829483669	3.8335843540999597	3.89878160455289	0	True
PVRIG_RFAb_v2_P6_qkg_L_bb006_mpn01	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_L_bb006_mpn01/PVRIG_RFAb_v2_P6_qkg_L_bb006_mpn01_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb006_mpn01_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb006_mpn01_sequence_validation.json	True	1.0		122	3.7468426708363403	3.8374662213497084	3.8917546171360793	0	True
PVRIG_RFAb_v2_P6_qkg_L_bb006_mpn02	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_L_bb006_mpn02/PVRIG_RFAb_v2_P6_qkg_L_bb006_mpn02_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb006_mpn02_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb006_mpn02_sequence_validation.json	True	1.0		122	3.766887441907445	3.838921202629719	3.902248326285758	0	True
PVRIG_RFAb_v2_P6_qkg_L_bb007_mpn00	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_L_bb007_mpn00/PVRIG_RFAb_v2_P6_qkg_L_bb007_mpn00_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb007_mpn00_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb007_mpn00_sequence_validation.json	True	1.0		123	3.7689406999845465	3.839778248805522	3.8881565040517594	0	True
PVRIG_RFAb_v2_P6_qkg_L_bb007_mpn01	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_L_bb007_mpn01/PVRIG_RFAb_v2_P6_qkg_L_bb007_mpn01_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb007_mpn01_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb007_mpn01_sequence_validation.json	True	1.0		123	3.7672347949125764	3.8365865036513904	3.902298553416947	0	True
PVRIG_RFAb_v2_P6_qkg_L_bb007_mpn02	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_L_bb007_mpn02/PVRIG_RFAb_v2_P6_qkg_L_bb007_mpn02_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb007_mpn02_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_L_bb007_mpn02_sequence_validation.json	True	1.0		123	3.7395970371150953	3.834711071254261	3.9600957059141884	0	True
PVRIG_RFAb_v2_P6_qkg_S_bb000_mpn00	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_S_bb000_mpn00/PVRIG_RFAb_v2_P6_qkg_S_bb000_mpn00_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_S_bb000_mpn00_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_S_bb000_mpn00_sequence_validation.json	True	1.0		114	3.7740858495800014	3.8453161118430828	3.8955047169782766	0	True
PVRIG_RFAb_v2_P6_qkg_S_bb000_mpn01	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_S_bb000_mpn01/PVRIG_RFAb_v2_P6_qkg_S_bb000_mpn01_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_S_bb000_mpn01_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_S_bb000_mpn01_sequence_validation.json	True	1.0		114	3.4269095406794743	3.8380336111086892	3.9088568661438603	0	True
PVRIG_RFAb_v2_P6_qkg_S_bb001_mpn00	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_S_bb001_mpn00/PVRIG_RFAb_v2_P6_qkg_S_bb001_mpn00_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_S_bb001_mpn00_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_S_bb001_mpn00_sequence_validation.json	True	1.0		116	3.762259028828292	3.837232075337637	3.9048708045209386	0	True
PVRIG_RFAb_v2_P6_qkg_S_bb001_mpn01	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_S_bb001_mpn01/PVRIG_RFAb_v2_P6_qkg_S_bb001_mpn01_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_S_bb001_mpn01_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_S_bb001_mpn01_sequence_validation.json	True	1.0		116	3.7640937820410363	3.8349739242920537	3.889494697258244	0	True
PVRIG_RFAb_v2_P6_qkg_S_bb001_mpn02	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_S_bb001_mpn02/PVRIG_RFAb_v2_P6_qkg_S_bb001_mpn02_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_S_bb001_mpn02_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_S_bb001_mpn02_sequence_validation.json	True	1.0		116	3.7578915630975835	3.8357451688035793	3.8899039833908495	0	True
PVRIG_RFAb_v2_P6_qkg_S_bb001_mpn03	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_S_bb001_mpn03/PVRIG_RFAb_v2_P6_qkg_S_bb001_mpn03_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_S_bb001_mpn03_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_S_bb001_mpn03_sequence_validation.json	True	1.0		116	3.7758787056789838	3.8436433237229486	3.8950933236573415	0	True
PVRIG_RFAb_v2_P6_qkg_S_bb002_mpn00	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_S_bb002_mpn00/PVRIG_RFAb_v2_P6_qkg_S_bb002_mpn00_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_S_bb002_mpn00_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_S_bb002_mpn00_sequence_validation.json	True	1.0		114	3.7682113794212766	3.8412250650020496	3.9083800992226942	0	True
PVRIG_RFAb_v2_P6_qkg_S_bb002_mpn01	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_S_bb002_mpn01/PVRIG_RFAb_v2_P6_qkg_S_bb002_mpn01_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_S_bb002_mpn01_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_S_bb002_mpn01_sequence_validation.json	True	1.0		114	3.7675596876492885	3.8346437904973656	3.88867792443653	0	True
PVRIG_RFAb_v2_P6_qkg_S_bb002_mpn02	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_S_bb002_mpn02/PVRIG_RFAb_v2_P6_qkg_S_bb002_mpn02_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_S_bb002_mpn02_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_S_bb002_mpn02_sequence_validation.json	True	1.0		114	3.6813243540878053	3.8359180126796244	3.896290286926784	0	True
PVRIG_RFAb_v2_P6_qkg_S_bb002_mpn03	success	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/monomer/PVRIG_RFAb_v2_P6_qkg_S_bb002_mpn03/PVRIG_RFAb_v2_P6_qkg_S_bb002_mpn03_vhh_chainA.pdb	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_S_bb002_mpn03_monomer_geometry_qc.json	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/reports/PVRIG_RFAb_v2_P6_qkg_S_bb002_mpn03_sequence_validation.json	True	1.0		114	3.6613233946211308	3.837676510598568	3.8941548505420274	0	True
