pair_id,nanobody_id,antigen_id,probability,prediction
6491,P1MCPUFP__CPUFP500K_0170__00392,pvrig_8x6b_chainB,0.23899225890636444,0
6492,P1MCPUFP__CPUFP500K_0372__00323,pvrig_8x6b_chainB,0.5711466670036316,1
6493,P1MCPUFP__CPUFP500K_0403__00320,pvrig_8x6b_chainB,0.21440759301185608,0
6494,P1MCPUFP__CPUFP500K_0321__00003,pvrig_8x6b_chainB,0.7547675371170044,1
6495,P1MCPUFP__CPUFP500K_0135__00283,pvrig_8x6b_chainB,0.4483015537261963,1
6496,P1MCPUFP__CPUFP500K_0336__00356,pvrig_8x6b_chainB,0.8463695645332336,1
6497,P1MCPUFP__CPUFP500K_0357__00707,pvrig_8x6b_chainB,0.3093598484992981,1
6498,P1MCPUFP__CPUFP500K_0170__00401,pvrig_8x6b_chainB,0.4097675085067749,1
6499,P1MCPUFP__CPUFP500K_0372__00331,pvrig_8x6b_chainB,0.2981225252151489,0
6500,P1MCPUFP__CPUFP500K_0403__00352,pvrig_8x6b_chainB,0.051717352122068405,0
6501,P1MCPUFP__CPUFP500K_0321__00011,pvrig_8x6b_chainB,0.6601172685623169,1
6502,P1MCPUFP__CPUFP500K_0135__00291,pvrig_8x6b_chainB,0.262580007314682,0
6503,P1MCPUFP__CPUFP500K_0336__00364,pvrig_8x6b_chainB,0.8537802696228027,1
6504,P1MCPUFP__CPUFP500K_0357__00716,pvrig_8x6b_chainB,0.27401402592658997,0
6505,P1MCPUFP__CPUFP500K_0170__00410,pvrig_8x6b_chainB,0.8070811033248901,1
6506,P1MCPUFP__CPUFP500K_0372__00339,pvrig_8x6b_chainB,0.41124385595321655,1
6507,P1MCPUFP__CPUFP500K_0403__00428,pvrig_8x6b_chainB,0.08306455612182617,0
6508,P1MCPUFP__CPUFP500K_0321__00019,pvrig_8x6b_chainB,0.6909694671630859,1
6509,P1MCPUFP__CPUFP500K_0135__00299,pvrig_8x6b_chainB,0.2689899802207947,0
6510,P1MCPUFP__CPUFP500K_0336__00373,pvrig_8x6b_chainB,0.6683955788612366,1
6511,P1MCPUFP__CPUFP500K_0357__00726,pvrig_8x6b_chainB,0.5523664355278015,1
6512,P1MCPUFP__CPUFP500K_0170__00418,pvrig_8x6b_chainB,0.5047222375869751,1
6513,P1MCPUFP__CPUFP500K_0372__00347,pvrig_8x6b_chainB,0.5989525318145752,1
6514,P1MCPUFP__CPUFP500K_0403__00524,pvrig_8x6b_chainB,0.09776323288679123,0
6515,P1MCPUFP__CPUFP500K_0321__00027,pvrig_8x6b_chainB,0.6683239340782166,1
6516,P1MCPUFP__CPUFP500K_0135__00307,pvrig_8x6b_chainB,0.3942073583602905,1
6517,P1MCPUFP__CPUFP500K_0336__00381,pvrig_8x6b_chainB,0.8259095549583435,1
6518,P1MCPUFP__CPUFP500K_0357__00737,pvrig_8x6b_chainB,0.5290200114250183,1
6519,P1MCPUFP__CPUFP500K_0170__00426,pvrig_8x6b_chainB,0.6320419907569885,1
6520,P1MCPUFP__CPUFP500K_0372__00355,pvrig_8x6b_chainB,0.5498849153518677,1
6521,P1MCPUFP__CPUFP500K_0403__00560,pvrig_8x6b_chainB,0.11655686795711517,0
6522,P1MCPUFP__CPUFP500K_0321__00036,pvrig_8x6b_chainB,0.6051343083381653,1
6523,P1MCPUFP__CPUFP500K_0135__00315,pvrig_8x6b_chainB,0.6045761108398438,1
6524,P1MCPUFP__CPUFP500K_0336__00389,pvrig_8x6b_chainB,0.8525874614715576,1
6525,P1MCPUFP__CPUFP500K_0357__00750,pvrig_8x6b_chainB,0.5456798076629639,1
6526,P1MCPUFP__CPUFP500K_0170__00435,pvrig_8x6b_chainB,0.7275825142860413,1
6527,P1MCPUFP__CPUFP500K_0372__00363,pvrig_8x6b_chainB,0.5299327969551086,1
6528,P1MCPUFP__CPUFP500K_0403__00645,pvrig_8x6b_chainB,0.0353483222424984,0
6529,P1MCPUFP__CPUFP500K_0321__00044,pvrig_8x6b_chainB,0.6766555309295654,1
6530,P1MCPUFP__CPUFP500K_0135__00323,pvrig_8x6b_chainB,0.4727367162704468,1
6531,P1MCPUFP__CPUFP500K_0336__00397,pvrig_8x6b_chainB,0.8488853573799133,1
6532,P1MCPUFP__CPUFP500K_0357__00761,pvrig_8x6b_chainB,0.5125982761383057,1
6533,P1MCPUFP__CPUFP500K_0170__00443,pvrig_8x6b_chainB,0.43666303157806396,1
6534,P1MCPUFP__CPUFP500K_0372__00371,pvrig_8x6b_chainB,0.22744330763816833,0
6535,P1MCPUFP__CPUFP500K_0403__00701,pvrig_8x6b_chainB,0.18552210927009583,0
6536,P1MCPUFP__CPUFP500K_0321__00053,pvrig_8x6b_chainB,0.6830889582633972,1
6537,P1MCPUFP__CPUFP500K_0135__00331,pvrig_8x6b_chainB,0.3916873335838318,1
6538,P1MCPUFP__CPUFP500K_0336__00405,pvrig_8x6b_chainB,0.7741943597793579,1
6539,P1MCPUFP__CPUFP500K_0357__00770,pvrig_8x6b_chainB,0.3123854100704193,1
6540,P1MCPUFP__CPUFP500K_0170__00451,pvrig_8x6b_chainB,0.6542730927467346,1
6541,P1MCPUFP__CPUFP500K_0372__00379,pvrig_8x6b_chainB,0.407900869846344,1
6542,P1MCPUFP__CPUFP500K_0403__00751,pvrig_8x6b_chainB,0.08547899127006531,0
6543,P1MCPUFP__CPUFP500K_0321__00061,pvrig_8x6b_chainB,0.710277795791626,1
6544,P1MCPUFP__CPUFP500K_0135__00339,pvrig_8x6b_chainB,0.36740368604660034,1
6545,P1MCPUFP__CPUFP500K_0336__00413,pvrig_8x6b_chainB,0.7796237468719482,1
6546,P1MCPUFP__CPUFP500K_0357__00782,pvrig_8x6b_chainB,0.1638885885477066,0
6547,P1MCPUFP__CPUFP500K_0170__00459,pvrig_8x6b_chainB,0.4209194779396057,1
6548,P1MCPUFP__CPUFP500K_0372__00387,pvrig_8x6b_chainB,0.41234642267227173,1
6549,P1MCPUFP__CPUFP500K_0403__00824,pvrig_8x6b_chainB,0.0722375363111496,0
6550,P1MCPUFP__CPUFP500K_0321__00069,pvrig_8x6b_chainB,0.6147196292877197,1
6551,P1MCPUFP__CPUFP500K_0135__00347,pvrig_8x6b_chainB,0.3343927562236786,1
6552,P1MCPUFP__CPUFP500K_0336__00421,pvrig_8x6b_chainB,0.7756186127662659,1
6553,P1MCPUFP__CPUFP500K_0357__00790,pvrig_8x6b_chainB,0.6788824200630188,1
6554,P1MCPUFP__CPUFP500K_0170__00467,pvrig_8x6b_chainB,0.6407427787780762,1
6555,P1MCPUFP__CPUFP500K_0372__00395,pvrig_8x6b_chainB,0.4250372648239136,1
6556,P1MCPUFP__CPUFP500K_0313__00046,pvrig_8x6b_chainB,0.6226914525032043,1
6557,P1MCPUFP__CPUFP500K_0320__00388,pvrig_8x6b_chainB,0.5948147177696228,1
6558,P1MCPUFP__CPUFP500K_0336__00428,pvrig_8x6b_chainB,0.8716238141059875,1
6559,P1MCPUFP__CPUFP500K_0158__00616,pvrig_8x6b_chainB,0.16463737189769745,0
6560,P1MCPUFP__CPUFP500K_0377__00064,pvrig_8x6b_chainB,0.271714985370636,0
6561,P1MCPUFP__CPUFP500K_0484__00225,pvrig_8x6b_chainB,0.19368727505207062,0
6562,P1MCPUFP__CPUFP500K_0321__00084,pvrig_8x6b_chainB,0.7257636189460754,1
6563,P1MCPUFP__CPUFP500K_0337__00847,pvrig_8x6b_chainB,0.8269427418708801,1
6564,P1MCPUFP__CPUFP500K_0348__00202,pvrig_8x6b_chainB,0.42830392718315125,1
6565,P1MCPUFP__CPUFP500K_0170__00480,pvrig_8x6b_chainB,0.6265648603439331,1
6566,P1MCPUFP__CPUFP500K_0485__00542,pvrig_8x6b_chainB,0.6345822811126709,1
6567,P1MCPUFP__CPUFP500K_0114__00598,pvrig_8x6b_chainB,0.12059375643730164,0
6568,P1MCPUFP__CPUFP500K_0135__00367,pvrig_8x6b_chainB,0.3197169899940491,1
6569,P1MCPUFP__CPUFP500K_0449__00237,pvrig_8x6b_chainB,0.3667733669281006,1
6570,P1MCPUFP__CPUFP500K_0356__00479,pvrig_8x6b_chainB,0.27458229660987854,0
6571,P1MCPUFP__CPUFP500K_0179__00481,pvrig_8x6b_chainB,0.5291538238525391,1
6572,P1MCPUFP__CPUFP500K_0498__00087,pvrig_8x6b_chainB,0.19709211587905884,0
6573,P1MCPUFP__CPUFP500K_0122__00446,pvrig_8x6b_chainB,0.7415599822998047,1
6574,P1MCPUFP__CPUFP500K_0143__00537,pvrig_8x6b_chainB,0.7951834201812744,1
6575,P1MCPUFP__CPUFP500K_0357__00837,pvrig_8x6b_chainB,0.17355424165725708,0
6576,P1MCPUFP__CPUFP500K_0364__00425,pvrig_8x6b_chainB,0.23550930619239807,0
6577,P1MCPUFP__CPUFP500K_0283__00612,pvrig_8x6b_chainB,0.31032925844192505,1
6578,P1MCPUFP__CPUFP500K_0308__00560,pvrig_8x6b_chainB,0.2473413348197937,0
6579,P1MCPUFP__CPUFP500K_0332__00755,pvrig_8x6b_chainB,0.5177788138389587,1
6580,P1MCPUFP__CPUFP500K_0151__00279,pvrig_8x6b_chainB,0.4772483706474304,1
6581,P1MCPUFP__CPUFP500K_0365__00931,pvrig_8x6b_chainB,0.32903972268104553,1
6582,P1MCPUFP__CPUFP500K_0372__00427,pvrig_8x6b_chainB,0.4828660488128662,1
6583,P1MCPUFP__CPUFP500K_0313__00078,pvrig_8x6b_chainB,0.38163095712661743,1
6584,P1MCPUFP__CPUFP500K_0320__00421,pvrig_8x6b_chainB,0.6634737849235535,1
6585,P1MCPUFP__CPUFP500K_0336__00460,pvrig_8x6b_chainB,0.8878167271614075,1
6586,P1MCPUFP__CPUFP500K_0158__00649,pvrig_8x6b_chainB,0.20620620250701904,0
6587,P1MCPUFP__CPUFP500K_0377__00096,pvrig_8x6b_chainB,0.3201271891593933,1
6588,P1MCPUFP__CPUFP500K_0484__00258,pvrig_8x6b_chainB,0.13024500012397766,0
6589,P1MCPUFP__CPUFP500K_0321__00117,pvrig_8x6b_chainB,0.7145001292228699,1
6590,P1MCPUFP__CPUFP500K_0337__00881,pvrig_8x6b_chainB,0.8563113808631897,1
6591,P1MCPUFP__CPUFP500K_0348__00240,pvrig_8x6b_chainB,0.45163029432296753,1
6592,P1MCPUFP__CPUFP500K_0170__00513,pvrig_8x6b_chainB,0.43676063418388367,1
6593,P1MCPUFP__CPUFP500K_0485__00574,pvrig_8x6b_chainB,0.6379397511482239,1
6594,P1MCPUFP__CPUFP500K_0114__00630,pvrig_8x6b_chainB,0.09802383184432983,0
6595,P1MCPUFP__CPUFP500K_0135__00399,pvrig_8x6b_chainB,0.4982644021511078,1
6596,P1MCPUFP__CPUFP500K_0449__00270,pvrig_8x6b_chainB,0.4497286081314087,1
6597,P1MCPUFP__CPUFP500K_0356__00511,pvrig_8x6b_chainB,0.25110626220703125,0
6598,P1MCPUFP__CPUFP500K_0179__00513,pvrig_8x6b_chainB,0.22109271585941315,0
6599,P1MCPUFP__CPUFP500K_0498__00297,pvrig_8x6b_chainB,0.257678747177124,0
6600,P1MCPUFP__CPUFP500K_0122__00478,pvrig_8x6b_chainB,0.7530356049537659,1
6601,P1MCPUFP__CPUFP500K_0143__00575,pvrig_8x6b_chainB,0.7678218483924866,1
6602,P1MCPUFP__CPUFP500K_0357__00880,pvrig_8x6b_chainB,0.4834803342819214,1
6603,P1MCPUFP__CPUFP500K_0364__00457,pvrig_8x6b_chainB,0.23554421961307526,0
6604,P1MCPUFP__CPUFP500K_0283__00648,pvrig_8x6b_chainB,0.4121825098991394,1
6605,P1MCPUFP__CPUFP500K_0308__00592,pvrig_8x6b_chainB,0.3592231273651123,1
6606,P1MCPUFP__CPUFP500K_0332__00787,pvrig_8x6b_chainB,0.28059327602386475,0
6607,P1MCPUFP__CPUFP500K_0151__00323,pvrig_8x6b_chainB,0.30811020731925964,1
6608,P1MCPUFP__CPUFP500K_0369__00032,pvrig_8x6b_chainB,0.52601557970047,1
6609,P1MCPUFP__CPUFP500K_0372__00459,pvrig_8x6b_chainB,0.5440551042556763,1
6610,P1MCPUFP__CPUFP500K_0313__00110,pvrig_8x6b_chainB,0.4072985351085663,1
6611,P1MCPUFP__CPUFP500K_0320__00453,pvrig_8x6b_chainB,0.7214459180831909,1
6612,P1MCPUFP__CPUFP500K_0336__00492,pvrig_8x6b_chainB,0.802700400352478,1
6613,P1MCPUFP__CPUFP500K_0158__00681,pvrig_8x6b_chainB,0.053101226687431335,0
6614,P1MCPUFP__CPUFP500K_0377__00128,pvrig_8x6b_chainB,0.2959033250808716,0
6615,P1MCPUFP__CPUFP500K_0484__00290,pvrig_8x6b_chainB,0.02813967689871788,0
6616,P1MCPUFP__CPUFP500K_0321__00155,pvrig_8x6b_chainB,0.7019277811050415,1
6617,P1MCPUFP__CPUFP500K_0337__00913,pvrig_8x6b_chainB,0.8105223178863525,1
6618,P1MCPUFP__CPUFP500K_0348__00274,pvrig_8x6b_chainB,0.3619188964366913,1
6619,P1MCPUFP__CPUFP500K_0170__00545,pvrig_8x6b_chainB,0.3787793815135956,1
6620,P1MCPUFP__CPUFP500K_0485__00608,pvrig_8x6b_chainB,0.5797415375709534,1
6621,P1MCPUFP__CPUFP500K_0114__00662,pvrig_8x6b_chainB,0.12630100548267365,0
6622,P1MCPUFP__CPUFP500K_0135__00431,pvrig_8x6b_chainB,0.4393194317817688,1
6623,P1MCPUFP__CPUFP500K_0449__00302,pvrig_8x6b_chainB,0.4841426908969879,1
6624,P1MCPUFP__CPUFP500K_0356__00543,pvrig_8x6b_chainB,0.23946723341941833,0
6625,P1MCPUFP__CPUFP500K_0179__00545,pvrig_8x6b_chainB,0.3335523307323456,1
6626,P1MCPUFP__CPUFP500K_0498__00465,pvrig_8x6b_chainB,0.13892464339733124,0
6627,P1MCPUFP__CPUFP500K_0122__00514,pvrig_8x6b_chainB,0.7447546720504761,1
6628,P1MCPUFP__CPUFP500K_0143__00615,pvrig_8x6b_chainB,0.8093733787536621,1
6629,P1MCPUFP__CPUFP500K_0357__00922,pvrig_8x6b_chainB,0.49661123752593994,1
6630,P1MCPUFP__CPUFP500K_0364__00489,pvrig_8x6b_chainB,0.09370280802249908,0
6631,P1MCPUFP__CPUFP500K_0283__00688,pvrig_8x6b_chainB,0.48304256796836853,1
6632,P1MCPUFP__CPUFP500K_0308__00624,pvrig_8x6b_chainB,0.3235533833503723,1
6633,P1MCPUFP__CPUFP500K_0332__00819,pvrig_8x6b_chainB,0.5012968182563782,1
6634,P1MCPUFP__CPUFP500K_0151__00367,pvrig_8x6b_chainB,0.4258645176887512,1
6635,P1MCPUFP__CPUFP500K_0369__00070,pvrig_8x6b_chainB,0.49922919273376465,1
6636,P1MCPUFP__CPUFP500K_0372__00491,pvrig_8x6b_chainB,0.37588125467300415,1
6637,P1MCPUFP__CPUFP500K_0313__00142,pvrig_8x6b_chainB,0.6246601939201355,1
6638,P1MCPUFP__CPUFP500K_0320__00485,pvrig_8x6b_chainB,0.5657159686088562,1
6639,P1MCPUFP__CPUFP500K_0336__00524,pvrig_8x6b_chainB,0.8103270530700684,1
6640,P1MCPUFP__CPUFP500K_0158__00713,pvrig_8x6b_chainB,0.1430375576019287,0
6641,P1MCPUFP__CPUFP500K_0377__00160,pvrig_8x6b_chainB,0.4987300932407379,1
6642,P1MCPUFP__CPUFP500K_0484__00322,pvrig_8x6b_chainB,0.2054585963487625,0
6643,P1MCPUFP__CPUFP500K_0321__00189,pvrig_8x6b_chainB,0.6833115816116333,1
6644,P1MCPUFP__CPUFP500K_0341__00014,pvrig_8x6b_chainB,0.8286694288253784,1
6645,P1MCPUFP__CPUFP500K_0348__00312,pvrig_8x6b_chainB,0.47004008293151855,1
6646,P1MCPUFP__CPUFP500K_0170__00578,pvrig_8x6b_chainB,0.4540795385837555,1
6647,P1MCPUFP__CPUFP500K_0485__00645,pvrig_8x6b_chainB,0.3274199068546295,1
6648,P1MCPUFP__CPUFP500K_0114__00694,pvrig_8x6b_chainB,0.20889824628829956,0
6649,P1MCPUFP__CPUFP500K_0135__00463,pvrig_8x6b_chainB,0.5283700227737427,1
6650,P1MCPUFP__CPUFP500K_0449__00334,pvrig_8x6b_chainB,0.16133424639701843,0
6651,P1MCPUFP__CPUFP500K_0356__00575,pvrig_8x6b_chainB,0.19629421830177307,0
6652,P1MCPUFP__CPUFP500K_0179__00577,pvrig_8x6b_chainB,0.2980491518974304,0
6653,P1MCPUFP__CPUFP500K_0498__00629,pvrig_8x6b_chainB,0.14720548689365387,0
6654,P1MCPUFP__CPUFP500K_0122__00549,pvrig_8x6b_chainB,0.6886000037193298,1
6655,P1MCPUFP__CPUFP500K_0143__00652,pvrig_8x6b_chainB,0.8040323853492737,1
6656,P1MCPUFP__CPUFP500K_0453__00020,pvrig_8x6b_chainB,0.14077360928058624,0
6657,P1MCPUFP__CPUFP500K_0364__00521,pvrig_8x6b_chainB,0.25870418548583984,0
6658,P1MCPUFP__CPUFP500K_0283__00724,pvrig_8x6b_chainB,0.288565993309021,0
6659,P1MCPUFP__CPUFP500K_0308__00656,pvrig_8x6b_chainB,0.4007411301136017,1
6660,P1MCPUFP__CPUFP500K_0332__00855,pvrig_8x6b_chainB,0.6366676092147827,1
6661,P1MCPUFP__CPUFP500K_0151__00408,pvrig_8x6b_chainB,0.1826372742652893,0
6662,P1MCPUFP__CPUFP500K_0369__00106,pvrig_8x6b_chainB,0.3242427706718445,1
6663,P1MCPUFP__CPUFP500K_0372__00523,pvrig_8x6b_chainB,0.4300629198551178,1
6664,P1MCPUFP__CPUFP500K_0313__00174,pvrig_8x6b_chainB,0.3829542398452759,1
6665,P1MCPUFP__CPUFP500K_0320__00517,pvrig_8x6b_chainB,0.8210174441337585,1
6666,P1MCPUFP__CPUFP500K_0336__00556,pvrig_8x6b_chainB,0.7963473796844482,1
6667,P1MCPUFP__CPUFP500K_0158__00745,pvrig_8x6b_chainB,0.13493706285953522,0
6668,P1MCPUFP__CPUFP500K_0377__00192,pvrig_8x6b_chainB,0.42200055718421936,1
6669,P1MCPUFP__CPUFP500K_0484__00354,pvrig_8x6b_chainB,0.03656986355781555,0
6670,P1MCPUFP__CPUFP500K_0321__00222,pvrig_8x6b_chainB,0.6864874958992004,1
6671,P1MCPUFP__CPUFP500K_0341__00081,pvrig_8x6b_chainB,0.7562659978866577,1
6672,P1MCPUFP__CPUFP500K_0348__00350,pvrig_8x6b_chainB,0.530852198600769,1
6673,P1MCPUFP__CPUFP500K_0170__00610,pvrig_8x6b_chainB,0.7233550548553467,1
6674,P1MCPUFP__CPUFP500K_0485__00678,pvrig_8x6b_chainB,0.41140446066856384,1
6675,P1MCPUFP__CPUFP500K_0114__00726,pvrig_8x6b_chainB,0.13072487711906433,0
6676,P1MCPUFP__CPUFP500K_0135__00495,pvrig_8x6b_chainB,0.47202640771865845,1
6677,P1MCPUFP__CPUFP500K_0449__00366,pvrig_8x6b_chainB,0.2739975154399872,0
6678,P1MCPUFP__CPUFP500K_0356__00607,pvrig_8x6b_chainB,0.08861489593982697,0
6679,P1MCPUFP__CPUFP500K_0179__00609,pvrig_8x6b_chainB,0.2140578180551529,0
6680,P1MCPUFP__CPUFP500K_0498__00748,pvrig_8x6b_chainB,0.20750656723976135,0
6681,P1MCPUFP__CPUFP500K_0122__00582,pvrig_8x6b_chainB,0.7379525303840637,1
6682,P1MCPUFP__CPUFP500K_0143__00690,pvrig_8x6b_chainB,0.8058210015296936,1
6683,P1MCPUFP__CPUFP500K_0453__00053,pvrig_8x6b_chainB,0.17598804831504822,0
6684,P1MCPUFP__CPUFP500K_0364__00553,pvrig_8x6b_chainB,0.3905416429042816,1
6685,P1MCPUFP__CPUFP500K_0283__00760,pvrig_8x6b_chainB,0.33855393528938293,1
6686,P1MCPUFP__CPUFP500K_0308__00688,pvrig_8x6b_chainB,0.417267382144928,1
6687,P1MCPUFP__CPUFP500K_0332__00889,pvrig_8x6b_chainB,0.206548273563385,0
6688,P1MCPUFP__CPUFP500K_0151__00451,pvrig_8x6b_chainB,0.5690963864326477,1
6689,P1MCPUFP__CPUFP500K_0369__00146,pvrig_8x6b_chainB,0.29503077268600464,0
6690,P1MCPUFP__CPUFP500K_0372__00555,pvrig_8x6b_chainB,0.5877245664596558,1
6691,P1MCPUFP__CPUFP500K_0313__00206,pvrig_8x6b_chainB,0.37364569306373596,1
6692,P1MCPUFP__CPUFP500K_0320__00549,pvrig_8x6b_chainB,0.7582825422286987,1
6693,P1MCPUFP__CPUFP500K_0336__00588,pvrig_8x6b_chainB,0.7695446610450745,1
6694,P1MCPUFP__CPUFP500K_0158__00777,pvrig_8x6b_chainB,0.24064059555530548,0
6695,P1MCPUFP__CPUFP500K_0377__00224,pvrig_8x6b_chainB,0.32745954394340515,1
6696,P1MCPUFP__CPUFP500K_0484__00386,pvrig_8x6b_chainB,0.16089428961277008,0
6697,P1MCPUFP__CPUFP500K_0321__00260,pvrig_8x6b_chainB,0.6441915035247803,1
6698,P1MCPUFP__CPUFP500K_0341__00157,pvrig_8x6b_chainB,0.7659059166908264,1
6699,P1MCPUFP__CPUFP500K_0348__00395,pvrig_8x6b_chainB,0.7516270875930786,1
6700,P1MCPUFP__CPUFP500K_0170__00644,pvrig_8x6b_chainB,0.5036690831184387,1
6701,P1MCPUFP__CPUFP500K_0485__00714,pvrig_8x6b_chainB,0.48733702301979065,1
6702,P1MCPUFP__CPUFP500K_0114__00758,pvrig_8x6b_chainB,0.5214587450027466,1
6703,P1MCPUFP__CPUFP500K_0135__00527,pvrig_8x6b_chainB,0.39925193786621094,1
6704,P1MCPUFP__CPUFP500K_0449__00398,pvrig_8x6b_chainB,0.3825191259384155,1
6705,P1MCPUFP__CPUFP500K_0356__00639,pvrig_8x6b_chainB,0.2975435256958008,0
6706,P1MCPUFP__CPUFP500K_0179__00642,pvrig_8x6b_chainB,0.4752710461616516,1
6707,P1MCPUFP__CPUFP500K_0502__00063,pvrig_8x6b_chainB,0.05808309093117714,0
6708,P1MCPUFP__CPUFP500K_0122__00617,pvrig_8x6b_chainB,0.6964834928512573,1
6709,P1MCPUFP__CPUFP500K_0143__00727,pvrig_8x6b_chainB,0.8362215161323547,1
6710,P1MCPUFP__CPUFP500K_0453__00087,pvrig_8x6b_chainB,0.13649478554725647,0
6711,P1MCPUFP__CPUFP500K_0364__00585,pvrig_8x6b_chainB,0.5420933961868286,1
6712,P1MCPUFP__CPUFP500K_0283__00794,pvrig_8x6b_chainB,0.5996917486190796,1
6713,P1MCPUFP__CPUFP500K_0308__00720,pvrig_8x6b_chainB,0.3609597086906433,1
6714,P1MCPUFP__CPUFP500K_0332__00923,pvrig_8x6b_chainB,0.21235881745815277,0
6715,P1MCPUFP__CPUFP500K_0151__00507,pvrig_8x6b_chainB,0.21229243278503418,0
6716,P1MCPUFP__CPUFP500K_0369__00184,pvrig_8x6b_chainB,0.5166499614715576,1
6717,P1MCPUFP__CPUFP500K_0372__00587,pvrig_8x6b_chainB,0.6680977940559387,1
6718,P1MCPUFP__CPUFP500K_0313__00238,pvrig_8x6b_chainB,0.230268657207489,0
6719,P1MCPUFP__CPUFP500K_0320__00581,pvrig_8x6b_chainB,0.632182776927948,1
6720,P1MCPUFP__CPUFP500K_0336__00620,pvrig_8x6b_chainB,0.8506680130958557,1
6721,P1MCPUFP__CPUFP500K_0158__00809,pvrig_8x6b_chainB,0.07518225163221359,0
6722,P1MCPUFP__CPUFP500K_0377__00257,pvrig_8x6b_chainB,0.3426932394504547,1
6723,P1MCPUFP__CPUFP500K_0484__00418,pvrig_8x6b_chainB,0.13392116129398346,0
6724,P1MCPUFP__CPUFP500K_0321__00293,pvrig_8x6b_chainB,0.7521868348121643,1
6725,P1MCPUFP__CPUFP500K_0341__00229,pvrig_8x6b_chainB,0.7314156889915466,1
6726,P1MCPUFP__CPUFP500K_0348__00431,pvrig_8x6b_chainB,0.5680485963821411,1
6727,P1MCPUFP__CPUFP500K_0170__00677,pvrig_8x6b_chainB,0.4071655869483948,1
6728,P1MCPUFP__CPUFP500K_0485__00748,pvrig_8x6b_chainB,0.21937061846256256,0
6729,P1MCPUFP__CPUFP500K_0114__00790,pvrig_8x6b_chainB,0.241433247923851,0
6730,P1MCPUFP__CPUFP500K_0135__00560,pvrig_8x6b_chainB,0.29777050018310547,0
6731,P1MCPUFP__CPUFP500K_0449__00430,pvrig_8x6b_chainB,0.26581740379333496,0
6732,P1MCPUFP__CPUFP500K_0356__00671,pvrig_8x6b_chainB,0.223104789853096,0
6733,P1MCPUFP__CPUFP500K_0179__00674,pvrig_8x6b_chainB,0.38173148036003113,1
6734,P1MCPUFP__CPUFP500K_0502__00239,pvrig_8x6b_chainB,0.3031575083732605,1
6735,P1MCPUFP__CPUFP500K_0122__00651,pvrig_8x6b_chainB,0.7409220337867737,1
6736,P1MCPUFP__CPUFP500K_0143__00767,pvrig_8x6b_chainB,0.6577643156051636,1
6737,P1MCPUFP__CPUFP500K_0453__00126,pvrig_8x6b_chainB,0.18717199563980103,0
6738,P1MCPUFP__CPUFP500K_0364__00617,pvrig_8x6b_chainB,0.25528183579444885,0
6739,P1MCPUFP__CPUFP500K_0283__00830,pvrig_8x6b_chainB,0.6311662793159485,1
6740,P1MCPUFP__CPUFP500K_0308__00753,pvrig_8x6b_chainB,0.3152291178703308,1
6741,P1MCPUFP__CPUFP500K_0424__00020,pvrig_8x6b_chainB,0.11727973073720932,0
6742,P1MCPUFP__CPUFP500K_0151__00553,pvrig_8x6b_chainB,0.7366164922714233,1
6743,P1MCPUFP__CPUFP500K_0369__00229,pvrig_8x6b_chainB,0.3018311858177185,1
6744,P1MCPUFP__CPUFP500K_0372__00619,pvrig_8x6b_chainB,0.531604528427124,1
6745,P1MCPUFP__CPUFP500K_0313__00270,pvrig_8x6b_chainB,0.3643970489501953,1
6746,P1MCPUFP__CPUFP500K_0320__00613,pvrig_8x6b_chainB,0.7022451758384705,1
6747,P1MCPUFP__CPUFP500K_0336__00652,pvrig_8x6b_chainB,0.7168793082237244,1
6748,P1MCPUFP__CPUFP500K_0158__00841,pvrig_8x6b_chainB,0.1594269722700119,0
6749,P1MCPUFP__CPUFP500K_0377__00289,pvrig_8x6b_chainB,0.2356194406747818,0
6750,P1MCPUFP__CPUFP500K_0484__00450,pvrig_8x6b_chainB,0.153910294175148,0
6751,P1MCPUFP__CPUFP500K_0321__00327,pvrig_8x6b_chainB,0.7306536436080933,1
6752,P1MCPUFP__CPUFP500K_0341__00286,pvrig_8x6b_chainB,0.8604677319526672,1
6753,P1MCPUFP__CPUFP500K_0348__00470,pvrig_8x6b_chainB,0.6125123500823975,1
6754,P1MCPUFP__CPUFP500K_0170__00710,pvrig_8x6b_chainB,0.3104291260242462,1
6755,P1MCPUFP__CPUFP500K_0485__00782,pvrig_8x6b_chainB,0.344685822725296,1
6756,P1MCPUFP__CPUFP500K_0114__00823,pvrig_8x6b_chainB,0.3123506009578705,1
6757,P1MCPUFP__CPUFP500K_0135__00592,pvrig_8x6b_chainB,0.40651842951774597,1
6758,P1MCPUFP__CPUFP500K_0449__00462,pvrig_8x6b_chainB,0.39160436391830444,1
6759,P1MCPUFP__CPUFP500K_0356__00703,pvrig_8x6b_chainB,0.13535770773887634,0
6760,P1MCPUFP__CPUFP500K_0179__00706,pvrig_8x6b_chainB,0.380775511264801,1
6761,P1MCPUFP__CPUFP500K_0502__00463,pvrig_8x6b_chainB,0.08029059320688248,0
6762,P1MCPUFP__CPUFP500K_0122__00683,pvrig_8x6b_chainB,0.7571204304695129,1
6763,P1MCPUFP__CPUFP500K_0143__00809,pvrig_8x6b_chainB,0.7145615220069885,1
6764,P1MCPUFP__CPUFP500K_0453__00159,pvrig_8x6b_chainB,0.05544817075133324,0
