candidate_id	seed	gpu_id	source_table	status	rf2_status	rf2_reason	old_gate_status	formal_multiseed_gate_status	interaction_pae	pred_lddt	pae	target_aligned_antibody_rmsd	target_aligned_cdr_rmsd	framework_aligned_antibody_rmsd	framework_aligned_cdr_rmsd	rf2_output_pdb	rf2_failure_label_policy
PVRIG_RFAb_v2_P5_ekg_L_bb005_mpn00	43	1	rf2_metrics	present	RF2_POSE_NOT_RECOVERED	target_aligned_antibody_rmsd>=2A	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	8.1	0.9	4.8	3.71	2.57	0.54	0.67	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_43/shards/gpu_1/output/PVRIG_RFAb_v2_P5_ekg_L_bb005_mpn00_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_L_bb005_mpn00	44	1	rf2_metrics	present	RF2_POSE_NOT_RECOVERED	target_aligned_antibody_rmsd>=2A	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	8.16	0.9	4.83	3.79	2.69	0.55	0.69	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_44/shards/gpu_1/output/PVRIG_RFAb_v2_P5_ekg_L_bb005_mpn00_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_L_bb005_mpn01	42	2	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	OLD_GATE_FAIL_OR_MISSING_STRICT_SEED42	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	18.11	0.91	9.78	21.52	24.93	0.52	0.65	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_42/shards/gpu_2/output/PVRIG_RFAb_v2_P5_ekg_L_bb005_mpn01_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_L_bb005_mpn01	43	2	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	17.46	0.91	9.45	12.54	11.87	0.53	0.67	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_43/shards/gpu_2/output/PVRIG_RFAb_v2_P5_ekg_L_bb005_mpn01_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_L_bb005_mpn01	44	2	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	17.78	0.91	9.61	11.51	11.34	0.52	0.66	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_44/shards/gpu_2/output/PVRIG_RFAb_v2_P5_ekg_L_bb005_mpn01_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_L_bb006_mpn00	42	3	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	OLD_GATE_FAIL_OR_MISSING_STRICT_SEED42	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	14.11	0.9	7.81	18.33	15.14	0.59	0.82	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_42/shards/gpu_3/output/PVRIG_RFAb_v2_P5_ekg_L_bb006_mpn00_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_L_bb006_mpn00	43	3	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	13.3	0.9	7.42	19.86	16.5	0.57	0.76	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_43/shards/gpu_3/output/PVRIG_RFAb_v2_P5_ekg_L_bb006_mpn00_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_L_bb006_mpn00	44	3	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	13.67	0.9	7.6	20.33	16.53	0.59	0.82	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_44/shards/gpu_3/output/PVRIG_RFAb_v2_P5_ekg_L_bb006_mpn00_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_L_bb006_mpn01	42	4	rf2_metrics	present	RF2_POSE_NOT_RECOVERED	target_aligned_antibody_rmsd>=2A	OLD_GATE_FAIL_OR_MISSING_STRICT_SEED42	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	6.83	0.9	4.19	3.07	1.8	0.57	0.78	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_42/shards/gpu_4/output/PVRIG_RFAb_v2_P5_ekg_L_bb006_mpn01_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_L_bb006_mpn01	43	4	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	10.86	0.9	6.19	1.41	1.45	0.57	0.82	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_43/shards/gpu_4/output/PVRIG_RFAb_v2_P5_ekg_L_bb006_mpn01_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_L_bb006_mpn01	44	4	rf2_metrics	present	RF2_POSE_NOT_RECOVERED	target_aligned_antibody_rmsd>=2A	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	5.42	0.9	3.5	4.08	2.16	0.58	0.76	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_44/shards/gpu_4/output/PVRIG_RFAb_v2_P5_ekg_L_bb006_mpn01_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_L_bb006_mpn02	42	5	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	OLD_GATE_FAIL_OR_MISSING_STRICT_SEED42	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	18.05	0.9	9.79	13.94	15.63	0.51	0.62	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_42/shards/gpu_5/output/PVRIG_RFAb_v2_P5_ekg_L_bb006_mpn02_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_L_bb006_mpn02	43	5	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	17.61	0.9	9.59	17.45	15.53	0.51	0.62	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_43/shards/gpu_5/output/PVRIG_RFAb_v2_P5_ekg_L_bb006_mpn02_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_L_bb006_mpn02	44	5	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	18.22	0.9	9.88	23.67	20.75	0.53	0.7	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_44/shards/gpu_5/output/PVRIG_RFAb_v2_P5_ekg_L_bb006_mpn02_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_L_bb006_mpn03	42	7	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	OLD_GATE_FAIL_OR_MISSING_STRICT_SEED42	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	16.17	0.9	8.85	9.53	7.92	0.57	0.75	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_42/shards/gpu_7/output/PVRIG_RFAb_v2_P5_ekg_L_bb006_mpn03_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_L_bb006_mpn03	43	7	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	17.61	0.9	9.59	16.07	14.54	0.55	0.73	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_43/shards/gpu_7/output/PVRIG_RFAb_v2_P5_ekg_L_bb006_mpn03_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_L_bb006_mpn03	44	7	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	16.53	0.9	9.02	16.43	14.37	0.57	0.76	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_44/shards/gpu_7/output/PVRIG_RFAb_v2_P5_ekg_L_bb006_mpn03_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_L_bb007_mpn00	42	1	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	OLD_GATE_FAIL_OR_MISSING_STRICT_SEED42	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	14.81	0.9	8.21	11.18	11.79	0.56	0.69	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_42/shards/gpu_1/output/PVRIG_RFAb_v2_P5_ekg_L_bb007_mpn00_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_L_bb007_mpn00	43	1	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	14.19	0.9	7.9	6.26	6.53	0.53	0.64	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_43/shards/gpu_1/output/PVRIG_RFAb_v2_P5_ekg_L_bb007_mpn00_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_L_bb007_mpn00	44	1	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	14.52	0.9	8.06	8.29	9.05	0.56	0.67	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_44/shards/gpu_1/output/PVRIG_RFAb_v2_P5_ekg_L_bb007_mpn00_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_L_bb007_mpn01	42	2	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	OLD_GATE_FAIL_OR_MISSING_STRICT_SEED42	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	13.78	0.9	7.67	3.12	2.93	0.51	0.57	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_42/shards/gpu_2/output/PVRIG_RFAb_v2_P5_ekg_L_bb007_mpn01_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_L_bb007_mpn01	43	2	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	11.65	0.9	6.63	5.52	3.73	0.55	0.68	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_43/shards/gpu_2/output/PVRIG_RFAb_v2_P5_ekg_L_bb007_mpn01_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_L_bb007_mpn01	44	2	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	12.54	0.9	7.09	4.31	3.19	0.57	0.68	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_44/shards/gpu_2/output/PVRIG_RFAb_v2_P5_ekg_L_bb007_mpn01_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_L_bb007_mpn02	42	3	rf2_metrics	present	RF2_POSE_NOT_RECOVERED	target_aligned_antibody_rmsd>=2A	OLD_GATE_FAIL_OR_MISSING_STRICT_SEED42	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	9.79	0.9	5.66	4.01	3.76	0.67	1.02	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_42/shards/gpu_3/output/PVRIG_RFAb_v2_P5_ekg_L_bb007_mpn02_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_L_bb007_mpn02	43	3	rf2_metrics	present	RF2_POSE_NOT_RECOVERED	target_aligned_antibody_rmsd>=2A	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	9.93	0.89	5.8	3.34	3.12	0.55	0.63	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_43/shards/gpu_3/output/PVRIG_RFAb_v2_P5_ekg_L_bb007_mpn02_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_L_bb007_mpn02	44	3	rf2_metrics	present	RF2_POSE_NOT_RECOVERED	target_aligned_antibody_rmsd>=2A	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	9.73	0.89	5.68	3.48	3.11	0.65	0.94	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_44/shards/gpu_3/output/PVRIG_RFAb_v2_P5_ekg_L_bb007_mpn02_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_S_bb000_mpn00	42	4	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	OLD_GATE_FAIL_OR_MISSING_STRICT_SEED42	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	11.06	0.89	6.36	35.91	18.05	0.66	1.25	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_42/shards/gpu_4/output/PVRIG_RFAb_v2_P5_ekg_S_bb000_mpn00_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_S_bb000_mpn00	43	4	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	14.32	0.9	7.97	23.43	25.91	0.66	1.29	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_43/shards/gpu_4/output/PVRIG_RFAb_v2_P5_ekg_S_bb000_mpn00_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_S_bb000_mpn00	44	4	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	14.79	0.89	8.22	36.53	26.03	0.62	1.06	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_44/shards/gpu_4/output/PVRIG_RFAb_v2_P5_ekg_S_bb000_mpn00_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_S_bb000_mpn01	42	5	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	OLD_GATE_FAIL_OR_MISSING_STRICT_SEED42	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	13.06	0.89	7.49	42.75	21.28	0.74	1.46	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_42/shards/gpu_5/output/PVRIG_RFAb_v2_P5_ekg_S_bb000_mpn01_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_S_bb000_mpn01	43	5	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	16.41	0.9	9.13	38.37	25.07	0.69	1.26	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_43/shards/gpu_5/output/PVRIG_RFAb_v2_P5_ekg_S_bb000_mpn01_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_S_bb000_mpn01	44	5	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	12.34	0.89	7.18	42.51	20.7	0.81	1.71	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_44/shards/gpu_5/output/PVRIG_RFAb_v2_P5_ekg_S_bb000_mpn01_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_S_bb000_mpn02	42	7	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	OLD_GATE_FAIL_OR_MISSING_STRICT_SEED42	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	17.04	0.9	9.4	33.86	25.57	0.67	1.23	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_42/shards/gpu_7/output/PVRIG_RFAb_v2_P5_ekg_S_bb000_mpn02_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_S_bb000_mpn02	43	7	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	15.57	0.9	8.65	28.91	29.57	0.63	1.18	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_43/shards/gpu_7/output/PVRIG_RFAb_v2_P5_ekg_S_bb000_mpn02_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_S_bb000_mpn02	44	7	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	12.66	0.9	7.19	5.33	5.47	0.65	1.2	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_44/shards/gpu_7/output/PVRIG_RFAb_v2_P5_ekg_S_bb000_mpn02_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_S_bb000_mpn03	42	1	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	OLD_GATE_FAIL_OR_MISSING_STRICT_SEED42	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	12.13	0.9	6.89	4.32	5.13	0.62	1.11	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_42/shards/gpu_1/output/PVRIG_RFAb_v2_P5_ekg_S_bb000_mpn03_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_S_bb000_mpn03	43	1	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	11.49	0.9	6.57	4.59	5.94	0.65	1.2	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_43/shards/gpu_1/output/PVRIG_RFAb_v2_P5_ekg_S_bb000_mpn03_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_S_bb000_mpn03	44	1	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	11.86	0.9	6.75	4.15	5.23	0.59	1.06	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_44/shards/gpu_1/output/PVRIG_RFAb_v2_P5_ekg_S_bb000_mpn03_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_S_bb001_mpn00	42	2	rf2_metrics	present	RF2_POSE_NOT_RECOVERED	target_aligned_antibody_rmsd>=2A	OLD_GATE_FAIL_OR_MISSING_STRICT_SEED42	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	4.91	0.9	3.22	4.9	4.33	0.55	0.78	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_42/shards/gpu_2/output/PVRIG_RFAb_v2_P5_ekg_S_bb001_mpn00_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_S_bb001_mpn00	43	2	rf2_metrics	present	RF2_POSE_NOT_RECOVERED	target_aligned_antibody_rmsd>=2A	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	4.79	0.91	3.15	4.89	4.33	0.53	0.73	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_43/shards/gpu_2/output/PVRIG_RFAb_v2_P5_ekg_S_bb001_mpn00_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_S_bb001_mpn00	44	2	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	15.43	0.9	8.51	43.99	20.4	0.6	1.0	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_44/shards/gpu_2/output/PVRIG_RFAb_v2_P5_ekg_S_bb001_mpn00_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_S_bb001_mpn01	42	3	rf2_metrics	present	RF2_POSE_NOT_RECOVERED	target_aligned_antibody_rmsd>=2A	OLD_GATE_FAIL_OR_MISSING_STRICT_SEED42	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	5.72	0.9	3.64	4.49	4.17	0.54	0.68	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_42/shards/gpu_3/output/PVRIG_RFAb_v2_P5_ekg_S_bb001_mpn01_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_S_bb001_mpn01	43	3	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	14.24	0.9	7.95	43.4	19.96	0.59	0.96	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_43/shards/gpu_3/output/PVRIG_RFAb_v2_P5_ekg_S_bb001_mpn01_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_S_bb001_mpn01	44	3	rf2_metrics	present	RF2_POSE_NOT_RECOVERED	target_aligned_antibody_rmsd>=2A	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	5.51	0.9	3.51	4.54	4.14	0.53	0.73	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_44/shards/gpu_3/output/PVRIG_RFAb_v2_P5_ekg_S_bb001_mpn01_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_S_bb001_mpn02	42	4	rf2_metrics	present	RF2_POSE_NOT_RECOVERED	target_aligned_antibody_rmsd>=2A	OLD_GATE_FAIL_OR_MISSING_STRICT_SEED42	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	4.89	0.9	3.23	4.89	4.33	0.55	0.75	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_42/shards/gpu_4/output/PVRIG_RFAb_v2_P5_ekg_S_bb001_mpn02_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_S_bb001_mpn02	43	4	rf2_metrics	present	RF2_POSE_NOT_RECOVERED	target_aligned_antibody_rmsd>=2A	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	4.57	0.91	3.07	4.92	4.41	0.53	0.72	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_43/shards/gpu_4/output/PVRIG_RFAb_v2_P5_ekg_S_bb001_mpn02_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_S_bb001_mpn02	44	4	rf2_metrics	present	RF2_POSE_NOT_RECOVERED	target_aligned_antibody_rmsd>=2A	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	4.68	0.91	3.12	4.88	4.39	0.53	0.73	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_44/shards/gpu_4/output/PVRIG_RFAb_v2_P5_ekg_S_bb001_mpn02_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_S_bb001_mpn03	42	5	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	OLD_GATE_FAIL_OR_MISSING_STRICT_SEED42	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	15.94	0.9	8.86	31.52	12.43	0.65	1.17	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_42/shards/gpu_5/output/PVRIG_RFAb_v2_P5_ekg_S_bb001_mpn03_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_S_bb001_mpn03	43	5	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	16.01	0.9	8.9	37.63	24.9	0.67	1.21	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_43/shards/gpu_5/output/PVRIG_RFAb_v2_P5_ekg_S_bb001_mpn03_best.pdb	qc_status_only
PVRIG_RFAb_v2_P5_ekg_S_bb001_mpn03	44	5	rf2_metrics	present	RF2_LOW_INTERACTION_CONFIDENCE	interaction_pae>=10	NOT_APPLICABLE_ENRICHMENT_SEED	PENDING_SEED42_PRIMARY_BEFORE_ENRICHMENT	15.83	0.9	8.81	37.68	18.74	0.64	1.09	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/rf2/multiseed/seeds/seed_44/shards/gpu_5/output/PVRIG_RFAb_v2_P5_ekg_S_bb001_mpn03_best.pdb	qc_status_only
