candidate_id	sequence_sha256	arm_id	backbone_group_id	sequence_group_id	known_positive	known_positive_ids	split	binder_axis_status	binder_label	pose_quality_status	pose_quality_haddock_score	affinity_proxy_status	affinity_proxy_score	blocker_geometry_status	blocker_geometry_score	rf2_recovery_status	rf2_recovery_rmsd	rf2_plddt	monomer_qc_status	monomer_qc_score	docking_status	selected_model_path	training_eligible
PVRIG_RFAb_v2_P6_ekg_S_bb004_mpn02	ba5c6aa4a5aa77a2f8f271cd94ba57c610165f6c845f240de1ccc7d71cf5f48e	P6_ekg_S	P6_ekg_S_bb004	cdr3fam_6250cae5f36a422f	false		validation	deferred	unknown	present	-73.3266	present	-73.3266	present	0.0	present	7.53	0.88	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_ekg_S_bb004_mpn02/run_PVRIG_RFAb_v2_P6_ekg_S_bb004_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_ekg_S_bb004_mpn03	d304b5addebd02fd64bf3abecd31a67ff04ad8036b5d6c4bd63f61283a15f7e6	P6_ekg_S	P6_ekg_S_bb004	cdr3fam_6250cae5f36a422f	false		validation	deferred	unknown	present	-85.958	present	-85.958	present	0.0	present	4.14	0.88	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_ekg_S_bb004_mpn03/run_PVRIG_RFAb_v2_P6_ekg_S_bb004_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_ekg_S_bb005_mpn00	d99d046ca1092575941d3f95734bd4e82c3048415c87b938981a07a0ffcb44da	P6_ekg_S	P6_ekg_S_bb005	cdr3fam_9421d3e3572c34ff	false		validation	deferred	unknown	present	-76.069	present	-76.069	present	0.0	present	41.73	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_ekg_S_bb005_mpn00/run_PVRIG_RFAb_v2_P6_ekg_S_bb005_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_ekg_S_bb005_mpn01	32d30f7f5ef834f9bc5b99538cbf197c0de00eb5da919ad14662efe0df08efdb	P6_ekg_S	P6_ekg_S_bb005	cdr3fam_9421d3e3572c34ff	false		validation	deferred	unknown	present	-69.9562	present	-69.9562	present	0.0	present	7.25	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_ekg_S_bb005_mpn01/run_PVRIG_RFAb_v2_P6_ekg_S_bb005_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_ekg_S_bb005_mpn02	480320519d6882faa51b06f45679c65b5ed525cf11ebf877bc0eb90580aa825a	P6_ekg_S	P6_ekg_S_bb005	cdr3fam_9421d3e3572c34ff	false		validation	deferred	unknown	present	-65.2123	present	-65.2123	present	0.0	present	39.82	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_ekg_S_bb005_mpn02/run_PVRIG_RFAb_v2_P6_ekg_S_bb005_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_ekg_S_bb005_mpn03	dff1d600abd0a0590c0faef7c03ddc733f74a0c9e61bf4ae6f87088b35532c49	P6_ekg_S	P6_ekg_S_bb005	cdr3fam_9421d3e3572c34ff	false		validation	deferred	unknown	present	-70.643	present	-70.643	present	0.0	present	30.17	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_ekg_S_bb005_mpn03/run_PVRIG_RFAb_v2_P6_ekg_S_bb005_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_ekg_S_bb006_mpn03	b747fa64b96b19791b49bec148f13e418db7d4dde1aa372b6f8679f3da5a048c	P6_ekg_S	P6_ekg_S_bb006	cdr3fam_445c63f4195c5686	false		validation	deferred	unknown	present	-58.2883	present	-58.2883	present	0.0	present	42.61	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_ekg_S_bb006_mpn03/run_PVRIG_RFAb_v2_P6_ekg_S_bb006_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_ekg_S_bb007_mpn00	4e24df9cfb114bb662517d10e2415774ac0220a6369f41c24a20a8d63ec911f3	P6_ekg_S	P6_ekg_S_bb007	cdr3fam_06e917d48c2d8cde	false		validation	deferred	unknown	present	-76.0428	present	-76.0428	present	0.0	present	36.9	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_ekg_S_bb007_mpn00/run_PVRIG_RFAb_v2_P6_ekg_S_bb007_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_ekg_S_bb007_mpn01	5746f96f5a3d6f050aecf138f3d448f66b41ed5a1a4ffe2e264c4a16001f592a	P6_ekg_S	P6_ekg_S_bb007	cdr3fam_06e917d48c2d8cde	false		validation	deferred	unknown	present	-59.4834	present	-59.4834	present	0.0	present	9.08	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_ekg_S_bb007_mpn01/run_PVRIG_RFAb_v2_P6_ekg_S_bb007_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_ekg_S_bb007_mpn02	6458269b84d7d356270d505b48efcf4487e040f754f4e50bcdab580e091909a5	P6_ekg_S	P6_ekg_S_bb007	cdr3fam_06e917d48c2d8cde	false		validation	deferred	unknown	present	-85.2152	present	-85.2152	present	0.0	present	8.84	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_ekg_S_bb007_mpn02/run_PVRIG_RFAb_v2_P6_ekg_S_bb007_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_ekg_S_bb007_mpn03	9ba43185cab826add59dcb9c28ffeb2e016b1a23031662995b0e6fd61cbdfd7a	P6_ekg_S	P6_ekg_S_bb007	cdr3fam_06e917d48c2d8cde	false		validation	deferred	unknown	present	-78.8536	present	-78.8536	present	0.0	present	5.36	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_ekg_S_bb007_mpn03/run_PVRIG_RFAb_v2_P6_ekg_S_bb007_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_qkg_L_bb000_mpn00	8a53a1bc5c96ebc3af287a0c026670ff3ac1e784df6319dd27bd6b6aca4c5012	P6_qkg_L	P6_qkg_L_bb000	cdr3fam_437693d92536fdcc	false		train	deferred	unknown	present	-82.4498	present	-82.4498	present	0.0	present	20.9	0.88	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_L_bb000_mpn00/run_PVRIG_RFAb_v2_P6_qkg_L_bb000_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qkg_L_bb000_mpn01	12241aadcf78ea5c3293d1edef120d3934a8d97256f8520534b9a87162daa794	P6_qkg_L	P6_qkg_L_bb000	cdr3fam_437693d92536fdcc	false		train	deferred	unknown	present	-94.9952	present	-94.9952	present	0.0	present	8.35	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_L_bb000_mpn01/run_PVRIG_RFAb_v2_P6_qkg_L_bb000_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qkg_L_bb000_mpn02	6eece143eb61987edd0831cfccfa9b9595034aae33cb6b5afeeade9b31f06043	P6_qkg_L	P6_qkg_L_bb000	cdr3fam_437693d92536fdcc	false		train	deferred	unknown	present	-81.583	present	-81.583	present	0.0	present	25.79	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_L_bb000_mpn02/run_PVRIG_RFAb_v2_P6_qkg_L_bb000_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qkg_L_bb000_mpn03	6a00915a3d2063b45b5bbc0e9fc2507a1c319fb3cb5e02d7ee18ffa13f6f1d36	P6_qkg_L	P6_qkg_L_bb000	cdr3fam_437693d92536fdcc	false		train	deferred	unknown	present	-79.5639	present	-79.5639	present	0.0	present	8.81	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_L_bb000_mpn03/run_PVRIG_RFAb_v2_P6_qkg_L_bb000_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qkg_L_bb001_mpn00	35831f4f8daff6cc1d86895882764cc8aef5f27f654f35067bcc01b08e04f250	P6_qkg_L	P6_qkg_L_bb001	cdr3fam_66145dd0508e246a	false		train	deferred	unknown	present	-60.6836	present	-60.6836	present	0.0	present	16.97	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_L_bb001_mpn00/run_PVRIG_RFAb_v2_P6_qkg_L_bb001_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qkg_L_bb001_mpn01	969ddccbbf66a69774909f47783a253a929dfc5da36dbaf061ca0a0fac26f68c	P6_qkg_L	P6_qkg_L_bb001	cdr3fam_66145dd0508e246a	false		train	deferred	unknown	present	-63.6156	present	-63.6156	present	0.0	present	11.76	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_L_bb001_mpn01/run_PVRIG_RFAb_v2_P6_qkg_L_bb001_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qkg_L_bb001_mpn02	8db77a51b87fb1e27346fb0ebebda0aa02aa6f519b70e01f82e82987aaea9985	P6_qkg_L	P6_qkg_L_bb001	cdr3fam_66145dd0508e246a	false		train	deferred	unknown	present	-73.8086	present	-73.8086	present	0.0	present	14.65	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_L_bb001_mpn02/run_PVRIG_RFAb_v2_P6_qkg_L_bb001_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qkg_L_bb001_mpn03	37cc81fa9915da3e0481d7375e2daf2bc715107b19c8a65ca8ec07bed2dceb5c	P6_qkg_L	P6_qkg_L_bb001	cdr3fam_66145dd0508e246a	false		train	deferred	unknown	present	-80.9838	present	-80.9838	present	0.0	present	14.93	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_L_bb001_mpn03/run_PVRIG_RFAb_v2_P6_qkg_L_bb001_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qkg_L_bb002_mpn00	84b42ef051f1c66e7de2f0e6b94cfbc3dc3d0e7ddc47a9487ce650ee338fa4a4	P6_qkg_L	P6_qkg_L_bb002	cdr3fam_437693d92536fdcc	false		train	deferred	unknown	present	-79.9272	present	-79.9272	present	0.0	present	6.5	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_L_bb002_mpn00/run_PVRIG_RFAb_v2_P6_qkg_L_bb002_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qkg_L_bb002_mpn01	31db8b8438dd96339509623c087c4486e825f6f4e08497d6da127e968a86ccec	P6_qkg_L	P6_qkg_L_bb002	cdr3fam_437693d92536fdcc	false		train	deferred	unknown	present	-85.6913	present	-85.6913	present	0.0	present	32.03	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_L_bb002_mpn01/run_PVRIG_RFAb_v2_P6_qkg_L_bb002_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qkg_L_bb002_mpn02	ee04e72470c5fc11b3c96f49c68f090a5040fd1ae9cf989f17e4d155a050be83	P6_qkg_L	P6_qkg_L_bb002	cdr3fam_437693d92536fdcc	false		train	deferred	unknown	present	-76.8435	present	-76.8435	present	0.0	present	17.56	0.92	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_L_bb002_mpn02/run_PVRIG_RFAb_v2_P6_qkg_L_bb002_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qkg_L_bb002_mpn03	5054a97367d42e9b3581c1f3049ebb4fc26b52f6b93bc59a8b48ea6afec652ad	P6_qkg_L	P6_qkg_L_bb002	cdr3fam_437693d92536fdcc	false		train	deferred	unknown	present	-83.5213	present	-83.5213	present	0.0	present	6.87	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_L_bb002_mpn03/run_PVRIG_RFAb_v2_P6_qkg_L_bb002_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qkg_L_bb003_mpn00	57701fc0b824f1639e60c5b9ba592e988d2296d7841d5899dd41a861318d4fea	P6_qkg_L	P6_qkg_L_bb003	cdr3fam_46fd6a273c482d41	false		train	deferred	unknown	present	-85.7345	present	-85.7345	present	0.0	present	4.2	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_L_bb003_mpn00/run_PVRIG_RFAb_v2_P6_qkg_L_bb003_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qkg_L_bb003_mpn01	b24b4826b9e7f8d5bcb6cc4a690945baa544fe103f8b3b327fea97ef8a1bc82a	P6_qkg_L	P6_qkg_L_bb003	cdr3fam_46fd6a273c482d41	false		train	deferred	unknown	present	-81.5447	present	-81.5447	present	0.0	present	6.84	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_L_bb003_mpn01/run_PVRIG_RFAb_v2_P6_qkg_L_bb003_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qkg_L_bb003_mpn02	0bbb61b4d2863f1f74d3e5282eec3c962810609c35d4150556af5eca1f512766	P6_qkg_L	P6_qkg_L_bb003	cdr3fam_46fd6a273c482d41	false		train	deferred	unknown	present	-87.76	present	-87.76	present	0.0	present	4.88	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_L_bb003_mpn02/run_PVRIG_RFAb_v2_P6_qkg_L_bb003_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qkg_L_bb003_mpn03	c8c653cf0c06ad72ac8e6cbc098503f16bfafeb61d1e83b320bcfadb755be590	P6_qkg_L	P6_qkg_L_bb003	cdr3fam_46fd6a273c482d41	false		train	deferred	unknown	present	-83.2533	present	-83.2533	present	0.0	present	5.46	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_L_bb003_mpn03/run_PVRIG_RFAb_v2_P6_qkg_L_bb003_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qkg_L_bb004_mpn00	6ab9055c03809482fb29d9692e625e9eb22a414802717e0e96e0ee1e8d6dae1c	P6_qkg_L	P6_qkg_L_bb004	cdr3fam_adbd7c626350b752	false		train	deferred	unknown	present	-105.511	present	-105.511	present	0.0	present	12.87	0.87	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_L_bb004_mpn00/run_PVRIG_RFAb_v2_P6_qkg_L_bb004_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qkg_L_bb004_mpn01	151cf15d2d1d4cb158f679ec132d7f3ed7cabae8b035b580cfc4ccf6f6885082	P6_qkg_L	P6_qkg_L_bb004	cdr3fam_adbd7c626350b752	false		train	deferred	unknown	present	-102.055	present	-102.055	present	0.0	present	36.5	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_L_bb004_mpn01/run_PVRIG_RFAb_v2_P6_qkg_L_bb004_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qkg_L_bb004_mpn02	52de36c50191e052d898e0d115bd30bea97d678c7a6ba1831664f3644dc9daff	P6_qkg_L	P6_qkg_L_bb004	cdr3fam_adbd7c626350b752	false		train	deferred	unknown	present	-76.2318	present	-76.2318	present	0.0	present	6.52	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_L_bb004_mpn02/run_PVRIG_RFAb_v2_P6_qkg_L_bb004_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qkg_L_bb004_mpn03	93b94c499297d6f5d7b68c9617d109b77ac4c1de305c8b954e1d96e05cb587b9	P6_qkg_L	P6_qkg_L_bb004	cdr3fam_adbd7c626350b752	false		train	deferred	unknown	present	-76.2405	present	-76.2405	present	0.0	present	5.32	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_L_bb004_mpn03/run_PVRIG_RFAb_v2_P6_qkg_L_bb004_mpn03_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qkg_L_bb005_mpn00	9c8aed0710a05144ecc25f49c24737464004c2221e394941d374253343e97735	P6_qkg_L	P6_qkg_L_bb005	cdr3fam_dbf2838ed2d9a541	false		train	deferred	unknown	present	-70.5266	present	-70.5266	present	0.0	present	34.47	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_L_bb005_mpn00/run_PVRIG_RFAb_v2_P6_qkg_L_bb005_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qkg_L_bb005_mpn01	686aa763f966a0cda249b8dd585bd012f3688f88771767a8af571a416a14aaeb	P6_qkg_L	P6_qkg_L_bb005	cdr3fam_dbf2838ed2d9a541	false		train	deferred	unknown	present	-66.2373	present	-66.2373	present	0.0	present	44.13	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_L_bb005_mpn01/run_PVRIG_RFAb_v2_P6_qkg_L_bb005_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qkg_L_bb005_mpn02	05ae97d11a9a221ba2ff02012a759ed127759eb5806956ded2a8c7093c2064f9	P6_qkg_L	P6_qkg_L_bb005	cdr3fam_dbf2838ed2d9a541	false		train	deferred	unknown	present	-77.3878	present	-77.3878	present	0.0	present	8.15	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_L_bb005_mpn02/run_PVRIG_RFAb_v2_P6_qkg_L_bb005_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qkg_L_bb006_mpn00	063ddbf02340b8638cb32839800145f32ffb35f1b0ce7f592d10e5b4966bc46a	P6_qkg_L	P6_qkg_L_bb006	cdr3fam_66145dd0508e246a	false		train	deferred	unknown	present	-75.7006	present	-75.7006	present	0.0	present	10.9	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_L_bb006_mpn00/run_PVRIG_RFAb_v2_P6_qkg_L_bb006_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qkg_L_bb006_mpn01	5cd985b52ebd9806bfeee8fbeffa55aface3fd087ef38fb00a8f037251594947	P6_qkg_L	P6_qkg_L_bb006	cdr3fam_66145dd0508e246a	false		train	deferred	unknown	present	-67.4958	present	-67.4958	present	0.0	present	10.29	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_L_bb006_mpn01/run_PVRIG_RFAb_v2_P6_qkg_L_bb006_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qkg_L_bb006_mpn02	fffde72864876db595b387fb4ac7cf8693282f4c1997546088306eb71dc59ef7	P6_qkg_L	P6_qkg_L_bb006	cdr3fam_66145dd0508e246a	false		train	deferred	unknown	present	-60.4845	present	-60.4845	present	0.0	present	10.69	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_L_bb006_mpn02/run_PVRIG_RFAb_v2_P6_qkg_L_bb006_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qkg_L_bb007_mpn00	24f0d26871cafb1f0db21a82bb449f157e1f47e2854ccd58b2b973f173a1963b	P6_qkg_L	P6_qkg_L_bb007	cdr3fam_0b2fc47f9a851170	false		train	deferred	unknown	present	-91.9338	present	-91.9338	present	0.0	present	4.58	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_L_bb007_mpn00/run_PVRIG_RFAb_v2_P6_qkg_L_bb007_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qkg_L_bb007_mpn01	2073b5244e5982f27926f22bb265506f969fcdbe56155624cbe7ef0798cb0118	P6_qkg_L	P6_qkg_L_bb007	cdr3fam_0b2fc47f9a851170	false		train	deferred	unknown	present	-82.5632	present	-82.5632	present	0.0	present	5.11	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_L_bb007_mpn01/run_PVRIG_RFAb_v2_P6_qkg_L_bb007_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qkg_L_bb007_mpn02	b4fcc09370f7d0d02e196bbdf98ef90ad74963617b314ddf964c490ce98ad50d	P6_qkg_L	P6_qkg_L_bb007	cdr3fam_0b2fc47f9a851170	false		train	deferred	unknown	present	-104.311	present	-104.311	present	0.0	present	11.49	0.89	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_L_bb007_mpn02/run_PVRIG_RFAb_v2_P6_qkg_L_bb007_mpn02_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	true
PVRIG_RFAb_v2_P6_qkg_S_bb000_mpn00	8783726c40b348283e4019755478fd4001022ac94c95cdeebaa83d0eb3cdbc64	P6_qkg_S	P6_qkg_S_bb000	cdr3fam_6250cae5f36a422f	false		validation	deferred	unknown	present	-67.8864	present	-67.8864	present	0.0	present	38.38	0.9	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_S_bb000_mpn00/run_PVRIG_RFAb_v2_P6_qkg_S_bb000_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_qkg_S_bb000_mpn01	116862247826102d10e963e1334c867b97f70398e8d204aaafa22e76b3cd4df1	P6_qkg_S	P6_qkg_S_bb000	cdr3fam_6250cae5f36a422f	false		validation	deferred	unknown	present	-49.4297	present	-49.4297	present	0.0	present	6.44	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_S_bb000_mpn01/run_PVRIG_RFAb_v2_P6_qkg_S_bb000_mpn01_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
PVRIG_RFAb_v2_P6_qkg_S_bb001_mpn00	c3b1980c6a33d3c547e8c34721293e04d6794fd724c57ee8386e99072bc99e31	P6_qkg_S	P6_qkg_S_bb001	cdr3fam_d58db9e2493ba0c2	false		validation	deferred	unknown	present	-62.2606	present	-62.2606	present	0.0	present	38.25	0.91	present	1.0	completed	/data/qlyu/projects/pvrig_rfantibody_docking1024_v2_20260712/docking/haddock/PVRIG_RFAb_v2_P6_qkg_S_bb001_mpn00/run_PVRIG_RFAb_v2_P6_qkg_S_bb001_mpn00_pvrig_8x6b_full_interface/6_seletopclusts/cluster_1_model_1.pdb.gz	false
